"round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29"
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,7.797958331754,5.3205986866725,2.91750000135,3.581513158825,3.126749999835,3.062628946881,2.23294166654883,4.93223684079,6.8675250003605,5.558589473976,3.15833333316667,0.615449999769,0.999213158328,2.4549644732935,2.488199999604,2.84249999985,2.0944736841,2.7926315788,4.7848749997475,4.4926460523945,3.04616666552333,1.03065789435,1.22333333373333,4.727597368942,4.28166666806667,4.35166666503333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.628333333233333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.34083333248333,2.763157894,3.54594166722217,5.925260523441,5.19916666836667,4.44223683995,1.8350000006,4.779692106826,4.25833333426667,5.15328947175,3.50890833314817,3.81960526255,2.7992249995545,2.0834210523,2.1165789477,4.8353750007575,4.1291250010725,4.9644736855,2.1276315795,2.24583333391667,0.9528750002475,1.06381578975,2.26829166725583,6.872250001785,8.63655000312433,7.3722434229675,3.850000001,1.40423684247,1.77302631625
0,0,0,2.004849999798,2.106355263705,1.88650000049,0,0,0,0,0,0,0,0,0,0,0,1.974549999192,1.945349999406,2.128405262508,0,0.6549999998,0.716707894518,0.967749999804,0.9824999997,3.307085525646,5.707749998844,8.618796050886,7.276315788
6.549999998,4.889297369187,4.7043407916505,1.965149999802,2.836842106,1.28333333366667,3.29091666532,3.92092105405,4.8606250012625,3.1431197373345,3.928900001818,2.8810526304,5.092260524232,3.24166666816667,4.278191664916,3.2577631569,3.2577631569,1.290299999472,2.646199999192,2.508477630813,5.118307893174,2.593799999208,3.619736841,0.977624999802,0.962849999706,0,0,0,0
NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.317599999968,0.349125,0.315875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,3.619736841,1.9849999998,3.71175,4.7481,7.5705,5.457375,5.037375,2.9106,2.9925,3.022425,3.675,3.675,2.3275,2.66,4.825275,4.41,5.037375,4.7481,9.84165,7.6475,6.54885,2.5725,3.35825,4.0425,3.325,7.052325
1.07486842155,2.6866,4.4982,6.507025,5.5125,5.346266666128,6.340507894098,7.155924999279,7.913533332536,5.792021052048,6.348691666027,5.1192105258,5.8505263152,4.343841666229,3.27524999967,5.539717104705,4.0222368417,7.016974999293,5.2933333328,5.430019736295,1.79172368403,2.992124999394,5.221594736316,6.81516666598,6.537266666008,5.4848684205,4.677983332862,3.656578947,3.9699999996
2.1497368431,1.97505,2.1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7326315816,5.2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.298458333285833,1.3668421046,2.0392105272,2.46000000106667,1.50562500033,1.004628946881,0,2.17402500094267,5.63684210376,5.5649999973,4.7839473661,1.5386249994225,2.0392105272,0.9281249997525,0.908949999559
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40083333168333
NA,NA,NA,3.45335833203717,6.084971052951,5.8949999982,4.56197368445,2.23416666701667,1.7461776318525,3.25725000117833,3.88039473745,4.10583333311667,2.4191171051355,1.52308333276167,0.609483333236333,0.328042105104,0,0,0.9125000002,4.141531576938,0,0,1.015460526045,0,0,0,0,0,0
NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.57434210775,5.641115789176,3.54750000128333,7.16302631765,4.6406249987625,6.7695250010605,3.47416666648333,6.6634749989395,4.4926460523945,5.13080000026933,3.15828947385,3.12499999916667,2.0613157887,1.9050000001,2.8709249998485,3.4907894735,3.83986842085,2.1887249998845,2.7778947364,2.18749999941667,1.846349999307,0.67697368403,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79078947294,2.724975000891,2.981392106238,1.0085526318,1.21666666693333,1.6914671044425,1.19233333359467,1.3594736848
NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.43749999908333,4.4182894756,7.534599997172,5.5852631576,5.02666666586667,2.051644736295,1.332284211104,0.93749999975,0.669292105482,0.899150000294,2.4289171043515,0,0,0,0,0.93749999975,1.54583333258333,2.39197368305,2.0281578954,2.48666666573333,3.12499999916667,3.4171052615,2.7375000006,2.6894736848,5.121098685885,5.959350002584,6.0513157908,3.6300000004,3.36077500037033
0,0,0,0,0,0,0,0,0,0,0,0,0.293708333190833,1.02513157845,1.699342106,1.23749999967,0.605966666372667,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.32833333123333,4.909928946587,2.1425249989605,4.883881577645,3.7099999982,7.633739470819,4.897199997624,5.042763159,3.488486841175,3.40083333168333,3.380263159,1.8150000002,2.3403947371,4.27735000047133,5.245350000578,4.937625,4.052226316236,2.7075,5.709025,4.21166666666667,3.871725,2.3275,1.805,2.66,4.365725,4.23500000046667,4.7323684226,3.726900001616,2.995401316446
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
0.92749999955,1.0312934208885,0.908949999559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.873849998824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6391666663,5.483901314115,3.8215302633585,3.19166666716667,3.273596051292,4.652899998096,4.214924998713,4.776901314822,4.824197367444,5.2666666656,4.3657894728,1.955249999604,1.4478947364,1.3033333328,1.5963750005775,1.79144736925,1.79144736925,4.300074998687,4.19250000151667,6.183459207996,0,5.704484208192,3.63732894588,4.652899998096,4.991423682168,4.278191664916,2.852242104096,4.607283331448,5.168984208948
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0803947364,0.967724999604,1.058786841672,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
2.3661842113,1.885950000099,3.290340788469,4.605300001666,7.45665789246,4.0647749997855,2.91750000135,1.0531776318525,1.9649999994,1.7735328955575,1.9250000005,1.396942105482,3.24041666750833,5.78715789624,5.2658881592625,3.20833333416667,1.59583333358333,2.095413158223,1.55575000008167,1.4036842106,2.1055263159,1.885950000099,2.1055263159,1.257300000066,0,0,0,0,0
NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635000000033333,4.230836841882,4.42166666643333,4.4926460523945,3.544302631765
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15828947385,4.53658333451167,5.195289472632,4.887499998,3.5276315795,2.8860750001515,3.12513157845,2.514600000132,0.933450000049,1.381578947,1.224299999406,2.0392105272,1.211100000396,1.6901315795,1.6901315795,3.08891666767667,3.05833333433333,6.145318423062,3.893175000429,3.931863158328,3.37685526353,3.6300000004,4.3464473689,3.666300000404,3.6300000004,4.3225,2.084775,1.995,1.50416666666667
0,0,0,0,0,0,0,0,0.301625000015833,0.3281249999125,0.293708333190833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.42166666643333,1.1913,0.589633333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.6686842106,2.376822368942,4.62825000051,6.6872749967555,4.541625001485,0,2.662578947952,2.8103249986365,2.7926315788,3.4907894735,1.8849999997,1.7188223681475,3.17308333282833,3.12499999916667
0,0,0.294816666666667,0.9975,2.764875000606,4.827015791052,4.326690790422,4.05935833136383,5.576715786768,4.870800002112,4.4182894756,1.50562500033,2.0171052636,1.52083333366667,2.764875000606,2.316990789729,1.64730263194,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
8.2830263124,7.419224996964,3.47416666648333,1.009409210964,2.55193333319867,3.895997367801,6.9756750025235,8.132799996672,6.41850000297,4.588076313912,1.3033333328,1.418826316446,2.9466750013635,4.799771051166,6.710992103214,3.870899998416,2.235216665752,2.5200828956485,5.142678945264,5.51083333588333,3.851100001782,2.50802631695,3.60149166833317,6.578194739886,5.8350000027,3.547065791115,1.29666666726667,1.4331578954,1.6046250007425
1.0803947364,0.645149999736,0.309516666650333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7165789477,0.9627750004455,1.79144736925,0.9627750004455,0.702247368746,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2830263124,2.903174998812,0.619033333300667,0,-0.303199999984,-0.3298749999475,0,1.974549999192,2.2464750010395,2.470502630568,0.632116666408,0.343957894896,0.307958333475833,0,0,0,0,0,0,0,0,0,0.97250000045,1.418826316446,1.27073333392133,0.3475407896345,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,2.355288158916,4.14689166644783,5.666905262256,8.077097371343,5.760733330976,4.1720250019305,2.823431577792,5.265466664512,5.675305265784,6.8755750031815,4.799771051166,7.829490787083,5.161199997888,3.9099999984,1.0586486845935,0.705857894448,0,0.311200000144,0.680750000315,0.615916666951667,0.3403750001575,0.307958333475833,0.3403750001575,0.615916666951667,0.3403750001575,0.307958333475833
1.800657894,0,-0.619033333300667,0,1.913949999899,4.604360525583,6.9756750025235,4.193474998284,2.59333333453333,0.713060526024,1.3033333328,0.709413158223,3.27408333484833,6.276623682294,8.575156576329,4.83862499802,2.6066666656,3.9601302645905,6.979349997144,5.776650002673,3.17683333480333,3.9805960544735,3.209250001485,3.160113159357,3.27408333484833,3.9017723702265,5.893350002727,3.5828947385,3.209250001485
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
0.3601315788,0.322574999868,0.309516666650333,0,0,0,0,0,2.9466750013635,3.56530263012,3.9099999984,1.0641197373345,0.635366666960667,0,0,0,0.6516666664,0.705765789729,0.705857894448,0,0,0.3403750001575,0.307958333475833,0.3403750001575,0,0,0,0,0
7.5627631548,3.22574999868,1.57916666658333,1.009409210964,2.8709249998485,5.666905262256,8.4442381609495,10.504866662368,7.3812750034155,8.365856575524,3.258333332,3.1923592120035,2.29185833439383,4.061344735602,6.338159208591,4.193474998284,2.9324999988,3.9601302645905,5.51001315564,0,0,0,0,0,5.23853333575733,8.770926319848,8.0231250037125,0,0
5.0418421032,1.935449999208,0.631666666633333,0.672939473976,2.55193333319867,4.250178946692,6.608534212917,0,0,0,0,0,4.58371666878767,7.753476313422,10.439321049444,0,0,0,0,0,2.61926666787867,3.1923592120035,3.17683333480333,1.0426223689035,1.29666666726667,1.418826316446,2.61926666787867,2.4829460537805,2.22378333436233
NA,NA,NA,0,0,0,0,0.3263749998775,0.295291666555833,2.4549644732935,2.1771749996535,4.6559671064725,2.527800000396,3.17486842155,1.0422355263705,0.615766666568667,0,0.33157894728,2.4419407888225,2.1771749996535,1.847299999706,3.1563828942345,2.7992249995545,3.33071052776,0.298275000129333,1.02513157845,1.24999999966667,2.0613157887,2.0834210523
NA,NA,NA,0.655771052846,2.51153333239067,2.355288158916,4.41874999882167,2.720936841084,2.741549998971,3.507092104705,3.45583333278333,5.73042105412,2.8437750004455,3.17486842155,3.1898723685885,2.488199999604,2.14374999942833,0.3350328946475,2.79078947294,4.165849999337,4.0433249993565,4.208510525646,2.1771749996535,2.664568422208,0.596550000258667,0.328042105104,0,0,0
NA,NA,NA,3.755472369649,3.7299999986,4.037636843856,2.52499999932667,2.040702630813,3.45335833203717,4.604360525583,4.354349999307,5.3722697382375,2.8437750004455,3.111371053119,2.835442105412,3.14166666616667,3.093749999175,1.692434210075,0,1.866149999703,1.847299999706,2.4549644732935,2.488199999604,3.0588157908,0.608850000264,1.02513157845,0.93749999975,2.0613157887,2.0834210523
NA,NA,NA,2.048439474354,2.79749999895,3.028227632892,2.8406249992425,2.720936841084,2.43693333241867,2.805673683764,2.82749999955,4.6559671064725,2.527800000396,2.074247368746,2.126581579059,0.9330749998515,1.22499999967333,0,3.488486841175,5.127199999184,4.976399999208,4.909928946587,2.488199999604,2.664568422208,0.596550000258667,1.02513157845,0.9281249997525,1.71776315725,1.0312934208885
NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.903849999697,1.866149999703,2.041752631254,0,0,-0.292125000126667,-0.3246249998425,-0.296874999920833,0,0
NA,NA,NA,0,0,0,0,0,0.295291666555833,0.3298749999475,0.298458333285833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,0.327885526423,0.596799999776,0.96862500042,0.593749999841667,0.3263749998775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,0,0,0.3263749998775,0.295291666555833,0.659749999895,0.298458333285833,0.3368750000875,0.303208333380833,0.3351250000525,0.3333750000175,0,0,0.3281249999125,0.3281249999125,0.298458333285833,0.298458333285833,0.3298749999475,0.94249999985,0.672939473976,0.301350000130667,0.34171052615,0.93749999975,2.0613157887,2.0834210523
NA,NA,NA,3.072659211531,3.10833333216667,3.36469736988,2.8406249992425,2.3808197359485,2.48666666573333,0.687528947259,0.615766666568667,0,0,0,2.126581579059,1.866149999703,2.14374999942833,0.3350328946475,0.33157894728,2.53846666626267,2.7992249995545,3.062628946881,0.609483333236333,0.326273684352,0.292125000126667,0,0,0,0
3.51083333388333,1.6914671044425,1.332284211104,0.590083333462667,0.641936842176,0.9075000001,1.323994736988,2.749725000303,2.395800000264,3.0090789477,1.197900000132,1.325063158328,0.9093749997575,2.79078947294,2.3680539462195,0,0.301508333220167,1.03065789435,0.608850000264,0.329460526388,0,1.883649999293,4.506655265112,4.37499999883333,3.14166666616667,1.389647368494,0.625566666764667,0.3403934210705,2.55193333319867
0.95750000015,2.0502631569,1.345878947952,1.19233333359467,0.648623684282,0.9075000001,1.323994736988,3.666300000404,3.6300000004,4.3464473689,1.8150000002,3.755472369649,4.781249998725,6.7593749981975,4.3978144715505,2.79749999895,1.230899999538,1.71776315725,0.608850000264,0.329460526388,2.716368421648,3.41916666538333,4.037636843856,1.56249999958333,1.57083333308333,6.379744737177,5.7450000009,5.558589473976,1.8949999999
NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59583333358333,2.0502631569,1.68234868494,3.07208333400667,2.978988158223,3.02500000033333,3.039169737177,4.319700000476,4.23500000046667,3.343421053,1.8150000002,3.41406579059,5.09999999864,7.11513157705,5.0744013133275,2.79749999895,1.230899999538,1.71776315725,0,0,0,0,0.32287500014,0.93749999975,1.57083333308333,3.544302631765,3.19166666716667,2.779294736988,0.619033333300667
1.27666666686667,0,0,0.596166666797333,0,0.605000000066667,0.992996052741,2.749725000303,2.7225000003,3.343421053,1.497375000165,3.072659211531,1.5468749995875,1.35394736806,-0.3314592103655,0.93249999965,1.230899999538,1.71776315725,0.913275000396,0.658921052776,0,0.621666666433333,0.672939473976,0.918749999755,0.94249999985,3.1898723685885,3.19166666716667,2.4318828948645,0.619033333300667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.31937500007,0.31937500007,0.295291666555833,0,0,0,0,0,0,0
1.59583333358333,2.0502631569,1.345878947952,0.596166666797333,0.324311842141,0.290400000032,0.63525000007,0.287375000031667,0.574750000063333,0.63525000007,1.21000000013333,6.145318423062,7.01249999813,9.6054276290175,4.3978144715505,2.43693333241867,0.603016666440333,0.329810526192,0.584250000253333,0.31937500007,0.63875000014,0.93249999965,4.119205264944,4.06249999891667,4.08416666601667,3.544302631765,2.8437750004455,2.063415789582,0.306358333317167
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648333333633333,1.0586486845935,2.880094737884,3.967800001836,6.2736486871135,4.1505750015015,2.21235000080033,2.5200828956485,2.2349250008085,2.794547369432,0.9336250002425,1.4257894742,1.277100000462,1.047955263537,0.3457539474935
0.9225000004,0.709413158223,0.306249999918333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5200828956485,4.959750002295,5.3205986866725,2.844450001029,1.954350000707,4.362915791052,3.5120250012705,2.095910527074,0,0.7128947371,0.9578250003465,1.78223684275,1.78223684275
0.9225000004,2.1497368431,2.18749999941667,2.8073684212,3.25725000117833,3.5644736855,4.51301666737367,5.116373686578,4.51500000163333,3.1595328955575,3.58297500129617,5.453644738815,7.34281579213,4.51500000163333,0,0,0,0,0,0,0,0,0,0,0,0,1.29000000046667,2.1386842113,2.8515789484
0,0,0.624999999833333,1.4036842106,3.25725000117833,3.5644736855,4.51301666737367,5.481828949905,4.83750000175,3.510592106175,3.908700001414,6.544373686578,8.4442381609495,5.16000000186667,3.24166666816667,1.7644144743225,1.047955263537,0.314441666812167,2.171234211531,2.2349250008085,2.52840000091467,2.5200828956485,2.2349250008085,2.8515789484,1.27050000033,1.78223684275,1.277100000462,1.78223684275,1.78223684275
0.9225000004,1.0641197373345,1.24999999966667,1.75460526325,3.25725000117833,3.5644736855,4.19065833398983,4.750918423251,4.19250000151667,2.80847368494,2.28007500082483,4.362915791052,6.608534212917,4.83750000175,3.24166666816667,2.1386842113,3.600118422355,4.629100002142,0,0,0,0,0.309600000112,1.06934210565,0,0,0,0,0
NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307958333475833,2.171234211531,2.2349250008085,1.896300000686,2.5200828956485,2.2349250008085,2.794547369432,1.28333333366667,1.78223684275,1.9350000007,2.1386842113,1.411531579458
0.9225000004,3.2568513172965,3.12499999916667,3.86013157915,3.908700001414,4.2773684226,5.802450000909,8.040015793194,7.09500000256667,5.2658881592625,2.9315250010605,4.726492106973,6.2413934233105,4.19250000151667,2.91750000135,2.1386842113,4.320142106826,0,0,0,0,0,0,0,0,0,0,0,0.7128947371
8.82,3.077249998845,6.312765788469,7.274300003366,8.7315789456,4.654416665724,2.881421052048,2.6199999992,1.069590789036,1.283799999608,2.924747367528,4.342649998674,8.815083331548,8.0039473668,8.083986840468,3.291666666,2.606999999472,2.939631578352,6.71499999864,9.742986840132,12.864526313184,9.03174999909,10.31417762949,7.221374997795,8.02213815627,4.863374998515,2.483139472926,0.317674999903,0.312799999872
11.76,7.0776749973435,1.73618421025,3.928900001818,6.679657893384,7.458916665156,10.215947366352,7.2049999978,5.34795394518,2.646199999192,5.168984208948,9.107774997219,8.900666664864,7.6401315774,3.241598683554,1.645833333,1.3166666664,2.1828947364,3.657041665926,5.56638157782,9.36825657705,8.257599999168,6.843374998614,4.630849998586,5.195289472632,4.539149998614,2.483139472926,2.976974999091,2.903174998812
6.615,0,0,0,0,2.327208332862,2.881421052048,3.274999999,1.426121052048,1.283799999608,0.702228947154,2.315424999293,4.028999999184,5.0934210516,5.144355262116,2.932874999406,2.9624999994,1.080532894518,2.992124999394,2.521243420542,4.776901314822,4.049399999592,4.682309209578,2.567599999216,0.705802631436,0.628799999808,0.343874999895,0.62224999981,0.30954166654
NA,NA,NA,1.283700000594,1.069618420836,0.638583333204,2.572177631058,2.9474999991,2.852242104096,0.641899999804,0,2.315424999293,4.364749999116,5.457236841,5.144355262116,3.291666666,3.291666666,3.67453947294,5.371999998912,7.49460526164,5.042486841084,1.945299999804,0.352901315718,0.628799999808,1.03687499979,0.933374999715,0.68774999979,2.646199999192,2.580599998944
5.88,5.02306666478133,4.1668421046,5.23853333575733,4.3657894728,0,0,0.962849999706,0.349327631436,0.628799999808,2.924747367528,2.269574999307,1.935499999608,0,0,0,0,0,0,0,0,0,0,0,0.34562499993,0.311124999905,1.0859210523,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2.94,1.5386249994225,1.3889473682,2.29185833439383,3.2743421046,4.321958332458,5.195289472632,3.890699998812,0,0,0,0,0,0,0.34562499993,3.32458333266,3.584624999274,4.3657894728,3.32458333266,5.56638157782,7.119874998558,4.257824999571,2.852315788896,2.646199999192,8.906210524512,7.457174997723,6.030481577106,3.969299998788,4.193474998284
