"round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29"
3.72,1.7926731706904,5.2975162384555,3.03134732791914,4.01124848286821,2.77556002829423,2.65756656053445,2.05686384550109,1.10108272259459,1.29471144809816,0.33966660716995,0.272830980498376,0,0.309668116924615,1.71593950829922,2.74425135537796,2.71653164471758,1.64798150797054,1.33371061564074,0,0,1.30150115913533,2.58913568595153,2.82276044221736,3.12897467636786,5.60176752015392,2.90556664967399,4.41466371195683,3.35778284478337
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.551534709682318,1.39342152520592,1.00344484796604,2.25078530457984,2.77391271282312,1.13711928671137,0.829185352046199,3.95857915657402,3.84046325017646,2.34605837896197,3.36621512530871,5.92179158854614,3.95483031573384,2.08530325066117,2.86773509733006,0.782485900908629,0.489684087638917,0,0,0,0
5.208,3.79639423617397,3.94984253763791,4.74719486175515,2.32157331315943,3.76323452883696,3.09186777589499,1.53433339321335,2.44343039036787,1.6624750401351,2.67392070729491,1.34096063054924,1.37020886134468,1.74323622526627,4.27435994240669,3.76584358091121,3.88930197063649,8.31299707244941,8.69952409305588,4.91371431402506,5.17740628606048,8.20930644925147,3.92524086215702,6.49478818017744,4.70394998586179,1.7350148166902,2.31491544127353,1.54429244613059,1.64114450570663
2.232,1.35432,1.34064,2.16504,0.43776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.728,0.60192,0.44688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,4.31595939659476,6.49242266435997,2.81971330948831,3.22749745712346,2.75448494939193,6.4780542352025,4.19410845741446,6.27025031723212,4.1078496952804,3.19667734335676,3.01405097717768,2.52879655687934,1.70648250812955,1.66170964644372,3.48251762367757,3.99648925225494,2.93707227654929,4.66280704701642,2.50712752623583,3.9395748631652,2.31160999382127,4.52858491859534,2.91440280161446,3.23246060509048
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.344,3.92832,0.29792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.408,6.98190898468002,3.82816691939535,5.97384935038847,3.47194782815835,5.358115165634,3.29221980597693,6.40837171142744,2.71563179745306,4.59801244982909,3.48974129831173,5.56516236168229,2.08710171956743,3.67607690039016,3.51098983692797,2.72588635759327,2.52414953364519,4.57094804859161,4.30648418619746,2.62941316226635,1.02467047989633,2.0040099480192,1.64546467431063,5.32562743655395,4.27385018844602,7.16976723415281,4.38741939961338,6.03253593496719,3.55024638821562
0,0,0,0.904916929705272,1.44720690842391,0.878038209020957,0.869078635459518,1.40335215362318,0,0,0,0,0,0,0,0,0,0.799043855181597,0.783221204583942,1.26497927672834,1.25207132492499,1.06687202543887,0.445391848348255,0.425130587954921,0.691895867709252,2.34813790116784,2.5800145606479,6.02045749262872,6.24134444222673
4.256,6.62904,6.31575107294064,2.8914118454811,3.52363590542387,1.3589853925789,2.20734024687113,2.89684893463505,2.68216938503678,3.80004139728812,2.85185696205985,3.69530184432021,4.38778671780259,2.09069025925426,2.77144961545862,3.70439337850494,3.70303867776913,1.47429222804888,2.01129292756411,2.39721812982279,3.49673561270142,1.83647946185734,3.67140135566621,1.42546657270679,1.26794491104696,0.625430637800567,0.379376615679493,0,0
NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.912,0,0,0,0.146387193155588,0.23635432228246,0.144862326560217,0.23635432228246,0.23635432228246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,4.03717592496476,2.45838930902155,5.6372332023933,5.20054392068203,3.72157120728839,4.88672470859768,2.54972325485197,2.14272685365076,3.63311354641678,2.78530125911323,1.96540590620811,2.11566634279531,3.60145331840189,3.65975296770198,2.80162316311671,3.18881937933531,7.47003731939814,3.94792006069574,6.13767320771157,5.5293273265489,3.43681528251488,3.10824398563505,1.79774377279204,6.18514760935898
5.704,1.76895197793163,3.4898947047352,3.02232900459538,4.73133588233489,3.94833513261936,6.93033369304114,4.27480331738889,4.76170805823941,7.1725018053039,4.9067045675187,7.16197705995538,6.53047550704165,3.41665096237599,3.35364562166803,5.21836342842215,4.66133486061219,3.99429433763331,3.5592827957465,5.75571285933632,3.98086450230292,3.1116129132823,4.00162271840194,3.02362348492603,3.73479853618666,6.14499399593485,3.63500534117554,4.95413275343318,2.69925181311978
NA,0.90288,1.45824,0.88464,1.42848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.968,2.40768,3.88864,2.35904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.14751206902608,1.13403533337201,1.66528873266949,1.5008103688991,1.48580226521011,2.15143885871383,1.27521561046052,1.56693785199288,4.10751387356776,2.77403378991001,5.44199766659602,3.302063745441,4.46651216539045,1.32726152397107,1.01408440730027
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,3.51965253260412,5.66657147722014,3.54694611788954,4.13255210708293,2.40165951611194,3.86133649828389,2.52104905989481,3.76649066565251,2.28290154568098,1.22240146695081,1.2491138788636,0.507160506824255,0.146428833203372,0.522565190580113,3.20118404942387,0,0,4.00358227964825,1.9218813969318,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.432,9.74499511906882,5.46752794494441,7.27937676772176,3.31658051983803,6.72418855950327,3.68947477189089,7.57864239288222,5.18952242749775,4.02806271849331,5.31684478046802,3.05647492391993,3.32237584934563,2.20494133110801,2.22541732757173,3.87509999954859,4.22851999748872,2.37558158307933,4.57270710420576,2.17334257025813,1.67977612508493,1.87998179245972,0.982225495774931,0.459302161226026,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34967406868178,1.56497400347765,2.52758693384642,3.1677283071721,2.2462582856083,1.56858157952403,0.971867447767695,2.11881422231641
NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.04,5.24319521005279,4.04708505171326,6.78814577232803,4.67475384914207,5.33196534685566,4.5144958051771,1.26833050146978,1.55528676189805,0.588579723913833,2.26159500705446,0,0,0,1.68654376866371,0.614700483150292,0.813106172561766,1.82750370630919,2.33228514720995,2.03011321603093,2.15028850488771,3.50222431774918,2.2861229136704,4.07331472820064,5.2071266792179,3.68681093562472,5.8201447281575,3.56723676280142,4.03322133393406
0,0,0,0,0,0,0,0,0,0,0,0,0.143787022522016,0.733868534239456,1.31086055407058,0.795396355550566,0.787362048928843,1.03199591377882,0.553912339037876,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
3.952,5.78514541571617,3.1952887435414,5.57786790504356,2.76038201490347,7.74400353901372,3.8843586675562,6.8838352307297,6.57963750030943,3.71566112893851,3.45602472097224,2.27058277145353,3.68971888839869,2.85983576061267,3.48796722343089,5.21742714991825,6.3640198443978,3.77372125277102,6.27518234187747,3.3728781694361,3.36683994526352,4.77722402559147,2.91786314189229,3.13880064058816,4.76029606265796,3.22593822078204,5.30613184195639,3.88095441826474,5.47468239821848
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
0.456,0.73656,0.44688,0.72168,0.43776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14272,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8,6.22971000458289,4.38783904083729,2.52402744559186,4.31703129843353,3.00916668104079,2.17143541085726,4.56566153420309,5.49902900317251,3.05658916574763,4.17940275543618,2.40169885268812,3.24246649260047,1.45412519006172,0.972341179422522,1.55963475141776,1.98187332242403,2.10990105737935,2.13901029924128,4.59722848799886,0,8.14749273295122,3.92360067216319,2.93326913514346,3.37423329336945,2.91275501749469,4.90162689561397,2.90626192324337,4.95812300760003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6269968652139,0.380445517247531,0.614456927909622,0.372759749222328,0.601916990605344
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
2.976,1.82963377892068,3.83725851481414,3.01646875736603,5.77583963242805,3.25207382041878,3.4150420482184,4.00681999733481,2.06147919251764,1.85515366924077,1.4505088175124,2.09886290300341,2.25099033875708,4.84990022863312,4.42517241998753,2.78613246302625,3.08208975790716,3.46708967707263,1.0662396894364,2.26994169142127,2.49611162005147,1.2164646461956,2.36794185454055,1.44697596283211,0,0,0,0.234002219430636,0
NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325178791665214,3.1212604201367,2.24900686500925,3.881998332973,5.77903876999371
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.728,2.7413493003151,5.51970359624638,3.31525539540721,4.41354535284599,3.34620694584241,4.25209540615951,1.83112644090447,1.51613566873174,2.76600867612023,1.1015928995803,1.72252348687242,1.06877287739662,2.33248119653652,2.08374255131628,2.00839266198935,2.00672501623384,5.90789459169773,3.37329280368878,5.21838928614773,5.99660332431349,3.85455391726229,3.93399314901847,3.32931834551893,3.61617310172779,4.73658133832231,2.51883132011513,4.21722230818179,1.81784831958176
0,0,0,0,0,0,0,0,0.147236428561887,0.240227857127289,0.147236428561887,0.240227857127289,0.147236428561887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.104,3.16008,2.08544,0.96224,0.29184,0,0,0,0,0,0,0,0,0,0,0.582170746241329,2.02239698061749,2.60937409097747,5.80511644285772,3.56476774220914,0,9.16565381787126,2.42804256524747,2.9265179276301,3.19139595873728,1.79596367703071,3.14217699009027,2.11654293232177,2.15554419841033
0,0,0.14578688759986,0.703643500450591,1.25827847332406,3.59106720825986,3.76063943275773,3.09782972731946,6.85009153037007,3.4168906961196,4.85204121063326,2.94628584815912,3.89440050477014,1.36831789067136,1.98772992888255,2.47720387124431,2.17622844600079,1.03058963446884,1.17406396281979,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
7.688,3.7513155122346,3.91085680562623,6.07154291392995,2.47426275339381,3.37438033984579,5.02317241736774,4.37217799280121,4.29557558192587,5.85507486192127,3.13859996681611,3.54772957782905,1.67818734866149,3.89570798819765,4.96040608985035,2.65426693157251,2.60062768478992,4.17432093874525,4.40572894171951,2.52753738822785,2.6367857337452,4.57017858910641,3.26710529334801,5.6957612512873,3.06626452574861,4.73333805230718,2.94293721423928,3.25639649952393,1.0340902695033
4.216,1.65528,0.44688,0.48112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441665943402507,0.424772181904271,1.15534550022624,0.701033834169533,1.13223859022171,0.424294007492302,0.437083826231483,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.704,3.6008355122346,3.56446343635345,1.90309221973627,0.132946501097095,-0.0209467951036488,-0.239818556683077,0.663825069494119,0.937452905754453,1.51407864310581,1.04976528275015,1.69511746145657,0.256745153894784,0.209730691011442,0.209730691011442,0,0,0,0,0,0,0,0.475092985692205,0.992771544263439,0.602326691240966,0.972715553470239,0.590034309787069,0.216265434854119,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,5.45007346427118,5.70674995682848,4.09150154370471,4.02839319288209,4.3323896373285,3.84811683057956,5.07750706124366,3.31814604224774,6.59792236501876,8.32149263483221,3.17850209490429,3.31627340192659,3.81599638361325,2.47550678551091,0.406734770183577,0.385886375357498,0.420409267630758,0.25767019628982,0.420409267630758,0.389036279379883,0.424125458684189,0.265911597610099,0.43385576452174,0.265911597610099
2.976,0.90288,0.7448,0,0.520057379711311,3.21242546480103,4.6336795709618,2.72970600469125,3.02717465961375,3.56693129876192,1.36749497466901,0.873075764324756,1.8303885021694,4.59945548905467,5.90930793062533,3.21326610554612,3.5118057684181,5.75099971733021,5.54121357207013,2.7078842261517,2.81369675418212,6.30019799223181,2.5475954187094,2.41796775653991,2.76419485182108,4.41767900907403,2.53328618500329,4.61416640968536,2.96299662082682
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
0.248,0.15048,0.14896,0.24056,0.14592,0,0,0,1.2266767154983,2.19079006582473,1.62692559839436,2.62791297972226,1.59438708642647,0.652668079005818,0.423876764991546,0,0.266082429482618,0.429793145306398,0.425451800404313,0.25809995659814,0.255439132303314,0.209791323116191,0.128581778684117,0.209791323116191,0.128581778684117,0.209791323116191,0,0,0
8.184,3.2998755122346,3.60685680562623,2.87978291392995,1.69099231667903,4.65842801668485,6.08818217377777,5.59423204059884,5.45887703127169,9.14753263797387,4.39272998829985,5.53699501133845,2.21475770863945,4.77983278144951,4.42366964553947,2.48977431918402,2.78100598421395,5.10376271393257,4.90289801027636,0,0,0,0,0.245208482861053,2.23460621340571,5.46627178118578,3.3919680905267,0,0
3.472,2.10672,2.40164921751047,1.91513549923139,1.10348308939689,3.40360827920396,4.82673672668241,0,0,0,0,1.27180799996577,2.24781764825112,5.28473597259463,6.81210014039469,0,0,0,1.37527272774882,0,1.09793096237271,1.97451318993727,1.35315844950768,2.40607481332665,1.79686018999816,1.36298344055652,1.43076614609601,2.29068945766886,1.41464450250067
NA,NA,NA,NA,NA,0,0,0.264623188412918,0.162188405801466,1.80589238629634,1.2349450769584,3.56213678772445,2.12211667012472,4.06436178526391,2.52935124378685,1.38607850072225,0.485151559739351,0.823875748866078,1.81267351449388,1.08899357418173,1.07799363908898,4.05168640378791,2.25741476644458,2.41704965742726,1.46630102654326,2.96116077008927,0.765609110057067,1.75556158248565,2.00752975008828
NA,NA,NA,NA,NA,2.26449235260097,2.27596134019538,3.66091408514753,2.37674602047356,4.26328032707412,2.89018876400321,4.58173191635432,2.73465529578834,4.81476638685306,4.31003045315118,2.28927127681593,1.50913559412901,2.19556309089373,3.48508011177421,2.17370112597555,2.10976873991745,4.77088320377347,3.02306048588156,3.40806957822985,1.18068881809907,1.90652735901401,0.295827681564075,0.23705611878027,0
NA,NA,NA,NA,NA,3.43424365621668,2.71187968435135,4.08230019563555,2.1639749053731,4.85233966292243,2.88599806661779,5.35609899081997,3.36888650602725,4.19542505875563,4.02506553293566,2.82254310474055,1.87873675476839,3.07566094813765,0,1.60349465251994,1.24212882604155,3.34775942821164,1.99139254796431,2.52807441947874,1.35740835044935,2.43929769016744,0.89866124872934,1.71410970504727,1.71654511603909
NA,NA,NA,NA,NA,2.15663240607391,2.40931536529575,3.87418323732733,1.63225230402481,3.7646525648026,2.43551220424282,3.82245967511531,2.27850994741064,3.42610404569105,3.23964357874215,1.29540640034203,0.674630653229973,1.13037612077089,3.20171569981452,2.30639254343134,2.76689710117029,5.86469973704442,3.50348603915386,3.93843087871969,1.35462976924697,2.48074956760582,0.76166602526486,1.50314389216621,1.24107502419985
NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923383194086444,0.90509837836196,1.46182289923638,0.886813562637476,1.4319897788438,-0.169428149825415,-0.27643540234673,-0.169428149825415,-0.27643540234673,-0.27643540234673
NA,NA,NA,NA,NA,0,0,0,0.150860459357969,0.246140749478792,0.150860459357969,0.246140749478792,0.150860459357969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,0.703404737674823,0.43111903276844,0.703404737674823,0.289929850054588,0.235742356581137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,0.264623188412918,0.162188405801466,0.503621265423557,0.308671098162825,0.503621265423557,0.291498283019462,0.475602461768596,0.236604384757957,0.145015590658103,0.145015590658103,0.276655911484693,0.276655911484693,0.169563300587392,0.339917840371419,0.554602792184947,0.496236824333691,0.801553059936894,0.311533575395536,0.720872826180508,0.751240513857045,1.21504419182565,1.71654511603909
NA,NA,NA,NA,NA,2.95412221383573,2.55942175954943,3.83847874111908,1.65363942138447,2.17647741874829,1.17144557999325,0.50264531998827,0.304896928386633,0,1.47985794163586,0.889049117923047,1.01898247191812,1.64558554944028,1.62862074996151,1.37434369884655,1.52465633464849,2.23582134959895,1.51006341889242,2.43838781043074,0.320889761450517,0.245610098508484,0.15053522166649,0,0
3.8,4.91553387475061,3.15913878540619,0.884408736505467,1.21709097873427,0.776857036433454,1.26094212533743,1.58719379836366,1.72790830432591,3.06750367268976,1.73329046511154,2.78091833974561,0.910760845264666,2.71574380089898,2.17092669593068,0,1.13249783700569,2.23140684588914,0.479827447733447,0.491254766399075,0.492651198637474,1.24203631048274,2.93787351652419,2.09650385429045,2.57323972257464,3.91500951578559,1.47520059263296,1.21664546518084,1.47697369618257
0.608,1.75155719621396,1.72852264496257,1.0487159220985,1.23982932998111,1.08721374026281,1.26094212533743,2.06160106252128,2.38895500137449,4.11757658912144,2.56892350587388,5.67146215145345,2.92464154244405,5.71797745212459,5.24689264691147,3.19011754281771,2.28090622066784,2.95055447331035,0.746831203083319,0.96663784513914,2.73386891676242,1.81964905431116,2.62675770853454,2.12845572628826,2.42775376312514,5.78812847949055,3.5082932538591,5.43130326649803,3.61689854761296
NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8,3.23437146414264,1.96890877021196,2.30445719842737,3.46784048483861,2.14673624292935,4.59788820573739,3.65261593724551,2.71406099288749,4.64801268053739,2.89402949738688,4.65455763275015,3.05813784434258,5.93792259761581,5.4582962333545,3.32099627016921,2.55638529711797,2.95055447331035,0,0,0.767184858469625,0.325674007026438,0.225997873609756,0.476983291598461,0.776281328435343,2.99539878802197,2.1197184181684,3.1883894924271,1.60988042403854
2.736,0,0,0.751029569752772,0.73174032021836,0.614173128839725,0.747510928268323,1.41622198069286,1.74996581144536,3.35120737656875,1.90543455123941,4.36694730404633,1.41801057270723,1.73416727941076,1.47247512363543,1.04672553894707,0.304857273208047,1.50993183155395,0.916187669404187,1.24016519478443,0.767184858469625,0.645394700545879,0.494514339348768,0.462305248168753,0.77103808598867,2.98675847639011,1.80832423249505,2.69757362801978,1.61784293707386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.275028638743327,0.275028638743327,0.168565939874942,0.275028638743327,0.168565939874942,0,0,0,0,0
2.584,3.23437146414264,1.72890774950121,0.899989569752772,1.24020665463009,0.460450301977145,0.508775500219133,0.311830145295598,0.477018914812238,0.751511526439086,0.83391010299632,4.75531560870167,3.65297250805688,7.45747891308883,7.16436065308099,4.00462293840515,1.96048091320753,2.07608909869355,0.443084375761581,0.490692853551989,0.722387110415083,0.626698246642644,3.19517555392815,2.0990550385291,2.39835307536598,5.42207470422006,3.103804513925,2.6936478548479,1.45486144363711
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308405796923232,0.755154991291995,2.03648147935636,2.18174363871579,5.11141588186961,2.88024762149255,2.69523008251904,4.69725338057469,2.10146561612986,2.19554136876812,1.32999186405286,2.71396529836966,0.963324965763685,1.27542242344698,1.02023930096771
0.456,0.73656,0.44688,0.48112,0.14592,0,0,0,0,0,0,0,0,0,0,0,1.77249916434448,2.32541925314647,3.6825137708496,2.40689278022585,3.36064203593498,5.19279013470144,1.89690325327251,3.06368531815093,1.68767743889959,1.89392181532736,0.465743742666082,1.2430290411574,1.73429960140598
1.368,3.37781708052244,1.4641185262733,2.71296930649212,2.43346132864857,4.25566177306391,2.77804566916977,5.67977885917551,3.37456919787229,4.29014505934843,3.53843071570703,5.94087244416906,5.89357781565352,3.53513648860491,0,0,0,0.326874813920114,0,0,0,0,0,0,0,0,0.712703087447564,1.63828697476278,2.12955753501136
0,0,0.305843541436967,1.07115222596968,1.57064359396387,3.10984469254147,2.77804566916977,5.94832699845351,3.53593588497798,4.55079472394178,3.85270075496715,6.96401201188563,6.65556719927286,3.98855954807147,4.11695074631144,4.72937922107685,2.7396458934386,0.78376644903209,2.25778763829874,1.22550984347394,1.22799246853807,3.2575893294094,2.13068844217726,2.53816765152834,1.53812345203352,2.72744761808047,1.11481121503606,2.02656543277155,2.01851927558859
1.52,2.4932697274293,0.93741228764605,1.85360649610029,1.90148802763505,3.39629896267208,2.63588708801712,5.44553944614546,3.23381812742413,3.77202409168297,2.76058833403417,5.14608834094284,5.09100171141528,3.05756223302938,3.36596802995261,4.78904593056106,4.60498796059213,2.848068878552,0,0,0,2.85783475290081,1.03486460228635,0.785482167575476,0,0,0,0,0.545701774430596
NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.142999757565353,1.48753192852643,1.06808773379117,1.05729896880338,3.20910170041058,1.95253789765065,2.19554136876812,1.54532478818836,2.99818497255226,1.32543044797949,2.35183458653936,2.08115446554535
1.216,3.77859168982341,1.99082476490055,3.57233211688395,3.2679565672591,5.60372599385216,3.36488476907207,8.25802195950797,4.92379813229091,6.30874308396689,4.49805063130608,7.05359120702205,5.13652858277649,3.08465307411498,3.21304427235494,4.29514165259506,4.86274917641405,0,0,0,0,0,0,0,0,0,0,0,0.491270560248584
