"round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9,3.17143091462683,1.94485759719134,2.44039261815732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.247481256506115,1.32779486911472,1.52245804329754,4.49364855326554,3.20592698942204,5.94968665162001,4.57692142109163,8.29750838757801,8.86379076749673,4.360355836752,4.10431146057771,6.39944306302792,5.83547567616096,3.97023770401354,6.09650229755527,3.63279456735508,3.49113189429664,6.53550643136877,3.49660128968073,3.87204597389499,1.94310250608293,4.94829475554086,3.67707978445556,5.34981235387291,5.50407451944162,3.50779565464884,0,2.96464846623837,2.32003589077812,7.70360540021913,2.7792350301944
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.13333333333333,2.508,3.84813333333333,2.08873333333333,2.1824,0.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22539259732864,0.736174856459653,1.18899479740799,0.721302637137236,0.713866527476027,1.15259699748734,0,0,0.428724590837754,0.848874689858753,0
4.54666666666667,2.86572207648997,5.81311519091924,3.41282630558353,4.59048603988363,2.80892716581933,5.31115209269443,3.45909185379064,4.74617313083522,2.42446732406185,4.69720534344267,3.07347653790205,3.08989456015754,4.88230167764598,5.64192788443898,3.41670845576146,2.97654873043705,3.73589356992959,2.32507984567752,4.34441037698779,4.38739604492062,3.17191584384069,4.77807561363775,3.47509937768315,4.48732605858099,2.16697271860617,2.6567086633099,1.70265246324123,1.8202524329028,2.29084468977027,0,2.45224991623441,2.25400224905441,3.18405357485549,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30666666666667,2.127227642242,4.59781834630466,2.76422795817158,4.56538617046078,2.43611128598957,2.4361073160519,3.81335703995096,1.05603410394519,1.50365589640719,0.665637993786941,0.469185305885232,0.234717051815086,0.264197224078278,1.43041953180674,2.28762769312918,2.26452034269353,1.37376925331935,1.3596066836975,1.78569259406525,0,1.08458429927944,2.16991764864872,2.3871108571915,2.64194472734652,4.72636769408376,3.54887105401811,4.14911832807387,4.49763175366654,2.01458069363095,2.16617885077313,4.34164748127221,2.31072893226613,3.97958131687471,1.97512572266418
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.459612258068598,1.17343908272419,0.840915346428837,1.88341893404892,2.31935844091832,1.40732684753786,0.94269141192823,3.48341252661582,3.65878038645769,2.19824465228911,2.78094661695937,4.89744130213551,5.59098144818844,1.99505990367592,2.80836732245743,1.45080440346395,0.646385350060553,0.658863138750278,0,0,0,0,0,0,0,0,0
4.54666666666667,3.41513973725138,3.66719010853298,5.80890595368419,2.69029908813425,3.33745489594861,3.74876502461417,1.81842630900535,2.47059730166612,1.64853908422602,2.43285760028613,1.46450026807388,1.3764864710201,1.83229616017887,4.15617965457007,3.22063003524013,3.31311966168107,7.2461308780754,7.1758601726374,5.73538681312508,5.36163584474381,7.27094416322312,4.4559717227038,5.76505572415446,5.96927791589237,2.63984945307466,2.32466397464642,1.5702171913553,1.65372531494686,2.84771812183964,2.26661594192709,3.83239999978325,4.03444776580784,3.60530074539613,6.03059743066611
2.48,1.1286,1.1172,1.8042,1.0944,0.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27333333333333,1.3794,0.496533333333333,0.6014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,7.60775527878398,3.46903383086587,4.07199077712669,2.47540831596325,5.88057950538134,4.46551935883044,5.43353606062704,3.53083611135748,3.3598490618101,4.43534372159815,3.89151542685289,1.41563798728187,1.70362340487428,2.91345723034289,3.56770257423459,3.32204688971892,4.23294075598799,2.41369831933652,4.00726836731056,2.35955678336782,5.81591567007488,2.5679677946471,2.69213801853095,4.90330306124561,5.84030792506498,3.49937906659222,2.19785387756226,3.31280240728715,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2.91333333333333,4.5012,1.98613333333333,0.400933333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3.8,6.43825748723335,4.30886574702045,7.2707303830487,3.25750014238078,5.05933380573256,2.99361140796327,6.48094557059109,3.47729678147523,4.24609354371168,3.1054941475073,5.05336811512167,2.93890281943837,3.45552979480214,3.51826573585246,3.05978205355801,2.36962670138287,4.10347791686275,4.25037128923297,2.52375558340063,2.10090774359144,1.88814149790873,1.74428602534449,4.83104668235782,3.84657025690482,5.77807543217681,3.9362022815162,6.14495830972498,5.47308850576598,1.91483447110576,0,0.971987312661991,4.17135895905755,8.100491788491,NA
0,0,0,0.764282442023134,1.22229432755029,0.741580983349179,0.734013830457861,1.18525510550331,0.718879524675225,0,0,0,0,0,0,0,0,0.664135535212173,0.6509843364951,1.05140372901229,1.04067511953257,0.890028940394276,1.43763095687896,0.357864068910421,0.580347336381771,1.97687461051058,2.40428053993829,5.07325614566923,5.46673552248643,4.1272411111068,6.45632114768334,4.07301918437993,2.95486463261886,4.54236533300306,3.14266642995023
4.43333333333333,5.7288,6.73725928365684,3.16971986986858,4.39988421514368,2.03668161886873,1.87452465659424,3.57859571882358,2.33557780787898,3.7352205796668,2.71517430366213,4.38496483955741,4.3943219295471,2.59072597886982,2.39208197698208,4.22351377003206,3.5639583446266,1.93886431567726,1.96263749216759,2.91680283367361,3.29618833261052,1.76223447638255,3.09146488608482,1.87582111313728,1.20049353218178,1.74240961827971,0.327642652485613,0.529006365992396,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52,1.2276,0,0,0.120821344740686,0.195076129529233,0.119562789066304,0.195076129529233,0.195076129529233,0.119562789066304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,2.70326725659621,5.09297052716108,4.68858576054131,3.36993221348559,5.15676855047895,2.77456608619512,2.83432782276974,3.22821557067461,3.40122776095195,1.74197221115078,2.00634925414226,4.11419512197688,3.38354833169794,2.53077108141103,2.96626934104294,6.82226304505243,3.9995440045058,5.4759432128531,5.64040178549457,3.49098762123917,4.98131381676977,1.81140267800591,5.35713838134941,3.91994685826772,0,3.59302685596744,5.9221989999257,3.49304603017681,3.30837991500666
5.99333333333333,3.63351356647909,3.52576735330875,2.62855020881617,4.32514985026875,3.25623091611541,6.87315570144825,4.20393535302213,4.6875602242951,6.13742959732803,4.77507814882722,7.18862207503549,6.24389574476233,3.88340535814761,2.82753125949724,6.15901778570185,4.63780843265228,3.57769031252045,3.53962709522754,4.84656713085495,4.79866558446883,2.8134384068693,5.33796963100408,2.84419095911784,3.23123832843775,5.29491989509725,3.78366104958968,5.20508989536486,3.01086371992237,3.81656089000255,0,2.7376660644206,1.76477086622977,5.86220051908463,NA
NA,NA,1.2152,0.7372,1.1904,0.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30666666666667,2.0064,3.24053333333333,1.96586666666667,3.1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.121524752513237,0.944435986636964,1.38687370548704,1.2484064644309,1.23592239978659,1.99613623102161,1.77331600875857,1.5701208958242,4.06604862904927,2.29676855595064,4.50215848134243,2.73179358174358,5.13864580359057,2.24183128610475,1.08255696016201,1.34954798330202,0,0.604662956135731,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06729757212738,3.26555787033477,3.52542463845937,2.18181094782544
NA,NA,NA,NA,NA,NA,5.07973721488244,3.10414180339094,4.84407572510714,2.97844812239639,3.7476360010919,2.28583477370212,3.53474336484935,1.99042696549184,1.84464355699077,1.62333918012532,1.01353108152951,0.261505230814166,0.562983566031139,2.65508444645325,0,0,3.32273281971514,2.015732912026,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.23333333333333,8.31819017160927,5.29615449799816,9.51815796051787,3.70653486923851,5.8949616652855,3.74895870057285,6.8163464876031,6.27590977326387,3.42872550851731,5.73877731608132,2.92222365454676,4.53295512293299,1.90608170101532,2.54945207489855,3.50571400732031,3.78870897081449,2.17959474348098,4.08168803983013,2.48161384941117,1.72205546727021,2.18384584262521,0.920004792103415,1.28034422103782,0.366253052831429,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91878463153109,1.27678509118138,2.0621334965492,2.58223598045712,1.8260744167368,3.15060992031691,0.911090523869598,1.72947468120564,1.94735404219504,0,1.48604210147348,1.47198308470905,5.41112236534072,NA
NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2.53333333333333,4.78657429695669,4.27900672544748,5.87710215258895,3.90219044733405,6.50255858237754,4.4115428391212,2.61456194520656,1.70942511237119,0.911307229897477,2.0807760110939,0,0,0,1.58791886223645,1.26200512851387,0.792878434547282,1.50051867424558,1.91084594721275,1.67596984689587,2.15611592094319,3.39231612306775,2.16224809768236,3.83316617359786,5.24087024365093,3.62458071438823,5.44146328698612,3.41705868018324,3.89012451252664,8.03874281238745,6.61912411267863,3.57293943384719,6.09957482148848,3.47810772924731,5.04870611673538
0.253333333333333,0,0,0,0,0,0,0,0,0,0,0,0.11746483904609,0.598077075606927,1.06123962317528,0.643932816513775,0.637428444629797,1.02940243448002,0.825119478136821,0.269680128503509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8,6.71140400738058,3.04470828798164,5.87989261664563,3.30440681414676,6.41877210761929,3.97969260246524,5.9105188067921,6.89191006060657,3.57131225258359,5.48484608167113,2.00802940254227,3.7124025997579,3.08976321199542,3.1700589604677,4.806359532517,5.69667917189884,3.51409598946236,7.11869377762092,3.54176729732305,2.90907242089527,5.21438431685107,2.72782958061779,4.57231930751066,4.61006716010102,2.83810736858363,5.04256543271907,3.51467814644502,5.136468652532,3.05393352492243,0,2.4829070566415,2.3970385809431,3.03942992123809,2.2534639258223
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38,0.6138,0.3724,0.6014,0.3648,0.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3.92666666666667,6.47483048601654,5.32372404628404,2.50257438198675,4.67286228196325,2.91972972354118,2.56767857573432,4.01903388574373,4.93108575830174,3.23232805846805,4.5187650124222,2.08831392653847,3.6555548461545,1.84712908520579,1.29653582642489,1.69891142230844,1.65104969036912,1.99111279732666,1.99086458807859,4.04544691103501,0,7.56269038722031,4.90405534016654,2.74430390538372,3.92315163194312,2.66480234700984,4.10720568276121,3.29777455366499,5.27224815558033,3.30773771345173,0,2.51868765067921,2.78573542319153,7.76810813875505,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536102403402921,0.32529310348416,0.525380355334863,0.318721525635995,0.514658307266805,0.31214994778783,0,0,0,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
4.34,1.64852829482593,4.03276552601527,2.73074424034255,5.62862346092454,2.81422860319419,2.97320016398962,4.77309202561025,2.47430101940438,3.04184289108601,1.21121757610071,2.16523331638718,1.98855285351981,4.73340786878404,3.90283001476865,2.56112901976518,2.69197485040604,4.33826020429531,1.87909717542847,1.89930089228874,2.56165166146858,1.38998291586826,2.16713987783767,1.32098687880582,0,0,0,0.678467003249551,0.200206740622685,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270982326387679,2.5545503492994,1.84595456523125,3.18792324133184,4.76783925461721,3.96279218609472,3.8927593744825,4.45900424693071,4.44315769970498,2.69997620187151,3.34251371902825
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.68666666666667,2.30770852633278,5.06193186221873,3.04285948511913,4.94452107135162,2.93520374381155,4.9968358393427,2.27443681028646,1.50981672390375,2.72728014322905,1.56379126890188,1.92468426791181,1.03413317275773,1.98656147440864,2.39584252003233,1.85147890315623,1.93482514965488,5.21251524217363,3.13187801494463,4.78292320681968,6.2776282854359,3.49181840940072,5.70683042787076,2.94517926417724,3.16185413679113,5.70101230310998,2.52851281104513,3.93751003752541,2.39973483124213,2.89815071921749,1.50284364282652,2.16081101287695,2.15005242598513,1.30450333111459,4.01708560564012
0,0,0,0,0,0,0,0,0.124625755681671,0.203336759270094,0.124625755681671,0.203336759270094,0.124625755681671,0.203336759270094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.42,3.3858,2.6068,2.80653333333333,0.4864,0.392666666666667,0,0,0,0,0,0,0,0,0,0.502233209810173,1.74612652904716,2.24534222194042,4.98592608161253,3.0587482059267,0,10.2106207515672,3.19076738195439,3.67931771452751,2.84034923460573,1.86991277314501,2.60484092425104,2.51726292115216,2.03223726280312,3.10120948841127,0,2.24221684010878,1.24338456156243,0.644016551189659,0.119033993220906
0,0,0.125770583440744,0.609809152484056,1.08093114931135,3.04131732145425,3.18506151076787,2.75502234511102,6.22656753728543,3.58139846454598,5.36915636429519,2.64880405613372,4.54367124831105,2.29541029895932,1.81398811043797,2.70474394887404,2.08633417264977,1.12789294060047,1.42399350315466,0.610531000891931,0,0,0,0,0,0,0,0,0,0,0,0.200255246320571,0.904677744198459,2.15677291696925,1.69292756100678
0.126666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.61333333333333,4.0038962601955,3.38448356739483,5.26223161491301,3.84584361413921,4.48667040794801,4.35159554796992,3.82180464994713,3.5248536153872,5.88189283585483,3.22587602684546,4.35800324474345,2.61193643439618,3.45119940317481,4.35001484743498,2.44563527823849,2.31454703010456,4.78325856385808,4.79707274761042,2.70914218137474,2.17326100170289,3.94478717706099,3.39178438982388,5.97384669935817,3.04537777606982,4.08333056916026,2.65077544754083,4.39668688130658,1.75862450040999,1.5736214012346,0,1.180522871488,1.96696484900239,0.917824143553429,1.26266969694857
3.51333333333333,2.1318,1.36546666666667,0.6014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363123644217311,0.350984627443667,0.947972550330798,0.575205279732978,0.929013099324182,0.563584971051503,0.561454949868947,0.215161231994793,0.176257467582159,0,0.354752144582216,1.49109087595791,1.00754479419397,1.8104550392308
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.44666666666667,0.7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.16666666666667,3.0006962601955,2.9703861969612,4.5956294813702,0.963638235457017,0.181540900998309,-0.0147924323350243,0.534288544256612,0.635040618219198,1.22906553552724,0.854197481591351,1.37932268324246,0.836585162383282,0.347821405702442,0.173513658267315,0.106347080873516,0,0,0,0,0,0,0.395910821410171,0.822417011555919,0.498970503589808,0.805802526473982,0.488787432087976,0.789188041392044,0.107580615997397,0,0,1.11606145408457,1.10478810606351,0.779708506667696,1.4384738912671
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,5.70919666691148,3.6037218314768,3.31725554780487,5.54660153903658,3.83362278441688,5.27836419509406,3.41638696105622,5.68678590548212,7.13450208976144,4.21469955029439,2.92071735424691,4.5017971370385,3.18541138586933,1.26238882956221,0.454963664180639,0.705529776402312,0.213289516469093,0.347998684765363,0.322761252377479,0.526610464405361,0.327308833139423,0.361546470434783,0.221592998008416,0.361546470434783,0,1.30669865817597,1.10478810606351,0.779708506667696,1.25904097441295
2.89333333333333,1.5048,0.7448,1.00233333333333,0.683381877737099,2.24575571877351,3.83640989646459,2.26003351558092,2.50777535944736,4.05071714639156,2.05504823022825,1.8234520594258,1.52367918825775,4.23497433279999,4.9524875504101,2.91751615481409,2.953762644062,6.53486221274927,6.30926745185467,2.85551526648563,2.32302121056058,5.55661576547315,3.1098701941231,3.40489983739151,2.42040527215323,3.84345084578287,3.1233030078474,3.84626553773755,2.46984760207693,4.17087028453276,0,2.1048244670827,0.802356376653766,0.238565422606215,0.176257467582159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
0.206666666666667,0.1254,0.124133333333333,0.200466666666667,0.1216,0.196333333333333,0,0,1.02223059624858,1.82565838818727,1.35414305125265,2.18729738120757,1.3270601902276,2.14310955532459,0.535732549920468,0.212694161747031,0.230665220410935,0.372585032337452,0.368821547162327,0.223745263798607,0.221438611594498,0.530014822640172,0.105715835131008,0.172483731003223,0.105715835131008,0.172483731003223,0.105715835131008,0,0,0,0,0,0,0,0
7.23333333333333,4.2546962601955,3.00448356739483,4.85303161491301,2.29660726042872,4.29029922166489,5.24001521540671,4.82658225653168,4.48132460627057,8.8221778689763,4.78810880633634,5.81063793500529,3.50092987040023,4.18797006421802,5.09400875025313,2.31086150479693,2.34098016929719,5.33979760911985,5.21123166302757,0,0,0,0,1.05818617655139,1.99281828279796,4.56442168639943,2.83211008654221,0,0,0,0,0.602326985789508,1.55314305499682,0.669213861048005,1.26401730669628
2.89333333333333,1.7556,2.00014391063169,3.23075876933088,1.68006056080844,2.82462702407981,3.9952230773131,0,0,0,0,2.09307056868375,2.53595857757624,4.42767011683633,5.70070617307175,0,0,0,2.4083354192298,0.695107323472954,0.914942468643928,1.64298666051509,1.12615105792625,1.99787689167455,1.49284329869798,2.59284197836479,1.30233603566988,2.11829758830875,1.29052516216663,2.08485462883377,0,3.80619248166335,4.39588739906609,2.6207180666988,4.19618196837202
NA,NA,NA,NA,NA,NA,0,0.227384807065599,0.139364881749884,1.54700951693023,1.05964423934845,3.03083683123781,1.94928759195749,3.45368643292762,3.41914956859835,1.29820217918726,1.15733388323759,0.900253242682626,2.05993291038602,0.945985658110824,0.936430247422836,3.45673377030137,2.07668994632286,3.31695581068841,1.23133896159983,2.50133921266754,1.79702717329833,1.48519244689785,1.90924182976098,1.3250726115559,0,1.48955677988711,1.05662430450772,2.13419798771294,0
NA,NA,NA,NA,NA,NA,2.15820635446886,3.44729102963948,2.09058725262534,5.25572665408843,2.52040139921042,5.42037266309244,2.47610505474894,4.32191297979286,5.37941190573408,2.18622573484015,2.0229600800333,2.05010169864138,3.4685371336041,2.63527003449645,1.81323820033284,4.27294287940991,2.57712757387059,4.36585420743664,1.73750401961406,1.59446941310011,0.967075702501913,0.397663961610177,0.197308902684732,0.134039395712025,0,0.218695856161725,0.218695856161725,0.437391712323449,0
NA,NA,NA,NA,NA,NA,2.53944474091304,3.82003541256151,3.07720343250856,4.65094284702834,2.63334071505975,5.64831272281429,2.87268257967455,4.87510835356085,4.91357563096743,2.49480036199991,2.45748185603755,2.77543794289893,0,2.10835241482512,1.49722483382828,3.05195621878161,1.84359965670617,3.20819569205419,1.13296747830593,2.29737550292554,1.52184128350606,1.65736093992281,1.87051026075915,1.75579838717116,0,2.80714594320773,2.57355659279793,4.67273194077614,0
NA,NA,NA,NA,NA,NA,1.97425110128284,3.63554388752651,2.20480257402829,3.72058643820895,2.25460592630673,4.55802582372277,2.08785532119681,3.13752630843478,4.04130451129646,1.35519358428246,1.20032219362266,1.16259208645208,2.76553286764128,2.63197376566881,2.08280031131963,5.20190666393086,3.13521792158184,5.02658259901206,2.00818608897343,2.33610707192736,1.39946977821292,1.48076626335713,1.25716753931704,1.79755944919459,0,2.63176190953201,2.60882865031937,5.33461931928337,0
NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780999501984341,0.765534165311383,1.23641296874853,0.750068828638426,1.21118005101897,0.591120460626991,-0.234103893236464,-0.143483031338478,-0.234103893236464,-0.234103893236464,-0.143483031338478,0,0,0,0,0
NA,NA,NA,NA,NA,NA,0,0,0.129716780955338,0.21164316892713,0.129716780955338,0.21164316892713,0.129716780955338,0.21164316892713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,0.373540630135972,0.609461028116585,0.373540630135972,0.406902795157523,0.122893617007497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0.139364881749884,0.432005332799505,0.264777462038406,0.432005332799505,0.388049338360729,0.405748323944011,0.405748323944011,0.123271876322323,0.123271876322323,0.434403603092291,0.233275804882185,0.142975493314888,0.285642573751639,0.466048409805306,0.559199050100772,0.660155679522391,0.252510485772126,0.850576406559759,0.635093450249618,1.45287383840279,1.45512309721235,1.02261430356666,0,1.45652947053055,1.23868153383589,2.53617770311973,0
NA,NA,NA,NA,NA,NA,2.40790762151245,3.60967198398391,2.37032538029495,2.35109025437506,1.16544912714831,1.67738705684522,0.262164441509735,0.42328633785426,1.2392899020553,0.744523891972538,0.853694919648934,1.3786576924728,1.36444472657101,1.92116110690983,1.28726853614356,2.07906529123027,1.27114585792636,2.05259363710735,1.24493666497942,0.433127663848566,0.122798261922047,0.200355058925445,0,0,0,0.201235688265626,0.201235688265626,0.402471376531252,0
