"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35"
466,90,67,69,26,14,24,77,0,45,90,90,0,21,90,2,11,0,0,78,60,0,25,7,0,0,0,31,54,77,72,0,90,84,90,90
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,73,0,0,0,0,0,68,83,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,90,90,90,85,90,90,90,90,90,83,58,0,90,90,17,75,45,80,90,90,90,77,90,26,7,54,90,65,9,1,0,45,90,90,90
470,NA,0,90,90,90,45,3,6,0,90,78,90,0,0,72,0,0,9,90,25,80,90,90,90,90,90,90,90,89,90,0,55,90,0,25
471,0,0,0,0,0,0,0,14,34,8,90,90,0,0,0,64,64,73,90,0,9,69,84,63,82,70,73,35,12,0,0,45,29,45,0
472,90,90,90,90,32,90,45,72,0,90,90,69,19,45,84,0,16,90,0,77,0,0,0,90,90,35,0,0,0,0,0,0,0,0,0
473,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,17,45,90,90,20,90,90,90,90,90,0,0,0,0,0,90,90,90,90,90,90,90,88,0,45,5,64,64
475,0,0,30,45,90,90,45,1,22,0,24,0,0,0,0,0,90,13,0,83,0,0,0,0,0,0,1,0,80,90,0,90,60,90,90
476,0,66,0,0,0,45,21,0,0,0,0,0,90,64,0,90,90,90,88,64,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,23,0,4,0,0,0,75,55,9,31,8,0,0,0,25,25,90,65,0,45,37,5,0,0,0,0,45,0,0,0,0,0,45,0
479,85,23,20,0,5,0,0,0,12,0,11,0,0,6,0,55,0,0,0,90,0,12,0,0,1,1,0,0,0,0,0,34,0,0,0
