"round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35"
0,0,0,0,0.494962513012231,2.65558973822945,3.04491608659507,8.1635752822444,4.78423446186473,6.9805406464163,4.19941495899952,8.63304342335798,10.5376246691847,4.56287508043517,3.0211521734071,2.56818256374062,4.1518135224048,4.85890019115183,9.5477765544577,4.74612388636486,2.26627242659298,3.70863002778388,2.2470786929966,4.00914004856709,1.63567896528327,6.19364035962257,4.84780040306498,8.03088534333627,4.87583185113812,2.26284581609672,0,2.97076799312488,2.42248288178146,3.15732224696182,2.5276865522513
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.02666666666667,2.7588,2.4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45078519465728,1.47234971291931,2.37798959481598,0,0,0,0,0,0.857449181675508,1.69774937971751,0
5.78666666666667,2.22024415297994,3.69436371517182,3.20805261116705,5.5218775161108,3.35356689330753,5.3881130829584,3.53380716544885,4.0749114678959,1.61129554071669,3.57106845792726,3.59947616458402,4.52015471337688,6.22889201080953,5.46860299730286,2.44491718979779,2.13538945424891,2.05732872668804,2.18079332965927,5.13508314643081,6.65574350135256,4.09826231852727,4.57209993809264,2.95008231969592,2.60948660321453,1.55999624049403,0.690750554694,1.77363181095014,2.04867196734231,3.86957540562921,0,1.59535548100905,0.7158206005922,1.47420729559747,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.72,2.22778861781734,5.43843669260932,3.27125591634317,5.4959593329038,1.571989510351,1.60095871576063,2.24067393365621,0.587238382849903,0.474375515247332,0,0,0,0.528394448156556,2.86083906361349,4.57525538625836,3.68416577301884,0,0,0,0,2.16916859855888,4.33983529729744,4.774221714383,3.13619777295158,5.11290009087008,2.32352039365321,3.23245193762752,3.88236341646299,1.7286461460211,2.33116556029755,4.76210791191681,2.89281171851116,4.15568198273764,1.08933640785934
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.919224516137197,2.34687816544838,1.68183069285767,2.26705049966347,2.29183871638826,1.13282300221804,0.52368991083279,4.65206794967951,5.45060101381069,3.86211184454475,2.71062578088936,4.34428159046033,4.88062251843543,1.33316978449989,1.35933868626373,0,0,0,0,0,0,0,0,0,0,0,0
6.61333333333333,3.24814614116943,2.77438021706596,5.00447857403505,2.16461189788292,2.19355564127856,2.4930514751933,1.47224072012779,2.72548183436399,1.76907887720453,2.48765900579742,1.29195306015236,0.983894064835671,1.17693331456032,6.1399076274339,5.43768812434787,5.89760677280346,8.3523541287169,5.65366400601866,5.51419078571866,5.55340190301259,8.88822432042758,3.45234860806239,2.64696082945494,3.05033151135716,1.82735029808693,2.02883672813244,1.27087635962073,1.48010033180679,3.64610621526267,3.24964676063724,5.24989945819753,4.45925037850564,3.96095473015501,6.8112954031347
3.72,2.2572,0.7448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,6.63226355309568,6.74144021345259,2.55927965257112,4.60456667164943,2.80621720832532,4.05182808872125,2.12866286543168,7.0438497004359,6.32095722667093,7.46276449540217,2.82912496438852,0.644214964004454,1.48330440734365,3.12093071502134,2.18706101055928,2.47957124228545,2.73688404977357,3.53099837933904,4.13972682472953,5.75636630270015,2.70651954759906,1.32711976919041,1.15538076284829,7.08075040377345,4.32253960172589,4.2288952742136,2.79596215835908,4.55752559065429,2.76986285897084,2.68205352903346,2.15832725541812,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0.506666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
4.30666666666667,3.36984830780003,2.73279816070757,7.3742607660974,4.44960938643251,5.70403796154668,1.55613633408433,5.62940325227682,3.45857029619605,5.95322780549631,2.76070888232882,4.4638057469761,2.26554063818689,2.45134227057388,2.57272572472882,3.80825497118798,3.2518421734272,5.63423010899668,2.34879343272193,1.76282210273339,0.783110056530374,1.42748956309553,1.70812172692825,8.34566912295644,6.79198016704256,8.8244022557331,2.85761286992132,1.63862017966785,2.03263937947832,1.00063220098941,0,0.710621505066328,6.67712545596845,12.3426519718431,NA
0,0,0,1.52856488404627,2.44458865510057,1.48316196669836,0,0,0,0,0,0,0,0,0,0,0,1.32827107042435,1.3019686729902,2.10280745802458,0,0.464938009081279,0.750997236773918,0.715728137820843,0.695756663682264,3.18758032289828,4.0636195486753,8.97727490863454,7.77745092329138,4.23070208087826,4.28399942201892,3.33154536172884,1.76280346318874,4.71418580111814,2.92080190053075
5.06666666666667,5.7288,5.12518523398034,1.32343973973715,3.0131017636207,0.963222086487801,2.39887341709299,4.14408967402646,3.69830130840528,3.63399378202335,2.86502341878982,2.79560239612556,5.0812360612724,2.34479510745268,3.05359589003997,3.41610074672511,3.30219835604093,0.884599986661873,1.81059842531405,2.56442929486669,5.11992448114962,1.74972396161568,3.59259715109218,0.675762970751577,0.668937082158126,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.241642689481373,0.390152259058466,0.239125578132608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,3.60305016645036,1.42251587230148,3.72822493999944,3.15404702203732,7.7953656962913,5.72277281751881,3.61673943456168,2.82090405306625,2.00619689924403,2.0519162109778,3.60703310794896,3.52918689682154,1.45234421341266,1.80193628083192,4.66391147816401,4.39748242045944,3.24158651918181,3.04571005075984,9.11511919703165,4.7895964058613,6.12872639176298,2.43117328260891,2.14448287255843,3.77199491458704,2.13273140860635,7.21538365484032,5.48178850864199,0,2.85129272351117,3.07579925021766,0.666853801739596,1.91765964772486
1.24,1.89382713295818,4.5219347066175,4.47430041763233,5.59096457173586,3.76812511433108,6.51701251656362,4.87834887801617,5.49507082591264,5.9495235168149,4.76653264057063,5.75643465597726,6.47817177557021,3.0002780757246,2.16220652289989,5.77508207807778,4.42889355381615,4.94949316228444,3.57473296773141,5.3085296434319,1.76170833046965,2.01639651632987,5.20654508392681,4.55353557105692,4.38618717471405,5.48538382556037,3.10220469455072,3.52901570084431,2.65971799837225,2.67185747173195,0,1.17918763568098,1.85886904159816,6.07041757809746,NA
2.48,1.5048,2.4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.61333333333333,4.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.243049505026475,1.88887197327393,2.77374741097408,2.2409713446234,1.32572603127373,1.27399999928862,0,1.78773341630853,6.80609725883895,4.59353711190128,6.11636824431257,1.41479875618924,2.78257316144746,0.772408163321773,0.764606060661957,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19638689085842,5.64044749243517,0,2.97158916107345,3.00422791467309,3.20393835576643,2.52392837787977
NA,NA,NA,2.91772222601751,7.27047151735052,4.67905995836929,5.4461138770529,1.83956258117593,2.13023828587989,2.58557607380422,4.49388042237045,3.25285144927072,2.93445130994615,1.28162639986957,0.534021208188929,0.40114981727256,0,0,0.869856697647672,5.31016889290651,0,0,1.49302453542198,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.16,6.61718034321853,2.73897566266299,7.76471592103575,3.43768927677339,7.27637975173004,2.78601696998379,7.91052119127346,5.41952652255473,4.043573877351,3.64535543288198,2.48925004846986,2.53382112664342,1.57791329800619,2.58476160084254,4.47760688799721,5.00292782382941,1.82561128415591,3.68576919166306,1.89691709712044,1.6184996503845,0.755637877420633,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83756926306219,2.55357018236277,4.1242669930984,1.36489843312989,1.07278501290515,2.134868490463,1.00236140822699,1.70861592030287,2.55980660729705,0,1.94581231791343,0.485538041617972,2.67496005989472,NA
NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2.78666666666667,5.43981526058004,6.51108011756163,7.20753763851124,4.47030057366744,2.59213911327168,1.75969879250138,0.758823316745691,0.826711111470694,0.744089393423144,2.91109107232951,0,0,0,0,0.743888552256487,1.3247238932966,3.00103734849116,2.60797899337544,2.02721580049514,2.4728863702305,4.17665325276007,2.29728039486958,3.63162300629333,6.26332070201419,4.90593542600949,7.2513035676789,3.03331591232211,2.92241100518114,8.68115598574242,8.28915384209487,4.25240262494078,3.68821240205301,1.926570820759,3.15928163488317
0,0,0,0,0,0,0,0,0,0,0,0,0.234929678092179,1.19615415121385,2.12247924635056,1.0430441790157,0.55639268617566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.54666666666667,5.90840801476117,1.82581657596327,5.91525189995793,3.02338557717687,9.79839923951237,4.40569985717549,6.8881453560851,3.98542088170077,2.69242262923234,4.08154680725716,1.59756641440058,3.03190512024198,3.65291728749843,4.71060017824681,6.61113299599445,5.43333540103709,2.40995651005529,7.49269631690407,3.78639717466192,3.4322878968358,3.01025742884662,1.66926198657367,3.48802379301656,6.17977431706695,4.00695275059359,6.59710707242157,3.24175267920384,3.80065415160519,2.06447884416712,0,2.63638092358949,2.72959831771909,1.73394710290819,1.84391681771584
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.76,1.2276,0.7448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2.78666666666667,5.85272763869974,4.10024809256807,2.21848209730682,3.49299692522675,3.25025097416059,2.93905987513489,4.54507084626071,4.55913045349936,3.49590876831501,4.53745988003182,1.46450755483775,1.60725854400557,0.91323437297272,1.12856409801202,1.7905643006113,1.81208540378275,2.830862221934,2.88428654029864,6.26068756424945,0,5.80761720372848,3.54742311608363,3.12106701042641,4.94249466202201,3.15537762287164,3.27191670350042,3.50508079308422,5.34527586117623,4.52908214285317,0,1.85759544845757,1.17430371739939,4.46105038680648,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07220480680584,0.65058620696832,1.05076071066973,0,0,0,0,0,0,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.89333333333333,1.54145658965187,3.89086438536387,3.6526884806851,8.64062231219549,3.29095611764056,2.36533319005267,1.24111988707144,1.62440394018194,2.2630502241343,1.65406506897048,1.70662679465943,2.56205410061612,6.71410323857616,6.09903323487787,2.58557081119757,1.34954231520339,2.57748717371276,1.22433495588333,1.59671695450879,2.5197809252475,1.54313766201764,2.73756280116655,1.11303571877598,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541964652775357,5.1091006985988,3.69190913046251,5.50043094615444,4.42657781063561,4.15983705911769,4.38023403156734,4.57908568937701,2.23229327182232,1.06352071249136,2.05968835787771
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.72,3.59195038599889,5.90786372443746,3.80571897023826,4.08651676667585,2.28495825068588,3.78434072724403,2.06928070505122,0.802545244171689,1.67021955921407,1.05830183275254,2.51322983714896,1.05482021942459,2.22897851419056,2.2784552029157,2.62682808750554,2.5035021777091,8.12379072940241,3.68894434015611,5.56287819475502,4.4314658414694,3.25743041460336,5.73725453456292,3.17429881906679,3.0662778589789,5.66477007165704,1.94558420538123,2.87214567355893,1.32751381211381,2.58986282244254,1.26294341082582,2.15567843756821,1.73614065775215,1.3333062472536,5.85693598933635
0,0,0,0,0,0,0,0,0.249251511363341,0.406673518540188,0.249251511363341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.54666666666667,1.0032,0.496533333333333,0,0,0,0,0,0,0,0,0,0,0,0,1.00446641962035,3.49225305809433,4.49068444388084,8.9372517510161,4.01946766631669,0,3.24089347690938,2.2808657305958,3.22365204501908,4.04388358188349,1.48154264471002,2.01826632393318,2.53123145726097,2.58293188089622,4.18415265288935,0,0.39660411924129,0,0,0
0,0,0.251541166881488,1.21961830496811,2.16186229862271,5.6554739717596,5.16270089961731,3.34818239159933,6.79766110281126,3.99856089384263,5.32957619187443,1.25383817729339,2.49747605807232,1.32430615773754,2.3488079793948,2.93698660025648,2.05517249940131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400510492641142,1.80935548839692,3.89195584168467,3.12746125579346
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.50666666666667,5.75059252039101,2.71563380145632,1.11286322982603,1.82492112161689,4.45395445789344,7.54536369521176,5.76448260040756,4.40015367754937,4.58470176752759,0.908980322529794,1.53680838401162,2.32787461603216,5.38966418538162,7.10112804281747,2.60949246749496,1.45529434067068,2.60327506631261,5.20753455305227,3.93329013757533,2.78256147969642,2.78414832171779,2.81094574069669,7.2701498586844,4.38434206463518,3.671198669223,0.933023149509118,1.6399735518926,1.26715949387686,1.65538789288566,0,0.356225618692364,2.22786666554099,1.33842772209601,2.16169240814869
1.24,0.5016,0.248266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726247288434623,0.701969254887334,1.8959451006616,0.709742446709334,0.72427681196696,0,0,0,0.352514935164319,0,0.709504289164433,2.60740271558322,1.56192233272807,2.88900039069198
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.50666666666667,2.23939252039101,0.478905727255742,-0.0302077039262601,-0.244255670071182,-0.394371133969096,0,1.32555440806728,1.5219698961993,2.45813107105448,0.435337759395315,0.350680235656047,0.212694161747031,0,0,0,0,0,0,0,0,0,0.791821642820342,1.64483402311184,0.997941007179617,0.358443116126506,0,0,0,0,0,2.23212290816913,2.20957621212702,0.218979567993028,0.712464962491394
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,2.63344599448311,2.96389091784538,6.33067279852633,8.67854548097689,4.15551638121182,2.86854160350727,2.83594621267767,3.63159985246459,5.87647630025521,5.04140434274166,5.38966418538162,8.15509449339878,3.4878245468123,2.60286356610765,1.16520247945099,0.737643094324653,0,0.217412071756973,0.695997369530725,0.426579032938186,0.344967462006446,0.218943471816773,0.357223559279997,0.443185996016831,0.365869381589569,0.224242524200059,0,0,2.23212290816913,2.20957621212702,0.218979567993028,0.3535991287831
2.06666666666667,0,-0.496533333333333,0,1.3667637554742,5.33471143754703,7.67281979292917,3.18036790450892,1.80999988671909,0.726588084045372,0.897603627619206,0.723277986040598,2.59303366707169,6.97614726005686,9.15247376180827,3.29334584388465,1.71565944558509,4.09496860081277,7.08235225705157,4.01252768184202,2.21077204912711,4.10031409994425,2.20721270640417,3.20275054199669,2.32771480563095,4.08565990743261,4.22353877076667,3.93228308305408,2.43558106734032,1.65538789288566,0,0.356225618692364,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
0.413333333333333,0.2508,0.248266666666667,0,0,0,0,0,2.04446119249717,3.65131677637454,2.7082861025053,1.10494838421096,0.438821638972823,0,0,0,0.46133044082187,0.745170064674905,0.737643094324653,0,0,0.344967462006446,0.211431670262015,0.344967462006446,0,0,0,0,0,0,0,0,0,0,0
8.68,2.490192520391,1.19563380145632,1.11286322982603,2.05271508086259,6.5908120853272,9.32220303008534,7.53947769712564,5.04192893028293,8.50316635893688,2.32671982697495,3.39497077323317,1.79024164983915,4.50378850059669,6.65587619098084,2.8669316894545,1.97569906372604,4.15295934164685,5.60309171411728,0,0,0,0,0,3.72434368900952,9.12884337279887,5.66422017308443,0,0,0,0,0,2.22786666554099,1.33842772209601,2.52803461339257
5.78666666666667,1.5048,0.453621154596721,0.732717538661756,1.82492112161689,4.89433294772023,7.2281238669276,0,0,0,0,0,3.74636274708519,8.85534023367267,11.4014123461435,0,0,0,0,0,1.82988493728786,3.28597332103018,2.25230211585249,1.12839369662445,0.951359679847137,1.47337719327561,1.88455650638389,2.69989893585389,1.68713428201356,1.21668090191123,0,4.83160348561477,7.52492148789471,2.00806490676007,3.60956452674155
NA,NA,NA,0,0,0,0,0.454769614131199,0.278729763499767,3.09401903386047,1.82882272515504,5.57818175692561,2.03979211055454,3.89336412158059,1.37057642496268,0.577216208532658,0,0.471462679340838,3.14926219622009,1.89197131622165,1.57787947705917,3.76420534438265,2.26140857642407,4.0594766851224,0.246954368521535,1.2757424407978,1.0552111268032,2.55499773024889,2.54274121872415,1.5949340963086,0,0.487227165424562,-0.410944458142436,1.57785729004569,0
NA,NA,NA,0.907890948980891,2.16055778754633,3.01115294145934,3.73701705509857,3.43926582687682,2.35427102626818,4.41421495512129,2.91157338458378,6.88197916976938,2.300297515891,3.89336412158059,3.87684464169878,2.07215395378929,1.70738983929787,0.376897157235413,3.48789083854564,3.4934608484992,3.39071200001393,5.05799492027418,1.76354314772726,3.25537505174605,0.497721345499189,0.398771677004932,0,0,0,0.26807879142405,0,0.437391712323449,0,0,0
NA,NA,NA,4.82165467225941,3.15989298076207,5.07780180670423,2.12368177947353,2.53601211040788,2.97933300803915,5.80262473173499,3.71235142696629,6.43560843251206,2.29351913771927,3.75440403560464,3.3915428294228,2.67291472630359,2.5903968947702,2.26007195229851,0,1.62630793488005,1.60924427753811,3.00441829479338,2.06089137853228,3.73719844083869,0.460981008190787,1.19827930279415,0.753141587143249,2.55499773024889,2.54274121872415,2.75092377132764,0,3.1224054920658,0.836520282843267,1.59974838935141,0
NA,NA,NA,2.54515943661057,2.37579659511409,3.81127980272861,2.38856577367532,3.43355106431348,2.09725487347833,3.54403924568447,2.3835204149479,5.58946463946453,2.04657048872627,2.46392892181077,2.49314438312839,0.66381667983865,0.890494402909689,-0.0692218188131952,4.4261162272683,4.33710641810508,4.20890166726434,5.97769710059342,2.06089137853228,3.25537505174605,0.497721345499189,1.2757424407978,0.783350197527122,2.12434523911388,1.25135006224426,2.79594344434637,0,4.02481365643839,0.836520282843267,2.4553332172639,0
NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56199900396868,1.53106833062277,2.47282593749706,0,0,-0.286966062676956,-0.468207786472928,-0.286966062676956,0,0,0,0,0,0,0,0
NA,NA,NA,0,0,0,0,0,0.259433561910676,0.42328633785426,0.259433561910676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,0.413645233621665,0.506570805480707,1.21892205623317,0.498784071483415,0.401021276550779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,0,0,0.454769614131199,0.278729763499767,0.86401066559901,0.250825160577045,0.40924105146781,0.246543752644645,0.402255596420211,0.402255596420211,0,0,0.466551609764371,0.466551609764371,0.285950986629776,0.285334160873503,0.465545209846242,0.817397061643885,0.835164245626066,0.210676258222113,0.367504975700546,0.753141587143249,2.55499773024889,2.54274121872415,1.2996184358615,0,0.44659995889868,0.42118844506474,2.4553332172639,0
NA,NA,NA,3.96024913420193,2.63716205699675,4.23345380405382,2.38856577367532,2.95963325590308,2.11974420219882,0.882217841001511,0.53525240141571,0,0,0,2.4785798041106,1.48904778394508,1.70738983929787,0.376897157235413,0.373011619531955,2.08266533862491,2.33877267163537,3.77734788752167,0.542108172816915,0.404928119091426,0.245596523844094,0,0,0,0,0,0,0.402471376531252,0.402471376531252,0,0
2.78666666666667,2.04376935184231,1.60823279745727,0.484166330605798,0.832875324520708,0.780664554858549,1.69520621704812,2.37710171039392,2.13173526752499,3.92089036307878,1.09799264715197,1.70691721354023,0.761507998569463,3.25742310193135,2.78223077162221,0,0.249910949185785,1.3767885337052,0.580335999963857,0.448008823104336,-0.0821409461832563,1.55034330300197,5.54263743214644,3.64311137313975,2.56685823009754,1.74023474176425,0.500428887585444,0.363212386674761,1.98336754383527,4.05580271818205,5.10410158949727,0,0,0,0
0.76,2.47324046012821,1.62018203989145,0.9829843461316,0.841551109151132,0.780664554858549,1.69520621704812,3.17935845242074,3.2433945612288,5.69951799682877,1.69948083257998,4.75852765692734,3.86200201866619,7.87049342810476,5.10515131459294,2.25852763588588,1.01003906092946,2.20170912447534,0.541227822406637,0.477667030956292,3.29496579037226,2.81592466223256,4.94944549378664,1.34394058690845,1.32561735391169,8.52179324915606,5.09501353747517,7.40496689558611,1.48140890853619,2.46869903268576,2.4440120423589,1.00500099447032,2.40854016903251,5.57508000713385,0
NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
