"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35"
510,"BOU","BUR","STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
511,NA,NA,"STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
512,"BOU","BUR","STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
513,"BOU","BUR","STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
514,NA,"BUR","STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
515,NA,NA,NA,"BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
516,"BOU","BUR","STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
517,"BOU","BUR","STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
518,"BOU","BUR","STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
519,"BOU","BUR","STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
520,"BOU","BUR","STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
521,"BOU","BUR","STK","BHA","WHU","ARS","WAT","LEI","SOU","MCI","HUD","CHE","TOT","NEW","CRY","SWA","LIV","MUN","STK","EVE","ARS","WHU","BHA","EVE","MCI","SOU","CHE","HUD","WAT","LEI","BOU","BUR","SWA","MUN","LIV"
522,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
523,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
525,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
526,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
527,NA,NA,"NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
530,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
531,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
533,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
534,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
536,"MUN","SOU","NEW","HUD","WBA","TOT","SWA","BUR","BHA","CRY","LIV","WAT","LEI","EVE","MCI","CHE","ARS","STK","NEW","BOU","WBA","WBA","HUD","BOU","CRY","BHA","WAT","LIV","SWA","BUR","SOU","SOU","CHE","STK","ARS"
537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EVE","TOT","MCI","BHA","WAT","STK","STK","SOU","NEW","WHU"
538,"LEI","STK","LIV","BOU","CHE","WBA","BHA","WAT","EVE","SWA","MCI","TOT","BUR","HUD","MUN","SOU","WHU","NEW","LIV","CRY","WBA","CHE","BOU","CRY","SWA","EVE","TOT","MCI","BHA","WAT","STK","STK","SOU","NEW","WHU"
539,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SWA","MCI","TOT","BUR","HUD","MUN","SOU","WHU","NEW","LIV","CRY","WBA","CHE","BOU","CRY","SWA","EVE","TOT","MCI","BHA","WAT","STK","STK","SOU","NEW","WHU"
540,"LEI","STK","LIV","BOU","CHE","WBA","BHA","WAT","EVE","SWA","MCI","TOT","BUR","HUD","MUN","SOU","WHU","NEW","LIV","CRY","WBA","CHE","BOU","CRY","SWA","EVE","TOT","MCI","BHA","WAT","STK","STK","SOU","NEW","WHU"
541,"LEI","STK","LIV","BOU","CHE","WBA","BHA","WAT","EVE","SWA","MCI","TOT","BUR","HUD","MUN","SOU","WHU","NEW","LIV","CRY","WBA","CHE","BOU","CRY","SWA","EVE","TOT","MCI","BHA","WAT","STK","STK","SOU","NEW","WHU"
542,"MCI","LEI","WAT","WBA","BOU","NEW","ARS","EVE","WHU","SOU","SWA","STK","MUN","CRY","LIV","HUD","TOT","BUR","WAT","CHE","NEW","BOU","WBA","CHE","SOU","WHU","STK","SWA","ARS","EVE","LEI","LEI","HUD","CRY","BUR"
543,"MCI","LEI","WAT","WBA","BOU","NEW","ARS","EVE","WHU","SOU","SWA","STK","MUN","CRY","LIV","HUD","TOT","BUR","WAT","CHE","NEW","BOU","WBA","CHE","SOU","WHU","STK","SWA","ARS","EVE","LEI","LEI","HUD","CRY","BUR"
544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOU","WHU","STK","SWA","ARS","EVE","LEI","LEI","HUD","CRY","BUR"
545,"MCI","LEI","WAT","WBA","BOU","NEW","ARS","EVE","WHU","SOU","SWA","STK","MUN","CRY","LIV","HUD","TOT","BUR","WAT","CHE","NEW","BOU","WBA","CHE","SOU","WHU","STK","SWA","ARS","EVE","LEI","LEI","HUD","CRY","BUR"
546,"ARS","BHA","MUN","CHE","HUD","LIV","BOU","WBA","SWA","EVE","STK","MCI","WHU","TOT","BUR","NEW","SOU","CRY","MUN","WAT","LIV","HUD","CHE","WAT","SOU","WHU","STK","SWA","ARS","EVE","LEI","LEI","HUD","CRY","BUR"
547,"WBA","WAT","MCI","ARS","BHA","EVE","LEI","TOT","STK","CHE","NEW","HUD","SWA","BUR","SOU","CRY","MUN","LIV","MCI","WHU","EVE","BHA","ARS","WHU","CHE","STK","HUD","NEW","LEI","TOT","WBA","WAT","CRY","LIV","SOU"
548,"WBA","WAT","MCI","ARS","BHA","EVE","LEI","TOT","STK","CHE","NEW","HUD","SWA","BUR","SOU","CRY","MUN","LIV","MCI","WHU","EVE","BHA","ARS","WHU","CHE","STK","HUD","NEW","LEI","TOT","WBA","WAT","CRY","LIV","SOU"
549,"WBA","WAT","MCI","ARS","BHA","EVE","LEI","TOT","STK","CHE","NEW","HUD","SWA","BUR","SOU","CRY","MUN","LIV","MCI","WHU","EVE","BHA","ARS","WHU","CHE","STK","HUD","NEW","LEI","TOT","WBA","WAT","CRY","LIV","SOU"
550,"WBA","WAT","MCI","ARS","BHA","EVE","LEI","TOT","STK","CHE","NEW","HUD","SWA","BUR","SOU","CRY","MUN","LIV","MCI","WHU","EVE","BHA","ARS","WHU","CHE","STK","HUD","NEW","LEI","TOT","WBA","WAT","CRY","LIV","SOU"
551,"WBA","WAT","MCI","ARS","BHA","EVE","LEI","TOT","STK","CHE","NEW","HUD","SWA","BUR","SOU","CRY","MUN","LIV","MCI","WHU","EVE","BHA","ARS","WHU","CHE","STK","HUD","NEW","LEI","TOT","WBA","WAT","CRY","LIV","SOU"
552,"CHE","WBA","TOT","CRY","LIV","HUD","EVE","WHU","MCI","NEW","SOU","SWA","ARS","BOU","LEI","WAT","STK","BHA","TOT","MUN","HUD","LIV","CRY","MUN","NEW","MCI","SWA","SOU","EVE","WHU","WBA","WBA","WAT","LEI","STK"
553,"CHE","WBA","TOT","CRY","LIV","HUD","EVE","WHU","MCI","NEW","SOU","SWA","ARS","BOU","LEI","WAT","STK","BHA","TOT","MUN","HUD","LIV","CRY","MUN","NEW","MCI","SWA","SOU","EVE","WHU","WBA","WBA","WAT","LEI","STK"
554,"CRY","NEW","SOU","CRY","LIV","HUD","EVE","WHU","MCI","NEW","SOU","SWA","ARS","BOU","LEI","WAT","STK","BHA","TOT","MUN","HUD","LIV","CRY","MUN","NEW","MCI","SWA","SOU","EVE","WHU","WBA","WBA","WAT","LEI","STK"
555,NA,NA,"TOT","CRY","LIV","HUD","EVE","WHU","MCI","NEW","SOU","SWA","ARS","BOU","LEI","WAT","STK","BHA","TOT","MUN","HUD","LIV","CRY","MUN","NEW","MCI","SWA","SOU","EVE","WHU","WBA","WBA","WAT","LEI","STK"
556,"BUR","TOT","EVE","LEI","ARS","STK","MCI","CRY","WAT","BOU","MUN","WBA","LIV","SWA","NEW","WHU","HUD","SOU","EVE","BHA","STK","ARS","LEI","BHA","BOU","WAT","WBA","MUN","MCI","CRY","TOT","TOT","WHU","SOU","SWA"
557,"BUR","TOT","EVE","LEI","ARS","STK","MCI","CRY","WAT","BOU","MUN","WBA","LIV","SWA","NEW","WHU","HUD","SOU","EVE","BHA","STK","ARS","LEI","BHA","BOU","WAT","WBA","MUN","MCI","CRY","TOT","TOT","WHU","SOU","SWA"
558,"LEI","STK","LIV","BOU","CHE","WBA","BHA","WAT","EVE","SWA","MCI","TOT","BUR","HUD","MUN","SOU","WHU","NEW","LIV","CRY","WBA","CHE","BOU","CRY","SWA","WAT","WBA","MUN","MCI","CRY","TOT","TOT","WHU","SOU","SWA"
559,"BUR","TOT","EVE","LEI","ARS","STK","MCI","CRY","WAT","BOU","MUN","WBA","LIV","SWA","NEW","WHU","HUD","SOU","EVE","BHA","STK","ARS","LEI","BHA","BOU","WAT","WBA","MUN","MCI","CRY","TOT","TOT","WHU","SOU","SWA"
560,NA,NA,NA,"BUR","SOU","MCI","MUN","CHE","NEW","WHU","TOT","EVE","STK","BHA","WBA","BOU","WAT","LEI","SWA","ARS","MCI","SOU","BUR","ARS","WHU","NEW","EVE","TOT","MUN","CHE","HUD","LIV","BOU","BHA","WAT"
561,"HUD","LIV","SWA","BUR","SOU","MCI","MUN","CHE","NEW","WHU","TOT","EVE","STK","BHA","WBA","BOU","WAT","LEI","SWA","ARS","MCI","SOU","BUR","ARS","WHU","NEW","EVE","TOT","MUN","CHE","HUD","LIV","BOU","BHA","WAT"
562,NA,"LIV","SWA","BUR","SOU","MCI","MUN","CHE","NEW","WHU","TOT","EVE","STK","BHA","WBA","BOU","WAT","LEI","SWA","ARS","MCI","SOU","BUR","ARS","WHU","NEW","EVE","TOT","MUN","CHE","HUD","LIV","BOU","BHA","WAT"
563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EVE","TOT","MUN","CHE","HUD","LIV","BOU","BHA","WAT"
564,"HUD","LIV","SWA","BUR","SOU","MCI","MUN","CHE","NEW","WHU","TOT","EVE","STK","BHA","WBA","BOU","WAT","LEI","SWA","ARS","MCI","SOU","BUR","ARS","WHU","NEW","EVE","TOT","MUN","CHE","HUD","LIV","BOU","BHA","WAT"
565,"STK","MCI","CHE","TOT","MUN","BOU","BUR","BHA","ARS","LEI","WAT","CRY","SOU","WHU","HUD","LIV","NEW","SWA","CHE","WBA","BOU","MUN","TOT","WBA","LEI","ARS","CRY","WAT","BUR","BHA","STK","MCI","LIV","SWA","NEW"
566,NA,NA,NA,NA,NA,NA,"BUR","BHA","ARS","LEI","WAT","CRY","SOU","WHU","HUD","LIV","NEW","SWA","CHE","WBA","BOU","MUN","TOT","WBA","LEI","ARS","CRY","WAT","BUR","BHA","STK","MCI","LIV","SWA","NEW"
567,"STK","MCI","CHE","TOT","MUN","BOU","BUR","BHA","ARS","LEI","WAT","CRY","SOU","WHU","HUD","LIV","NEW","SWA","CHE","WBA","BOU","MUN","TOT","WBA","LEI","ARS","CRY","WAT","BUR","BHA","STK","MCI","LIV","SWA","NEW"
568,"STK","MCI","CHE","TOT","MUN","BOU","BUR","BHA","ARS","LEI","WAT","CRY","SOU","WHU","HUD","LIV","NEW","SWA","CHE","WBA","BOU","MUN","TOT","WBA","LEI","ARS","CRY","WAT","BUR","BHA","STK","MCI","LIV","SWA","NEW"
569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TOT","WBA","LEI","ARS","CRY","WAT","BUR","BHA","STK","MCI","LIV","SWA","NEW"
570,"CRY","NEW","SOU","WHU","LEI","BUR","TOT","SWA","MUN","LIV","WBA","BOU","MCI","ARS","EVE","BHA","CHE","WAT","SOU","STK","BUR","LEI","WHU","STK","LIV","MUN","BOU","WBA","TOT","SWA","CRY","NEW","BHA","WAT","EVE"
571,"CRY","NEW","SOU","WHU","LEI","BUR","TOT","SWA","MUN","LIV","WBA","BOU","MCI","ARS","EVE","BHA","CHE","WAT","SOU","STK","BUR","LEI","WHU","STK","LIV","MUN","BOU","WBA","TOT","SWA","CRY","NEW","BHA","WAT","EVE"
572,"CRY","NEW","SOU","WHU","LEI","BUR","TOT","SWA","MUN","LIV","WBA","BOU","MCI","ARS","EVE","BHA","CHE","WAT","SOU","STK","BUR","LEI","WHU","STK","LIV","MUN","BOU","WBA","TOT","SWA","CRY","NEW","BHA","WAT","EVE"
573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EVE","SWA","MCI","STK","BOU","WBA","BHA","BHA","NEW","BUR","CRY"
574,"ARS","BHA","MUN","CHE","HUD","LIV","BOU","WBA","SWA","EVE","STK","MCI","WHU","TOT","BUR","NEW","SOU","CRY","MUN","WAT","LIV","HUD","CHE","WAT","EVE","SWA","MCI","STK","BOU","WBA","BHA","BHA","NEW","BUR","CRY"
575,"ARS","BHA","MUN","CHE","HUD","LIV","BOU","WBA","SWA","EVE","STK","MCI","WHU","TOT","BUR","NEW","SOU","CRY","MUN","WAT","LIV","HUD","CHE","WAT","EVE","SWA","MCI","STK","BOU","WBA","BHA","BHA","NEW","BUR","CRY"
576,"ARS","BHA","MUN","CHE","HUD","LIV","BOU","WBA","SWA","EVE","STK","MCI","WHU","TOT","BUR","NEW","SOU","CRY","MUN","WAT","LIV","HUD","CHE","WAT","EVE","SWA","MCI","STK","BOU","WBA","BHA","BHA","NEW","BUR","CRY"
577,"WAT","CRY","ARS","MCI","BUR","LEI","NEW","MUN","TOT","HUD","WHU","SOU","CHE","STK","BHA","EVE","WBA","BOU","ARS","SWA","LEI","BUR","MCI","SWA","HUD","TOT","SOU","WHU","NEW","MUN","WAT","CRY","EVE","BOU","WBA"
578,"WAT","CRY","ARS","MCI","BUR","LEI","NEW","MUN","TOT","HUD","WHU","SOU","CHE","STK","BHA","EVE","WBA","BOU","ARS","SWA","LEI","BUR","MCI","SWA","HUD","TOT","SOU","WHU","NEW","MUN","WAT","CRY","EVE","BOU","WBA"
579,"WAT","CRY","ARS","MCI","BUR","LEI","NEW","MUN","TOT","HUD","WHU","SOU","CHE","STK","BHA","EVE","WBA","BOU","ARS","SWA","LEI","BUR","MCI","SWA","HUD","TOT","SOU","WHU","NEW","MUN","WAT","CRY","EVE","BOU","WBA"
580,"WAT","CRY","ARS","MCI","BUR","LEI","NEW","MUN","TOT","HUD","WHU","SOU","CHE","STK","BHA","EVE","WBA","BOU","ARS","SWA","LEI","BUR","MCI","SWA","HUD","TOT","SOU","WHU","NEW","MUN","WAT","CRY","EVE","BOU","WBA"
581,"BHA","EVE","BOU","LIV","WAT","CRY","CHE","STK","BUR","WBA","ARS","LEI","HUD","SOU","WHU","MUN","SWA","TOT","BOU","NEW","CRY","WAT","LIV","NEW","WBA","BUR","LEI","ARS","CHE","STK","EVE","EVE","MUN","TOT","SWA"
582,"BHA","EVE","BOU","LIV","WAT","CRY","CHE","STK","BUR","WBA","ARS","LEI","HUD","SOU","WHU","MUN","SWA","TOT","BOU","NEW","CRY","WAT","LIV","NEW","WBA","BUR","LEI","ARS","CHE","STK","EVE","EVE","MUN","TOT","SWA"
583,NA,NA,"LEI","STK","EVE","SOU","CRY","LIV","HUD","TOT","CHE","NEW","BHA","WAT","ARS","MCI","BOU","WBA","LEI","BUR","SOU","EVE","STK","BUR","TOT","HUD","NEW","CHE","CRY","LIV","SWA","SWA","MCI","WBA","ARS"
584,"WHU","SWA","LEI","STK","EVE","SOU","CRY","LIV","HUD","TOT","CHE","NEW","BHA","WAT","ARS","MCI","BOU","WBA","LEI","BUR","SOU","EVE","STK","BUR","TOT","HUD","NEW","CHE","CRY","LIV","SWA","SWA","MCI","WBA","ARS"
585,"WHU","SWA","LEI","STK","EVE","SOU","CRY","LIV","HUD","TOT","CHE","NEW","BHA","WAT","ARS","MCI","BOU","WBA","LEI","BUR","SOU","EVE","STK","BUR","TOT","HUD","NEW","CHE","CRY","LIV","SWA","SWA","MCI","WBA","ARS"
586,"TOT","HUD","WHU","SWA","STK","BHA","LIV","SOU","CRY","BUR","BOU","MUN","WAT","WBA","CHE","LEI","EVE","ARS","WHU","MCI","BHA","STK","SWA","MCI","BUR","CRY","MUN","BOU","LIV","SOU","HUD","HUD","LEI","ARS","EVE"
587,"EVE","HUD","WHU","SWA","STK","BHA","LIV","SOU","CRY","BUR","BOU","MUN","WAT","WBA","CHE","LEI","EVE","ARS","WHU","MCI","BHA","STK","SWA","MCI","BUR","CRY","MUN","BOU","LIV","SOU","HUD","HUD","LEI","ARS","EVE"
588,"TOT","HUD","WHU","SWA","STK","BHA","LIV","SOU","CRY","BUR","BOU","MUN","WAT","WBA","CHE","LEI","EVE","ARS","WHU","MCI","BHA","STK","SWA","MCI","BUR","CRY","MUN","BOU","LIV","SOU","HUD","HUD","LEI","ARS","EVE"
589,"TOT","HUD","WHU","SWA","STK","BHA","LIV","SOU","CRY","BUR","BOU","MUN","WAT","WBA","CHE","LEI","EVE","ARS","WHU","MCI","BHA","STK","SWA","MCI","BUR","CRY","MUN","BOU","LIV","SOU","HUD","HUD","LEI","ARS","EVE"
590,"TOT","HUD","WHU","SWA","STK","BHA","LIV","SOU","CRY","BUR","BOU","MUN","WAT","WBA","CHE","LEI","EVE","ARS","WHU","MCI","BHA","STK","SWA","MCI","BUR","CRY","MUN","BOU","LIV","SOU","HUD","HUD","LEI","ARS","EVE"
591,"ARS","BHA","MUN","CHE","HUD","LIV","BOU","WBA","SWA","EVE","STK","MCI","WHU","TOT","BUR","NEW","SOU","CRY","MUN","WAT","LIV","HUD","CHE","WAT","EVE","CRY","MUN","BOU","LIV","SOU","HUD","HUD","LEI","ARS","EVE"
592,"SWA","WHU","HUD","WAT","CRY","MUN","STK","NEW","WBA","BHA","BUR","LIV","EVE","MCI","BOU","ARS","LEI","CHE","HUD","TOT","MUN","CRY","WAT","TOT","BHA","WBA","LIV","BUR","STK","NEW","WHU","WHU","ARS","CHE","BOU"
593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BHA","WBA","LIV","BUR","STK","NEW","WHU","WHU","ARS","CHE","BOU"
594,"SWA","WHU","HUD","WAT","CRY","MUN","STK","NEW","WBA","BHA","BUR","LIV","EVE","MCI","BOU","ARS","LEI","CHE","HUD","TOT","MUN","CRY","WAT","TOT","BHA","WBA","LIV","BUR","STK","NEW","WHU","WHU","ARS","CHE","BOU"
595,"SWA","WHU","HUD","WAT","CRY","MUN","STK","NEW","WBA","BHA","BUR","LIV","EVE","MCI","BOU","ARS","LEI","CHE","HUD","TOT","MUN","CRY","WAT","TOT","BHA","WBA","LIV","BUR","STK","NEW","WHU","WHU","ARS","CHE","BOU"
596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BHA","WBA","LIV","BUR","STK","NEW","WHU","WHU","ARS","CHE","BOU"
597,"EVE","ARS","WBA","MUN","NEW","CHE","SOU","MCI","BOU","WAT","LEI","BHA","CRY","LIV","SWA","TOT","BUR","WHU","WBA","HUD","CHE","NEW","MUN","HUD","WAT","BOU","BHA","LEI","SOU","MCI","EVE","ARS","TOT","WHU","BUR"
598,"EVE","ARS","WBA","MUN","NEW","CHE","SOU","MCI","BOU","WAT","LEI","BHA","CRY","LIV","SWA","TOT","BUR","WHU","WBA","HUD","CHE","NEW","MUN","HUD","WAT","BOU","BHA","LEI","SOU","MCI","EVE","ARS","TOT","WHU","BUR"
599,"EVE","ARS","WBA","MUN","NEW","CHE","SOU","MCI","BOU","WAT","LEI","BHA","CRY","LIV","SWA","TOT","BUR","WHU","WBA","HUD","CHE","NEW","MUN","HUD","WAT","BOU","BHA","LEI","SOU","MCI","EVE","ARS","TOT","WHU","BUR"
600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LEI","BHA","CRY","LIV","SWA","TOT","BUR","WHU","WBA","HUD","CHE","NEW","MUN","HUD","WAT","BOU","BHA","LEI","SOU","MCI","EVE","ARS","TOT","WHU","BUR"
601,"SOU","MUN","CRY","NEW","TOT","WAT","WHU","HUD","LEI","ARS","BHA","BUR","BOU","CHE","STK","WBA","MCI","EVE","CRY","LIV","WAT","TOT","NEW","LIV","ARS","LEI","BUR","BHA","WHU","HUD","MUN","MUN","WBA","EVE","MCI"
602,NA,NA,NA,"NEW","TOT","WAT","WHU","HUD","LEI","ARS","BHA","BUR","BOU","CHE","STK","WBA","MCI","EVE","CRY","LIV","WAT","TOT","NEW","LIV","ARS","LEI","BUR","BHA","WHU","HUD","MUN","MUN","WBA","EVE","MCI"
603,"SOU","MUN","CRY","NEW","TOT","WAT","WHU","HUD","LEI","ARS","BHA","BUR","BOU","CHE","STK","WBA","MCI","EVE","CRY","LIV","WAT","TOT","NEW","LIV","ARS","LEI","BUR","BHA","WHU","HUD","MUN","MUN","WBA","EVE","MCI"
604,"SOU","MUN","CRY","NEW","TOT","WAT","WHU","HUD","LEI","ARS","BHA","BUR","BOU","CHE","STK","WBA","MCI","EVE","CRY","LIV","WAT","TOT","NEW","LIV","ARS","LEI","BUR","BHA","WHU","HUD","MUN","MUN","WBA","EVE","MCI"
605,"NEW","CHE","BUR","EVE","SWA","WHU","HUD","BOU","LIV","MUN","CRY","ARS","WBA","LEI","WAT","STK","BHA","MCI","BUR","SOU","SWA","SWA","EVE","SOU","MUN","LIV","ARS","CRY","HUD","BOU","CHE","CHE","STK","MCI","WAT"
606,"NEW","CHE","BUR","EVE","SWA","WHU","HUD","BOU","LIV","MUN","CRY","ARS","WBA","LEI","WAT","STK","BHA","MCI","BUR","SOU","SWA","SWA","EVE","SOU","MUN","LIV","ARS","CRY","HUD","BOU","CHE","CHE","STK","MCI","WAT"
607,"SOU","MUN","CRY","EVE","SWA","WHU","HUD","BOU","LIV","MUN","CRY","ARS","WBA","LEI","WAT","STK","BHA","MCI","BUR","SOU","SWA","SWA","EVE","SOU","MUN","LIV","ARS","CRY","HUD","BOU","CHE","CHE","STK","MCI","WAT"
608,"LIV","BOU","BHA","SOU","MCI","SWA","WBA","ARS","CHE","STK","EVE","WHU","NEW","MUN","TOT","BUR","CRY","HUD","BHA","LEI","SWA","MCI","SOU","LEI","STK","CHE","WHU","EVE","WBA","ARS","LIV","BOU","BUR","HUD","CRY"
