"round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35"
4.56,5.79196397818265,4.17784495935209,2.44295386786685,2.06554393980374,1.09073518688122,0.917517288072326,0.550442287118454,1.732690774885,2.77104116108498,1.68122471226465,2.44928401689647,1.69025886478388,1.01545095006658,2.06349206098243,3.59589835275388,2.4512984632105,2.52896372996096,3.73660794453541,5.68424771981829,5.3551373959163,2.71152787302424,2.84968512718582,1.72485881343972,1.70743599714235,4.08238581050506,1.4609632699094,2.30941045678315,2.28584504395883,1.51548143930098,2.41703101881123,1.30213669003839,1.44820236158124,2.77663792683777,2.6975872168924
5.32,6.40576397818265,5.68256227696452,3.51231891257521,3.72067778260749,2.47764638248337,1.46029011385568,1.38034738571983,2.04757891020063,2.72549533651751,2.65987986198607,6.36034362079793,4.26518615062785,3.0327509058125,0,0,0,0,0,0,1.60951405748231,1.3254127719711,2.41653057869041,1.6612054537621,0.853389781662307,2.40594849720746,1.27647258316558,3.17815140552509,3.42461640939278,1.31953906374057,2.13118536716845,1.49170857311386,0,0,0
1.9,2.41606397818265,3.80396227696452,1.9082802448459,2.17066027849115,1.53175227106861,0.698577582000958,0.825784521341974,0.500961445962231,0.276435179168002,1.91133642597468,3.33042529393223,3.57061187305621,2.62530060316445,0.893422730881284,1.73489616581635,2.00995751466968,0.831313303660656,0.656748474945936,0.832298022833797,0.546392332238595,1.04624620423124,1.96560310690428,0.815155657174275,0.64893641110426,1.48398405735526,1.72835991410312,3.32934330434032,3.90421715361126,1.61054841853894,1.36077163727771,1.68240669429371,2.36610036344128,5.30334676313676,3.09972254706966
0.19,0.574663978182647,0.568859291534337,1.69682310186649,2.40677905139565,1.29776672086106,2.03020181030756,1.7022555336518,2.44570032975516,3.91133627515298,2.68835898787234,4.34529098581913,3.8109270459543,2.70480248206212,2.97496373592192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25709095648893,0.157571876557731,0.25709095648893,0.157571876557731,0,0,0
1.14,0,2.16518338822789,1.4888697072043,2.40467101035973,1.84387638050427,0.336567909494929,0.543590275941305,0.329768557787961,0,0,0,0,0,0,0.538928188676722,1.09340508718174,1.6730563229156,3.2267557822146,4.87685025533811,6.02486487271093,2.81566888397747,2.13797704081441,1.30960537850882,0.513392939349598,2.12473985002203,1.46746030147185,3.77234234442441,5.19732075768802,3.26625254818596,5.11555798611084,4.00168355971238,4.36674430557282,5.33693279377675,4.14071625103655
0,0,0,0,0,0.281201129057503,0.17234907909976,0.572740454773393,0.861123244163443,2.08042880827465,3.95767732626401,2.6148866832534,4.26369776022769,1.33848052571447,1.18333412379261,2.24905858979054,2.58605553147782,1.18845981909163,1.56347519911782,0.404823347448352,0,0,0,0,0.322769878689359,0.521358293525075,0.505373030550056,2.78378701842666,2.77084435072932,2.70207051755267,4.31470787194016,2.50476376293987,2.47679628956339,4.11749654374379,3.36018151647254
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,3.17094824240531,3.45965492612759,2.78639104252054,3.42494400509499,1.57922075589589,0.958032868043488,0.30100645187027,0,0,0,0,0.148549847380394,0.148549847380394,2.06293539489792,2.02208518905836,2.21851848721862,3.50238295770394,5.51129541045598,3.40114650869265,3.73264901734483,1.73659888625927,0.149756117321165,2.65992249343437,1.76324895664816,4.66675902412946,2.98012383637791,0,1.19229154882611,0.532544930453199,0.153638260479205,0.250672951308177
0.57,0.6138,0.3724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.89,11.2994833683573,4.89600312970552,0,0,0,0,0,0,0,0,0,0.843462906463767,1.84529650712385,2.08873987598994,1.26726414111869,0,0,0.288336395948888,1.14108714926403,0,0,0,0,0,0,0.526717325432549,0.319598480367298,2.26374486079326,1.35998214089816,0,1.96568842690805,2.05268987929276,2.37204567705315,4.23183189411037
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06838206290202,1.42899195969284,0,1.22295935727713,2.56380879521329,0.320214479735606,1.14171618615825
NA,NA,NA,NA,2.0744960712258,5.06079182891509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.56,9.63891115780974,3.54630167994087,4.76894280323059,2.7839048446216,5.72673808223157,4.15978402905093,8.20147652950537,6.54937037885031,4.5837649724307,5.78877306566352,2.74689307471622,2.55860268392314,0.281984717399648,0.822817583528333,2.06477112855577,4.17239786676376,8.45234162538745,7.89739806624206,4.31294471091034,3.53036261499211,6.34768200506417,3.90526070368228,4.23657196879376,2.77012270748497,1.39949077348633,2.27844985497821,1.91168452817766,4.07902128259385,2.65410726741299,0,3.15967338747196,4.30621722415669,1.73388003980762,1.10862784910445
0.19,1.9064833683573,1.51399481313805,2.40693239574751,2.64904609381965,4.39833753165886,3.33762087994569,7.82529987789196,5.88634435123153,3.67668595010879,4.59898126772942,1.66986506579644,0,0,0,0,0,0,0,0,0,0,0.945335490589853,1.511847118614,2.03639278180976,1.23563058793037,0.499088990575872,0.464689931124057,0.261458536480346,0.158579522294027,0,0,0,0,0
0.57,2.2195833683573,0.791847923802073,0.975112276720201,2.33198551357571,4.97095681613865,4.42759475112467,9.25064795536112,6.66184976594969,3.45536238289992,4.81491998860389,2.15809221572953,3.36416723896751,4.31332920154279,4.05188882163124,2.43609111909946,1.10772424710726,1.31599282561023,1.41395901701291,1.51262579029746,2.28428253806988,5.60903213334871,3.28179583956682,4.70240790356126,3.6977943354367,2.13219986430443,3.46208621846757,1.91168452817766,5.52215491768251,3.54736596584858,0,3.71822484912194,3.79789810741571,1.2455192461128,1.14171618615825
5.89,3.35850862476553,9.74257528568571,5.9327820858079,7.42885929177643,4.67565750893675,5.1918123658928,2.05313586891252,1.86659988878453,1.61307711888043,1.16526502580059,2.49981457187202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178595991543468,0.29139345988671,0,0.29139345988671,0,0.615758584542728,0
0.93,1.22847034971864,3.70765102996312,3.1761945562541,4.98096121264376,2.01622922308403,1.9239784896254,0.16307796612559,0.161379237311782,0.263302966140276,0,0,0,0,0,0,0,0,0,0,0,0,0.263761465270376,0,0,0,0,0,0,0,0,0,0,0,0
2.79,1.5048,2.1266,0,0.264990638193664,0.160721808447434,0.262230319045813,0.160721808447434,1.11115805969732,1.77704225388801,1.26659556374667,2.04546340504095,0.301183664823916,0.182673560150258,0,0.286905000092056,0.286905000092056,0.175845000056422,0.175845000056422,0,0,0,0,0,0,0,0,0,0,0,0,0.296356092290506,0.181637604952246,0.592712184581012,0
4.03,3.53127034971864,7.18585102996313,4.52992531322425,5.53577593201188,3.49804115683946,6.62471700894022,3.82558296885073,5.02163301299851,6.3392998810273,4.16762286503047,0,0,0,0,0,0,1.32691461506431,1.63809919103601,2.92367851369578,3.16265409983374,2.1738737743402,4.74140244245916,3.76141047052704,5.19092460273111,5.04560267327246,2.06063724156712,0,0,0,0,0,0,0,0
NA,NA,NA,NA,0,0,0,0,0.174191445002056,0.530158105250007,0.324935612895166,0.530158105250007,0.792361561152562,1.48576698606685,1.6216157783622,3.2765298847886,3.0290939109204,0.716576819793986,0.547333676973846,0.303961626875353,0,1.0020324576322,3.35026126591533,1.99299223313939,1.97286099846121,1.61588602934062,0,0,0.375991561144142,0.874047556066506,0,0.856390029681324,1.17471031857354,3.86559978995073,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286905000092056,0.286905000092056,0.175845000056422,0.175845000056422,0,-0.260288069102101,-0.159531397191611,2.24705344159431,1.34995449493418,1.50088782173208,2.42382904401093,1.083260862096,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16105028818127,1.1380591933658,1.83807752761578,1.81932163447685,1.0020324576322,3.35026126591533,3.07750750815603,2.95799265347036,3.19111523669821,1.91300468868546,1.48493750574226,0.900929825901624,1.7162726798494,0,0.255945583522722,0.156869873771991,0,0
2.48,1.5048,2.1266,0,0,0,0.263302966140276,1.13468101469624,2.08104850072563,3.5518372085057,3.60302600749793,4.88200315410587,5.30583956727756,4.12257687326451,2.64367390523946,4.34352586735873,2.76509217682603,1.73369880618795,1.87391650203988,0,0,0.481367804756398,0.26930156745517,0.984495378317457,2.1900711736507,3.77459593585496,3.59821104559516,4.44129835583278,1.95319276699023,5.08293214544737,0,3.35877172085352,2.72837133917513,9.22229222378475,0
4.34,2.6334,3.9494,1.1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263761465270376,0.16166025290765,0.16166025290765,0.263761465270376,0,0,0,0,0,0,0,0,0
0.62,0.863808624765531,3.10678580104091,3.53860407795494,5.82256945728449,5.45989047551761,8.72650430436419,4.76734300365955,5.78184255669285,4.9455685447665,3.20558650454719,4.23996956413854,2.978443148833,3.00409836072252,2.15805579284104,5.40878218142046,5.08700690874826,2.85540480654786,0,0,0,0,0,2.46123844579364,3.33977022637675,5.59524938932052,4.42713543552475,3.40526108569704,1.42958310472258,3.14823155383098,0,1.6624223668871,2.03614091880522,5.02058736506777,0
NA,NA,NA,NA,7.78611898479454,4.60596029498936,7.61574472756933,2.15379846721751,1.59902355899631,0.779181605206277,0.677397083628787,0.181738731036819,0.293432326153197,0.362324303775591,1.93560794449872,2.78977322346295,3.08678541930803,1.68627529022891,0.195243483673195,0.619106494160361,0.303869619479683,1.73034829321573,4.78134710360621,3.05488619232816,6.11648688572249,2.62574351239033,3.0282473317342,1.46335233246482,0.768521212249923,0.617392702580694,0,0,0,0,0
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76174721194999,1.62080329288609,2.90434020839881,2.17594897240431,3.13422610169853,1.19660287268311,1.93565236801319,2.18120645363896,2.10135902442546,3.1182201932846,0,2.54251161488034,2.4770737356769,4.29245956365785,1.89294628340983
NA,NA,NA,NA,2.55720812414357,1.53628504679465,2.77470931944558,1.6832749426393,0.28746893608827,0.174355319099236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,7.46109856735959,5.99586206345403,9.41511048316669,5.08008523359055,3.81926513012932,1.93727617305767,3.45418046292813,0,0,0,0,0,0,0.398387096551742,0.833315445375578,1.66268786759338,2.44122990648876,2.25808629014944,5.57050444379608,3.52907940749601,5.31988784132822,4.16739539080413,4.84547033738047,3.97037429575088,3.85509780035695,3.43009898118618,0,2.85428007135779,2.49143359302261,3.94944763174038,1.51414993077351
NA,NA,NA,NA,0.346067859422864,0,0,0,0.300746969621317,1.13233618743734,2.45330733627107,1.67602164687394,2.39669555733643,0.740991774826319,0.550344184466978,0.944612701444292,0.944612701444292,0.815731820059686,1.05877898070473,1.34602373781981,0,0,0,0,0,0,0,1.57796290086276,1.73905724421214,3.16321263986682,0,2.54251161488034,3.01882668365954,6.26949938709314,3.02933534131877
4.96,2.85213442324409,3.41453306074519,2.9184480464314,5.17133486155942,2.85757198870824,4.05269501647778,1.78584713381011,1.00477403372786,1.56463582278275,3.15165484516672,1.88226233662187,2.72693900591701,0.934155819888532,0.553584026673529,0.654009458291023,0.962433734447837,0.827229260707135,1.26215760953097,1.99119787383956,2.44122990648876,1.0868720821897,2.68515215631034,1.41906507217639,1.9152690283104,1.16189625384334,0.362303644068285,0.219743977669104,0.18456977453758,0.301140158456051,0,0.301140158456051,0,0,0
NA,NA,NA,NA,3.41950525039215,2.50672153303154,4.11476198988021,0.749221710459553,1.21006674980123,0.356051914792125,0,0,0,0,0.182287128769856,0.646884321437313,0.646884321437313,0.396477487332547,0.214190358562691,0.303869619479683,1.08160996929702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.389725776842198,1.2347619895931,1.18480904746085,1.91377840350387,2.30121903360649,3.74265594095482,2.24448881468555,4.74291732025861,1.21919993255451,1.02006360474222,1.40493751676422,0.671386424701657,1.01911044888593,1.26215760953097,1.99119787383956,2.44122990648876,2.06654342411638,4.61149464427171,2.9528243097426,4.38908421237811,1.92675302883417,1.95194529024337,2.17918895205537,1.9070403399028,3.11944913351573,0,2.22869187080509,3.01882668365954,5.16762065732443,3.09018346913915
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5.27,5.57351367655187,2.40543182278681,5.04932650423413,2.83748258774893,4.0743571844673,2.70995911030076,3.04262385662112,3.01831295455579,1.94218805012584,3.04090007541506,2.05299094886211,3.35608828188723,2.71120473464822,2.51575591551523,4.44496903866885,4.78196598035614,1.79011963592151,0,0,0,0.689788122442204,0.180426923064451,0.580116600363722,2.42724919893399,1.83805995095278,2.66537035252759,1.64552711787642,1.57261029914942,1.73197922153931,0,1.65281490159715,1.44676419605788,1.84395844078753,NA
5.89,5.9021852574139,2.6028867073609,4.43869808509616,2.47063747232302,4.0743571844673,2.70995911030076,3.04262385662112,3.01831295455579,1.94218805012584,3.04090007541506,2.05299094886211,3.35608828188723,1.33848052571447,0,0,1.32686351777497,0.431939379598453,0,0,0,0,0,0,0.717027190253229,0.804588759678865,1.60115136784725,1.18244996850944,1.87718483155523,1.92052068208342,0,1.65281490159715,1.44676419605788,7.56164437298365,NA
NA,NA,NA,NA,NA,2.39270555715144,1.87700087917775,3.03185036747185,2.71015867421109,0.412272985721582,0.286512596172809,0.173775280944866,0.610263663962792,0.778255806507681,0.809803786657274,1.94424067932475,1.58430541120506,0.584370987438448,1.32075759664519,1.33516437509435,1.30872547657764,3.97728667774066,1.95793036733047,2.04335145937778,3.16059329494901,1.01780585343292,2.8957027790874,1.78574184241952,2.49304698310864,2.86189653158273,0,1.83411306246236,1.62621237568977,0.590134467661597,NA
0,0.299268383636924,0.181569804604742,0.560787083262625,0.340164828690066,0.262047731216363,0.160609899777771,0,0,0,0,0,0,0,0.211516706504397,0.345106205349279,0.345106205349279,0.211516706504397,0,0,0.20745003011834,3.23802517128585,1.94529714059044,3.14184620580211,2.76418974146311,0,0,0,0,0,0,0,0,0,NA
1.24,1.2276,0.7448,0.3007,0,0,0,0,0,0,0,0,0,0,0,0.60963582093158,0.603539462722264,0.366174805991807,0.591346746303632,0,0,0,0.949120793203624,1.51790084124123,1.50256850951152,0.91153185089853,0,0,0,0,0,0,0,0,NA
7.75,7.1545852574139,2.9790867073609,4.40419619933672,2.6380098941967,2.48317260849433,1.32451362750578,0.285126800399192,0,0,0,0,0,0,0,0,0.323441334301519,0.198238237152544,0.661224177765484,0.781034681943631,0.566639224828386,3.10182644409166,1.83379359752333,2.69295097914527,3.01323007479416,2.07502968890871,5.28097789181389,3.17023461550277,5.49180069997436,3.05176944534812,0,1.46952252928452,0,0,NA
1.86,1.8414,1.1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354438438223964,0.350894053841724,0.566728408065475,0.343805285077245,0,0,0,0,0,0,0,0,0,0,0,NA
7.44,7.4676852574139,4.22207070174495,5.78716682541928,3.03302668293569,5.6083989995692,2.89076267710935,5.5717026017136,5.76189707975274,3.65032668298888,5.15133449083703,2.06174540839694,3.02973617651468,0.558180587104844,0.76845455662749,0.649892335236718,1.35790030738355,1.83749619795282,2.93102166358465,2.16901685491045,1.73415646576973,3.10182644409166,0,0,2.37058954165369,0.180426923064451,0,0,0,0,0,0,0,0.660960904525765,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10625829759469,3.65251962084116,2.41600042015044,1.91796589234402,3.52929322903853,3.51666684094914,1.76418600572067,2.5476896157192,0.646066328918214,2.97177895913795
3.61,4.68324096362336,3.99321954423376,7.06777897864574,0,0,0.936226191960336,0.59724014362005,0.267098333729204,0.343937045143915,0,0,0,0,0,0,0.206922590245542,0.9851138177076,1.27993067970865,1.17100226996045,1.12191135688977,1.19485756969826,0.932163702559194,0.894143541101041,0.885683459719771,0.537299083694384,0.590041787374179,0.357871446979299,0.600321489324677,2.58829936474101,2.5943065185189,1.5739976335882,1.90247037987679,0.222474418678271,0.301616170917783
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.378604651372496,0.738714206907983,1.19321784263189,1.11221848032694,1.1849793900322,0.597213675077256,0.362299145216386,0,0,0,0,0,0,0,0,0
1.33,0.3069,0,0,0,0,0,0.182333034726858,0.297490740870136,0.182333034726858,0.297490740870136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191912830101478,0.313120933323465,0.313120933323465,0.379077445584223,0.305373846313951,0.187164615482744,0.305373846313951
NA,2.1483,1.32517383979414,2.82328424659637,0.584496021886376,1.2402371000824,1.2360944794322,0.386741374175747,0,0,-0.338674999878915,-0.207574999925787,0,0,0,0,0,0,0,0,0,0,0,0.344427518369374,0.344427518369374,0.2111007370651,0.344427518369374,0,0.404027010739955,2.58463327502401,2.90778026399395,1.76418600572067,2.5476896157192,0.42754751711213,0.632723777764117
1.33,0.6138,0.1862,0.3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33,2.82324096362336,2.84181954423376,4.85026960986825,2.03463165433705,2.94534023461714,0.920571561074731,0.782498610701724,0.566339510294286,0.343937045143915,2.45581256391026,1.2891665423489,1.67203604053014,2.69482466209396,1.21599050244402,0.95250756667347,0.759366400497848,1.58396266103566,0,0,0,0.597026182167227,1.13171794845943,1.80992307650964,3.63029013307932,3.20654639990289,3.58500324504558,3.19346841974097,2.05858231353716,3.79528021832348,3.40305891523824,1.14113023279478,2.18092394852317,0.205073098433858,0.983515735454632
2.09,2.20324096362336,2.84181954423376,5.20777897864574,0,0,0,0,0,0.17631729056056,2.18331830424714,1.50548154227156,1.67203604053014,3.66992779959042,2.13683067005123,1.49906894900357,2.18485116206993,3.00548073252858,2.63152773363379,1.63582384670212,0,0,0,0.282022641387792,1.78380295401392,2.63932332327696,4.49667677451447,3.16082449260097,2.05756713988186,0.916600747459628,0.596585838026809,0,0.331107606846334,0.419179494508277,1.35490187394085
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307459141193755,0.186479754655487,0.600321489324677,1.28315093007369,1.32687202614784,0.996050658592019,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.204845878216757,0.330740740870806,0.330740740870806,0.59724014362005,0.62003333360302,0.376181840068043,2.82294529064675,1.5097275960031,1.67623920483005,2.70700928513639,0.597150893841406,0.176197258569135,0,0.299123792421326,0.299123792421326,0.571587743257223,0.931697298792709,1.19321784263189,0.906957016745111,1.21715920748273,0.640565891640318,0.388515266939104,0.344427518369374,0,0,0,0,0,0,0,0
1.52,3.13324096362336,3.43995993014405,3.69402973233094,2.4526892236899,0,1.22942209223117,0.782498610701724,0.566339510294286,0.343937045143915,3.08163714422808,1.66514100276979,3.41806926669817,5.46090910526637,3.31722995410618,2.25080315613025,0.759366400497848,2.87186557331145,2.47109875652786,1.53650320268085,0,0.893267024067393,0.932163702559194,1.25307327077018,2.76547951568807,2.86315321035751,4.24782415120435,2.78454998277347,2.10610314725777,3.84909977745246,3.83014058642419,2.14744945487743,2.82855503434334,0.630127999814287,1.32781370495939
NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296145251306995,0.296145251306995,0.18150837983332,0.296145251306995,0,0,0,0,0,0,0,0
3.23,7.89935901660631,3.05277049193116,5.05178489646956,3.24781144231628,5.34591874020769,3.39691279340813,4.39106442751327,5.84727070877695,1.58612984076598,2.6062908151689,1.39267463759416,0.630504843521956,0,0,0.303854917533402,0,0,0,0.184199689367039,0.184199689367039,0.600357519088213,0.581655177772927,0.648480007399081,4.74420781361546,3.11386439347491,8.05923747020142,6.17593429483616,5.80567733611992,3.55006229539697,0,1.44495929136762,1.64306707428021,2.70094676549364,0.970599636422765
0.57,0.3069,0.1862,0.3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.23,6.62300601107088,2.66218032795411,4.40163189093413,2.66327592314754,4.62501214651633,2.9638162419123,3.67729552286836,4.83698381186165,3.25703116607869,5.20279588369503,3.21457164054107,3.80712794703841,1.97205809453623,2.18823710057223,3.24140661181805,5.51502647047346,2.15900905221871,3.08559442908505,2.12343982181412,0.581555609809635,1.58964076463491,0.989600079453325,1.28374475122211,6.85227647925588,4.93904495500174,8.18661116625095,6.24663315159138,4.57031218368295,2.14273495970011,0,1.26751715759279,1.46741728529098,2.40851156363188,0.970599636422765
4.75,9.44889034624935,4.54797704927979,6.57164210597586,3.75606764005993,6.16725478359008,3.89034399673048,3.37364874782925,4.83698381186165,1.80093679423467,2.95322517170154,1.84053190564452,1.58769218577657,2.56083415326283,2.77118369337083,4.1830187661859,6.15926326120247,1.96892782549541,2.77859455306944,1.93143858269968,0.581555609809635,0,0,0.618578442376939,2.84920788487274,1.77047932292315,3.54186413772114,4.34825916160941,4.78614494126146,2.9188757361819,0,1.62240142514245,1.81871686326944,2.9933819673554,0.574211992800538
3.04,6.62300601107088,2.66218032795411,4.40163189093413,2.66327592314754,4.62501214651633,2.9638162419123,4.97327500004911,6.15654865395048,0,0,1.21242992238965,0.614507694939928,1.17928921618436,1.6183052978335,3.9072492902351,5.52166301713027,2.35536844293693,3.40273415742208,1.73943734358525,0.362008189047899,1.22781354275219,0.547360893944496,0.892838957300749,3.47890620870445,2.1526022278354,4.16532782468324,2.1491117558237,1.32502734964536,0.784488600856984,0,1.26751715759279,1.46741728529098,2.40851156363188,0.970599636422765
0,0,0,0.295950182090322,0.179518833432906,0.289848116480212,0.177648845584646,0,0,0,0,0,0,0,0,0,0,0,0,0.184199689367039,0.184199689367039,0.300536335283063,0,0,0.348658823593932,0.213694117686604,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2976,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.15708019317379,1.29590157884379,3.9593466774022,2.56390670904622,2.04795299604199,2.02705551649054,0.179649698388217,0.333231212136562,0.204238484857893,0.333231212136562,1.39468987503894,1.61658539809966,2.92475780302008,4.88223080766577,1.77884659877212,2.15237908288309,1.11744721164603,0,0,0,2.20394413341101,4.45935668431977,3.10790949011603,5.72398704208848,3.36838143130116,3.51819984350128,3.70719509703356,0,3.14953181657566,3.14892711041863,2.33269613351832,0.382587038190065
3.8,6.26814572902481,5.53022403142035,2.99376125619588,3.89745732911125,2.25585246691521,2.35453874868717,4.87765704635979,5.3381024849714,2.58435043891415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
NA,NA,NA,NA,NA,NA,-0.161629818233154,-0.260964810688947,-0.260964810688947,0.0335946391789586,1.21140980232281,1.70643115711474,2.72904493026845,1.2960866073209,1.08359266994199,0.266347335190041,0.263572883781811,2.59439694031453,2.37467619189985,6.18874888629496,0,4.86784422390891,3.26913269457376,2.18492555162204,3.7959575018956,2.30328905195665,2.95021042312985,0.318721525635995,1.60773209374169,2.09274046585831,0,4.16240237915841,3.1642425614176,7.315985261741,NA
NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5.13,10.3445914580496,10.2424971099516,4.51769133248142,9.05267072213325,3.17395726468902,2.93266833411349,8.39360608908615,4.19604651986334,2.5457929683889,4.5790663793125,0.527988451472295,1.14323558829574,1.03657648346252,0.654486973034138,1.3618886055327,2.44172929294148,1.30685296403289,1.48599732162564,3.9090498936184,0,4.42443260627924,4.07222199122316,2.34080025781981,6.06538546405236,4.94105064530615,5.902569319137,4.85846759059617,7.71241912241991,4.54728667170247,0,2.01937379007302,1.65506886219845,2.36705806405223,NA
NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0.956529411741366,1.52974922596886,0.928117647036177,1.08359266994199,0.266347335190041,0.263572883781811,0.979297308113286,0.985866326201801,1.59227107868212,0,0,0,0,0,0,0,0,0,0,0,0.157315652548468,0,0,NA
NA,NA,NA,NA,NA,2.26937200574625,2.36766065402318,5.17142782869264,5.06730979580144,2.42163503428956,3.64231041086342,2.31325319292792,2.41599470840896,1.45031363881499,1.60415705400361,0,0,0,-0.314878549000792,1.95650441839293,0,4.32544695940394,2.73055316209577,1.51227373076102,2.15150436500517,2.49851401893843,4.1230944438012,2.99040735334461,7.09226043851182,4.16346297011863,0,2.52883718879261,1.61990174928286,3.31125322199105,NA
3.61,3.069,3.34196040125817,2.04013213026305,3.79483082325147,3.35893360856127,3.23697701372725,8.34956493214091,7.63178136582375,4.83748331739886,7.31695447997706,2.35466419971715,2.02998818935912,0.995486897556832,0.975774285724023,2.14892276691607,2.39334251431972,0.656298443064043,0.649669165861376,0.524605360251809,0,0,2.38018226943402,1.42993383864752,2.3094837861835,3.76524214537622,3.990850263285,3.58981924249349,5.74109184742706,1.24527774089058,0,0.655757877991508,1.02873965532697,3.32337052862998,NA
3.04,4.12029633916412,3.42490631264602,1.69037133580773,3.92197872158342,2.60602843039389,2.69441541912236,5.44339540634521,5.07117743257762,2.89369981563871,4.92442166689587,3.56241130008193,4.67656455906891,2.09575906290647,1.7101595913705,0.795983580686347,1.07356931061859,1.47123396916339,1.44210062323936,3.804339892859,0,3.78304969489897,4.3296109387442,2.67311964573402,4.54226277555955,4.15721928942949,4.61772772816226,3.32547527614208,4.78759297314806,2.8903004491781,0,1.54538482167852,1.9273527297583,3.31125322199105,NA
NA,NA,NA,NA,1.55151628612792,0,0,0.235507583590473,0.235507583590473,0.144343357684483,0.235507583590473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0.31,1.53963491578688,4.15721147289746,0,0,0,-0.353589182496843,0,0.428016928475502,0.691359975521745,0.808244882895505,1.30552818189806,1.34236790783003,2.45038150122518,1.81766568580999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176664237972135,0.375203305143619,0.612173813655379,0.612173813655379,0.198539067171484,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300444036485885,0.18414311913651,0.906207800582293
