"round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35","round_36","round_37","round_38"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,2.24192375884475,3.73811512245435,3.86579084593672,2.61875440953953,5.26631645489239,3.64794400222609,7.39907513189978,4.5250415581829,5.62619417811404,2.61939849564749,0.603162264008567,0.185894684753837,2.40779904283282,5.18149685775392,7.90984240645539,5.08337650155069,4.78270200179833,4.23276936775656,5.31091986536145,4.62503038260879,7.88624033991976,3.24230032961735,2.98500093919446,1.20609984052783,1.03079521750968,3.91282559028672,4.08483481993118,3.65037005131569,4.76493248091439,5.46660123260933,3.29048010700838,5.66196483854011,2.40735588776851,3.80155524722901
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.414088235382882,1.02860276087443,0.62412961071123,0.617825271209096,0.307903501429739,0,0,0,0,0,0,0,0,0,0.357037804805071,0.375829268215865,0.607063170607625,0.600931219389367,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62587199245592,1.39714145180629,2.54218459043268,4.18925260665512,5.83047853077667,3.30800912202029,2.65275476652054,4.67885527754448,1.89699374125648,3.15762222428178,1.33945550554255,2.16682777521762,0.810291389795234,2.48789819437382,2.44186322027988
NA,NA,NA,NA,2.87799972790829,1.74608352854568,1.61501166852367,2.98715208847696,4.92714516950225,4.00802596100448,8.14527639329367,4.82993707530107,7.71178085588018,3.9289869211716,5.23532493716702,3.16190704063871,3.34823308234903,6.23566762332162,7.26646844954725,3.60778037677066,2.47858471463564,4.10687080898111,2.64664725233957,4.69480914776235,3.20043967871512,4.3061823001271,1.75957861679233,1.72966429651415,1.90001562196252,1.62820398880351,0.84080619148428,1.23238929267807,2.56794455097055,1.23480287758603,2.01104355714135,1.71627123781118,3.89959265345054,5.59224868400207
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.20828633002399,0.339835591091773,1.57923480862001,3.39492893195602,3.68265986474367,2.91220973041753,1.85169110274567,3.08747883174304,1.66330235522782,1.94612056532157,1.61542796834574,4.1918701397071,2.59572278210991,4.48190539112617,3.67265990940111,5.81173642299626,3.40554980037143,4.23626096008676,6.04693187890249,4.74634236378359,4.34538492195977,5.27868386069752,5.08618150973662,2.96934703667698,3.02744675764656,2.86690809700489
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,2.55330600783,2.2477591031841,2.4700553822032,3.28572191202,2.03865706304,2.689462880379,2.63001763672,4.3989303379826,3.05091654101,4.09421112212,2.9098899246285,2.85190307971,2.8936955533331,4.37733312268,3.3286388777235,0.5896570187802,0,0,0,0,0.905833848072,1.62893748178,0.99838103722,2.7927243788598,5.1689290558747,5.4934853446956,3.91236402514,3.7106825284,1.7061929530767,2.75885748029,2.78950439729,3.7287417893077
NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.23100788964806,2.13533833932857,1.28283980079114,2.07191244806139,0,0,0,0.194106596060548,2.42027326278778,4.51069036408879,6.58478976310048,5.56519197302583,4.29978850643083,7.99809137455902,3.59562879511386,5.12019870500529,3.19396996938142,4.70040155296942,6.10360421063374,3.67225526320858,2.84680188330471,4.18999643640816,2.70073159746178,1.07700880135642,1.4913445165684,0.708430268791169,0.844712195036138,1.01971597016428
NA,NA,NA,NA,4.6220196142925,2.26842434945756,3.86549638968842,1.63978359042699,4.07185859649906,7.29725189519622,4.03302811689726,6.25429349310849,0.723612106028209,2.1926879662161,1.74070977304361,3.10630050430848,3.20518453991987,2.4125429998465,2.03589614202856,2.66568659933019,1.96020777451062,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92740921981632,1.46009676026586,3.18181883859011,1.96984548495315
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,3.70962122418,3.32651496652,3.6209544385652,1.7786286279234,2.291093552034,0,0,0,0,0,0,0,0,0,0,0,0,0.5217553282785,0.96729868053,5.20204990433,4.8651743177601,7.7900668088364,4.6296489726,4.54393718094,1.52060207656,2.1261240632,2.4107711675949,1.29220301006,1.5256166558787,2.49697956025,2.0456556343344,7.4815331637901,4.3588684950876,6.67048894618
NA,NA,NA,NA,2.44849761946487,1.30954786589065,0.280575069764388,1.62243735393363,3.41085756159936,2.59418903111729,5.18027915010306,1.48497089132853,1.78516053089572,0.5692043551476,0,0,0,0.565290972192453,0.89666475023705,2.00697604639428,5.08130363857807,2.98224619367108,3.08245531539913,3.26510453817169,1.55089045174489,2.49365420612707,3.19701863637798,2.18942666400062,2.58354910308191,2.86210716172158,2.0597991600775,2.72652711510333,2.95012301118755,2.67531233972871,3.49641696788486,2.62275435892735,7.23087134788614,8.01065355567671
NA,NA,NA,NA,NA,NA,NA,NA,2.96616209976788,2.18373850313832,3.49979023344077,2.48206621529754,4.00851109224772,3.14771922494857,4.89852415329172,2.4060054755627,1.31614023664006,0.536716141123483,0.268394736879433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,1.12874786993661,2.45423742208126,1.33329391801034,1.53604648078001,0.910895348691016,0,0,0,0,0,0,0,1.11685616150157,3.68424059362243,4.29685119270067,3.92422375517839,3.10867046265444,3.90344076942108,3.60749582913036,2.4069022882219,3.75593644931498,3.4236701207083,6.00371932906305,4.02979179692593,2.63555658359416,2.39274030960764,2.72228201255515,1.44846361798295,1.61087292284135,4.0068399047031,2.09502600446742,4.99612585820029,3.66688638872477,6.05602687583485
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,6.3087861641807,6.33860361331352,3.22925871671376,6.09341474094902,2.06256521255719,2.02367407150676,3.52348671862009,1.33625092229916,1.63624289908725,2.71762572759641,1.60499747008913,2.45251608445348,4.661946492056,2.14925718998637,2.87624847300077,0.895516458794253,0.844318462105228,0.186112786974672,0.18419409844916,0,0,0,0,0,0,0.547609070787428,1.41742056095534,4.21741286207203,4.25916942506284,3.56323344126982,1.11901560151835
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,2.45071173048944,4.15916592981515,2.93626302586121,1.278129345623,2.63942519169125,4.06563379202832,3.09923304164166,4.88157854573368,2.9456350250784,2.158842730025,2.4025226883822,2.66877599384058,2.64128769995982,5.43048319380465,5.72776039002119,2.26343387348406,4.84778565450796,2.50754710975864,3.79093546723282,3.0577530079618,4.77335436219584,5.84986179444172,3.25787872378631,3.91053335631477,2.49201927232356,0.652409855423029,2.77607132263594,1.93558587879513,1.91642166217339,4.45789379666252,4.61047211528798,4.60205977332311,4.69679359346601,6.30941258703715
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08903315117676,1.88906526112711,1.13488717859473,1.12342367174023,0,4.77448311463722
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1.45696420007028,1.79926386490344,2.72989228657895,5.8295632738497,3.96831315034653,4.53768508177076,2.07155390879395,1.83217534398154,3.17941979577483,2.9110280888081,4.44029523378061,3.51518579380759,3.67871872874222,5.10597727245769,4.72015640958271,1.98955003214768,1.0781396481314,1.509347192847,2.27394901251536,4.03741871287592,2.25989992329402,2.95797319256945,1.65537632511367,2.36166733647676,2.03849293687122,0.571903391321621,2.73219401410456,1.87552668166407,5.16152300888333,2.98943757840474,3.36706511628534,2.80686143043775,8.29548862514939,10.3842600756948
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564237237461511,1.69402402416872,3.10220791924456,1.86370268160301
NA,NA,NA,NA,NA,NA,NA,NA,2.56523945079278,6.1911557033824,4.02322219153909,5.2985983868153,2.49259108197575,4.30057936520695,3.58855031010274,5.99576167991251,8.48217374412032,4.51376630584051,2.98463643912977,4.47612154264871,1.87955750634672,2.78362566608708,3.75973386658689,2.8784102019273,3.81284547720159,3.23104478835861,4.64923801285748,4.3370249491192,6.28152843226969,2.94857047015953,3.35651474918515,2.25025578611663,2.58896294199867,1.53563121702857,1.57864243179894,0.591810547749477,0.623899227566754,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,1.67224444672226,1.89443848346504,1.99020652393788,1.41744043843914,2.6986380929649,2.18885713181964,3.56797429739964,1.93368600872898,3.7087835461534,1.18845958906162,2.28415384745179,2.34140182286962,1.75743430851725,3.11075533213098,2.72418078859684,0.927204891921851,1.87479164752135,1.18456019599742,2.30692995838511,1.44707142810987,2.43629703295542,2.45913907014813,3.69192940135171,2.01025771360779,1.95521033127734,1.93238491396731,3.38840518154532,2.34066763243242,2.50598783159424,4.7338221166974,3.57467465572297,6.26410520169146,4.45595269995159,8.49099440577257
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,4.19238168390568,3.68975355109024,5.94267936351078,3.71690074414297,3.75255950748419,1.96026479818484,2.14201936579506,1.99312448153995,3.5577834714985,5.58065985124052,3.40787753377474,2.69887687159005,4.04461507717663,3.60582906085695,2.9371416437051,2.97807941551906,4.21100035491861,2.37632549784343,3.16310562717761,4.81158706414217,5.16057515680977,2.1246276499155,1.90416953486444,3.09189529060895,2.82194202148887,2.69342244823199,5.55063267926216,3.08092075351999,7.56576167840194,4.16053033158993,3.94566050007549
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51388918861762,0.986469729357285,1.57763189129625,1.56169621562659,0,0,0,0,0.517100272524503,0.333613079048067,0.538872915578167,0.326940817467105,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1.31567991299951,1.00075063472561,1.66513520828123,0.984576376591628,2.22963838780371,5.89867460862693,4.66788037894897,7.72901895269529,5.70242837909896,1.80681825054847,1.31562636423458,0.785093405681065,0.79180168299444,2.24534680983064,4.39481186918751,2.5209778611051,3.97309271284195,3.03558017081122,1.92992125874112,4.20004470624424,2.76113313115636,4.03013799589389,4.04302559670311,2.21047714730706,2.66512886323622,1.88255221763007,2.07868875968998,4.72828636474001,2.9266748562332,6.74577080901863,3.09921452547444,2.70565374322745,3.13861476728903,3.71850117571316
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.326984242450503,0.326984242450503,0.200409696985792,0.326984242450503,0,0,0,0,0,0,0.179827329286474,0.179827329286474,0.293402484625299,0.179827329286474,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,4.63420680642764,2.07028653326514,2.25407998719201,2.47140717909468,1.98650224095665,3.28865172855026,1.85145470606986,3.05793870595276,2.1872006588891,3.87669569503727,2.70120907255763,4.41998917883223,3.48107861374409,1.95478342841447,2.45761188632273,4.00230548765574,2.44709395389249,4.01060487283482,2.65851117766013,4.62365148858906,3.17666756990491,4.8606977887324,3.59204170256266,1.86085818804312,1.7888556551899,1.30880688310191,2.24942227875623,3.7134707588968,3.94442641526258,3.98165936554349,0.985932059196919,1.93330997731051,1.18777832216839,2.07880409616103
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,1.46012684034586,2.0422894047851,1.28350427653089,0.967260096154861,4.05666181614479,3.62657997477283,5.62146700340245,3.39619178419659,1.87711076723045,1.2482408631729,0.375093670973515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15834482737027,4.20099509944394,7.7998391099232,5.25352238380057
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.394986723043934,2.01150198484413,1.44696481663148,2.6775241565958,4.3778013060233,3.51815164861841,4.09205903751087,7.15850759404358,5.38768247040005,2.8412444757524,4.06016548757945,1.87752544183997,3.61525635726127,1.32648291791405,2.14640046636141,1.54132996204654,4.17159386590991,2.61326355320899,2.39040600318278,4.18813801347085,1.73242690810839,2.83086629734191,1.50791554581031,1.76824886252891,0.285046125991977,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1.82242467641917,3.54891562003123,3.08384722151505,6.17922324867784,6.75856406339161,4.83368134990353,5.15898163553469,2.49525659753315,2.96928093806104,0.68766054528019,0.587790486388135,0.984044362277651,1.19645753447609,2.21527968539574,4.08815274867351,2.88828327871646,2.74334479266087,4.04251653053384,2.37244087901382,0.161373198020502,0.560738750585163,1.33620130366465,1.2525652020614,2.30292618624609,1.97325097223284,0.347479031763434,0.528104703296969,1.90604171242327,1.41290736611755,2.24807172512366,2.41863029441566,1.8157443235548,2.94578657146811,6.50839910052159
NA,NA,NA,NA,NA,NA,NA,NA,0.93182572898,1.52034724202,1.6256904899103,2.7889438692057,1.53347343713,2.4769631466063,1.9135499880084,3.161428595321,3.12771997308,2.9811644482356,2.0624442459792,2.70489819116,2.9675855122452,5.2082851579113,6.2105129381532,3.8437614863902,4.2011465484186,2.70843309969,1.7942126105324,2.8694312150724,1.3375268283552,0,0,0,0,0,1.681325071902,2.7583682948972,4.8964708851216,3.0991802786406
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.157622448942301,0.257173469326912,0.157622448942301,0.157622448942301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.157622448942301,0.779851753325824,0.841289738101875,1.01142243437766,1.36571156938829,2.43723226823077,2.19589563015256,2.21339242926928,5.08598945062633,4.0628085720191,1.47741325511107,2.42786406000932,0.513875398911124,0.185885376350619,0.300160000010549,0,0,0.182289096993025,2.44301552639423,1.7628064319954,3.08654824170454,2.74980956012876,1.43588905661929,2.0230500389025,1.73797163445
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513084444481561,0.331022222246169,0.327712000023707,5.21020109675548,6.81174891352638
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.558730192718332,0.360471092076343,0.582255674516998,0.353261670234816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,2.9144836603569,5.38400302818366,3.25316662745483,8.93751204771438,6.88377229210223,5.01897406096578,7.06844505069993,1.96567370439076,3.4846090089597,1.20310898645032,1.70454181411229,1.18708256642752,0.838602207345395,1.12038009960074,3.27622069071754,2.72585572980763,2.92213500882521,6.6969677473749,6.51412061724745,3.19076695655387,5.09432375254247,3.0221575737741,1.77045049844409,2.8674763590975,2.53209861808575,0.347479031763434,0.343896773704017,0.267624863556146,0.164028142179573,0.513084444481561,1.41796959073037,1.62903507987834,4.18149380874842,4.28834769408632
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,1.64041484576288,3.21943268999716,1.97909781286082,4.63418676164302,4.65815855747869,3.37671625206538,3.79598650408686,1.48596647018692,2.76161646774462,1.55767383188582,3.12257205332227,1.86543429940896,1.6750959036084,1.66753207119511,1.38225434541692,1.30919480321796,1.35897909112322,3.4524349923004,3.79144406455563,1.47741325511107,3.97556406006371,1.4973600419445,1.13830838713678,2.13518803473871,0.293680401667221,0.343896773704017,0.522603612637625,2.17424127159897,1.58766965951591,2.79490789733663,3.71232265486417,2.70087212102265,7.82904280902951,9.42925715484941
NA,NA,NA,NA,NA,NA,NA,5.20959405265094,4.93636027430663,3.38306588865465,4.34541023543881,1.66721833293953,3.03285357896843,1.22099607077816,2.53341743032849,1.36989283897362,0.999327529428303,1.34871750904904,0.2675910107948,0,0,1.51700643191049,3.53187128795482,2.35264089223452,3.72562172253237,2.50005925166139,1.40039733752137,2.27566127266092,2.25267479515929,0.347479031763434,2.55439192881944,5.50466085079061,3.4072285943252,5.11676438676266,0.847856670942539,0,2.44553873533705,4.27651766673775
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
