"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35","round_36","round_37","round_38"
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,"LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY"
122,"LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY"
123,"CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY"
124,"CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY"
125,"SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY"
126,"CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY","CRY"
127,"EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE"
128,"EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE"
129,"EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE"
130,"EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE"
131,"EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE"
132,"BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR"
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE"
134,"MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI"
135,"SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU"
136,"EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE"
137,"EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE","EVE"
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,"LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI"
150,"LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI"
151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI"
153,"LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI"
154,"HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL"
155,"LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI"
156,"LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI","LEI"
157,"LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV"
158,"LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV"
159,"BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR","BUR"
160,"LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV"
161,"LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV"
162,"LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV"
163,"LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV"
164,"LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV"
165,"LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV","LIV"
166,"HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL"
167,"SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU"
168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,"MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI"
171,"MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI"
172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,"MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI"
175,"MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI","MCI"
176,"TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT"
177,"MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN"
178,"MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN"
179,"MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN"
180,"MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN"
181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,"MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN"
183,"MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN"
184,"MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN"
185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN"
186,"MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN","MUN"
187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,"SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN","SUN"
195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT"
197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,"SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU"
199,"SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU"
200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,NA,NA,NA,NA,NA,NA,NA,"SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU"
202,"SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU"
203,"SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU"
204,"SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU"
205,"SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU","SOU"
206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,"STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK"
208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK"
209,"STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK"
210,"STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK"
211,"STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK"
212,"STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK"
213,"STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK","STK"
214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,"HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL","HUL"
217,"TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT","TOT"
