"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38"
"123","0.95410487","0.948519761","0.947272781","0.946017232","0.95101623","0.959100624","0.9637569","0.965819457","0.960565933","0.957642726","0.954024333","0.949985376","0.948136855","0.944591029","0.955232643","0.955260686","0.951682029","0.949333646","0.950507838","0.948495965","0.942986319","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"124","0.95410487","0.948519761","0.947272781","0.946017232","0.95101623","0.959100624","0.9637569","0.965819457","0.960565933","0.957642726","0.954024333","0.949985376","0.948136855","0.944591029","0.955232643","0.955260686","0.951682029","0.949333646","0.950507838","0.948495965","0.942986319","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"125","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"126","0.95410487","0.948519761","0.947272781","0.946017232","0.95101623","0.959100624","0.9637569","0.965819457","0.960565933","0.957642726","0.954024333","0.949985376","0.948136855","0.944591029","0.955232643","0.955260686","0.951682029","0.949333646","0.950507838","0.948495965","0.942986319","0.937591734","0.934124002","0.943490386","0.931079018","0.928754304","0.932846801","0.943268466","0.943368501","0.946950771","0.956271306","0.952157047","0.963296012","0.963260991","0.968575624","0.959234023","0.956264117","0.962632721"
"127","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"128","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"129","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"130","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"131","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"132","0.955856592","0.950853143","0.960755005","0.957153742","0.955695277","0.952074245","0.957915949","0.955302366","0.952380952","0.957642726","0.961043519","0.964609535","0.956932188","0.95455878","0.949948628","0.954086426","0.950507838","0.949333646","0.95285622","0.959060895","0.957665434","0.962836846","0.961719117","0.966387788","0.962193261","0.965245284","0.96521688","0.96093267","0.959238252","0.959882439","0.955683555","0.959797814","0.960357342","0.957387448","0.953303965","0.962758459","0.960957437","0.957939813"
"133","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"134","1.079061077","1.082689223","1.089129224","1.091964129","1.100745723","1.103141377","1.102187436","1.095530237","1.089771698","1.087433132","1.100842302","1.096226967","1.09765751","1.099970683","1.08733304","1.079145139","1.081430165","1.085539834","1.088475313","1.084079237","1.085667313","1.074385017","1.073273837","1.080287685","1.081366678","1.08943233","1.089400271","1.088703742","1.079143033","1.07803086","1.078523569","1.075584813","1.077316407","1.084255969","1.083113069","1.079652256","1.082397114","1.086408166"
"135","1.038187551","1.034854893","1.031097043","1.028075728","1.024711215","1.031706532","1.038521071","1.03768624","1.035400041","1.037738607","1.032990173","1.026031003","1.021431294","1.024919378","1.011008366","1.013386566","1.013914167","1.019785123","1.011565784","1.007776963","0.99817979","0.993365819","1.000469704","0.995156319","0.98684983","0.996439187","0.996409864","1.000971531","1.000969818","0.998677443","0.996238392","1.000352651","1.00561286","0.998502247","0.996182085","0.993303571","0.990877358","0.99606969"
"136","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"137","0.989723228","0.990520636","0.995926024","0.999355255","1.006579909","1.010627397","1.004643556","1.002629273","1.005583326","1.000321553","1.00491343","0.999707517","0.997977073","0.994429786","0.995156319","0.990488492","0.996888393","0.993365819","1.002172254","1.000733676","1.007574423","1.019198027","1.022780648","1.022750624","1.026182928","1.025278832","1.028191395","1.025701416","1.029770476","1.033357825","1.029152463","1.031503468","1.036175027","1.038442336","1.037885463","1.030897556","1.024903934","1.027160204"
"138","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"139","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"140","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"141","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"142","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"143","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"144","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"145","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"146","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"147","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"148","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"149","1.058040406","1.050605221","1.051027287","1.053279409","1.052200614","1.055713324","1.050787068","1.049371896","1.044169663","1.04709287","1.047613477","1.040070196","1.036090181","1.032541777","1.018640834","1.026890559","1.020959314","1.020959314","1.01215288","1.014820249","1.014033234","1.007456115","1.000469704","0.995743432","0.988611013","0.982313646","0.990524395","0.99390585","1.005084198","1.009845702","1.014458681","1.016809686","1.0114902","1.010836686","1.008516887","1.013275376","1.017277287","1.006042119"
"150","1.058040406","1.050605221","1.051027287","1.053279409","1.052200614","1.055713324","1.050787068","1.049371896","1.044169663","1.04709287","1.047613477","1.040070196","1.036090181","1.032541777","1.018640834","1.026890559","1.020959314","1.020959314","1.01215288","1.014820249","1.014033234","1.007456115","1.000469704","0.995743432","0.988611013","0.982313646","0.990524395","0.99390585","1.005084198","1.009845702","1.014458681","1.016809686","1.0114902","1.010836686","1.008516887","1.013275376","1.017277287","1.006042119"
"151","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"152","1.058040406","1.050605221","1.051027287","1.053279409","1.052200614","1.055713324","1.050787068","1.049371896","1.044169663","1.04709287","1.047613477","1.040070196","1.036090181","1.032541777","1.018640834","1.026890559","1.020959314","1.020959314","1.01215288","1.014820249","1.014033234","1.007456115","1.000469704","0.995743432","0.988611013","0.982313646","0.990524395","0.99390585","1.005084198","1.009845702","1.014458681","1.016809686","1.0114902","1.010836686","1.008516887","1.013275376","1.017277287","1.006042119"
"153","1.058040406","1.050605221","1.051027287","1.053279409","1.052200614","1.055713324","1.050787068","1.049371896","1.044169663","1.04709287","1.047613477","1.040070196","1.036090181","1.032541777","1.018640834","1.026890559","1.020959314","1.020959314","1.01215288","1.014820249","1.014033234","1.007456115","1.000469704","0.995743432","0.988611013","0.982313646","0.990524395","0.99390585","1.005084198","1.009845702","1.014458681","1.016809686","1.0114902","1.010836686","1.008516887","1.013275376","1.017277287","1.006042119"
"154","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"155","1.058040406","1.050605221","1.051027287","1.053279409","1.052200614","1.055713324","1.050787068","1.049371896","1.044169663","1.04709287","1.047613477","1.040070196","1.036090181","1.032541777","1.018640834","1.026890559","1.020959314","1.020959314","1.01215288","1.014820249","1.014033234","1.007456115","1.000469704","0.995743432","0.988611013","0.982313646","0.990524395","0.99390585","1.005084198","1.009845702","1.014458681","1.016809686","1.0114902","1.010836686","1.008516887","1.013275376","1.017277287","1.006042119"
"156","1.058040406","1.050605221","1.051027287","1.053279409","1.052200614","1.055713324","1.050787068","1.049371896","1.044169663","1.04709287","1.047613477","1.040070196","1.036090181","1.032541777","1.018640834","1.026890559","1.020959314","1.020959314","1.01215288","1.014820249","1.014033234","1.007456115","1.000469704","0.995743432","0.988611013","0.982313646","0.990524395","0.99390585","1.005084198","1.009845702","1.014458681","1.016809686","1.0114902","1.010836686","1.008516887","1.013275376","1.017277287","1.006042119"
"157","1.051033516","1.057022021","1.048682552","1.049762616","1.05629478","1.061568639","1.064221255","1.067484663","1.065801397","1.067555322","1.071595695","1.075753144","1.075376","1.077689827","1.070893879","1.067402536","1.072036635","1.075559209","1.078494687","1.082318415","1.079795667","1.080255974","1.071512447","1.071480992","1.060819537","1.06706689","1.058795833","1.064562664","1.066212126","1.067450404","1.071470554","1.067944046","1.071439067","1.074858301","1.066079295","1.069078947","1.065970491","1.072916056"
"158","1.051033516","1.057022021","1.048682552","1.049762616","1.05629478","1.061568639","1.064221255","1.067484663","1.065801397","1.067555322","1.071595695","1.075753144","1.075376","1.077689827","1.070893879","1.067402536","1.072036635","1.075559209","1.078494687","1.082318415","1.079795667","1.080255974","1.071512447","1.071480992","1.060819537","1.06706689","1.058795833","1.064562664","1.066212126","1.067450404","1.071470554","1.067944046","1.071439067","1.074858301","1.066079295","1.069078947","1.065970491","1.072916056"
"159","0.955856592","0.950853143","0.960755005","0.957153742","0.955695277","0.952074245","0.957915949","0.955302366","0.952380952","0.957642726","0.961043519","0.964609535","0.956932188","0.95455878","0.949948628","0.954086426","0.950507838","0.949333646","0.95285622","0.959060895","0.957665434","0.962836846","0.961719117","0.966387788","0.962193261","0.965245284","0.96521688","0.96093267","0.959238252","0.959882439","0.955683555","0.959797814","0.960357342","0.957387448","0.953303965","0.962758459","0.960957437","0.957939813"
"160","1.051033516","1.057022021","1.048682552","1.049762616","1.05629478","1.061568639","1.064221255","1.067484663","1.065801397","1.067555322","1.071595695","1.075753144","1.075376","1.077689827","1.070893879","1.067402536","1.072036635","1.075559209","1.078494687","1.082318415","1.079795667","1.080255974","1.071512447","1.071480992","1.060819537","1.06706689","1.058795833","1.064562664","1.066212126","1.067450404","1.071470554","1.067944046","1.071439067","1.074858301","1.066079295","1.069078947","1.065970491","1.072916056"
"161","1.051033516","1.057022021","1.048682552","1.049762616","1.05629478","1.061568639","1.064221255","1.067484663","1.065801397","1.067555322","1.071595695","1.075753144","1.075376","1.077689827","1.070893879","1.067402536","1.072036635","1.075559209","1.078494687","1.082318415","1.079795667","1.080255974","1.071512447","1.071480992","1.060819537","1.06706689","1.058795833","1.064562664","1.066212126","1.067450404","1.071470554","1.067944046","1.071439067","1.074858301","1.066079295","1.069078947","1.065970491","1.072916056"
"162","1.051033516","1.057022021","1.048682552","1.049762616","1.05629478","1.061568639","1.064221255","1.067484663","1.065801397","1.067555322","1.071595695","1.075753144","1.075376","1.077689827","1.070893879","1.067402536","1.072036635","1.075559209","1.078494687","1.082318415","1.079795667","1.080255974","1.071512447","1.071480992","1.060819537","1.06706689","1.058795833","1.064562664","1.066212126","1.067450404","1.071470554","1.067944046","1.071439067","1.074858301","1.066079295","1.069078947","1.065970491","1.072916056"
"163","1.051033516","1.057022021","1.048682552","1.049762616","1.05629478","1.061568639","1.064221255","1.067484663","1.065801397","1.067555322","1.071595695","1.075753144","1.075376","1.077689827","1.070893879","1.067402536","1.072036635","1.075559209","1.078494687","1.082318415","1.079795667","1.080255974","1.071512447","1.071480992","1.060819537","1.06706689","1.058795833","1.064562664","1.066212126","1.067450404","1.071470554","1.067944046","1.071439067","1.074858301","1.066079295","1.069078947","1.065970491","1.072916056"
"164","1.051033516","1.057022021","1.048682552","1.049762616","1.05629478","1.061568639","1.064221255","1.067484663","1.065801397","1.067555322","1.071595695","1.075753144","1.075376","1.077689827","1.070893879","1.067402536","1.072036635","1.075559209","1.078494687","1.082318415","1.079795667","1.080255974","1.071512447","1.071480992","1.060819537","1.06706689","1.058795833","1.064562664","1.066212126","1.067450404","1.071470554","1.067944046","1.071439067","1.074858301","1.066079295","1.069078947","1.065970491","1.072916056"
"165","1.051033516","1.057022021","1.048682552","1.049762616","1.05629478","1.061568639","1.064221255","1.067484663","1.065801397","1.067555322","1.071595695","1.075753144","1.075376","1.077689827","1.070893879","1.067402536","1.072036635","1.075559209","1.078494687","1.082318415","1.079795667","1.080255974","1.071512447","1.071480992","1.060819537","1.06706689","1.058795833","1.064562664","1.066212126","1.067450404","1.071470554","1.067944046","1.071439067","1.074858301","1.066079295","1.069078947","1.065970491","1.072916056"
"166","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"167","1.038187551","1.034854893","1.031097043","1.028075728","1.024711215","1.031706532","1.038521071","1.03768624","1.035400041","1.037738607","1.032990173","1.026031003","1.021431294","1.024919378","1.011008366","1.013386566","1.013914167","1.019785123","1.011565784","1.007776963","0.99817979","0.993365819","1.000469704","0.995156319","0.98684983","0.996439187","0.996409864","1.000971531","1.000969818","0.998677443","0.996238392","1.000352651","1.00561286","0.998502247","0.996182085","0.993303571","0.990877358","0.99606969"
"168","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1.08733304","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"169","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"170","1.079061077","1.082689223","1.089129224","1.091964129","1.100745723","1.103141377","1.102187436","1.095530237","1.089771698","1.087433132","1.100842302","1.096226967","1.09765751","1.099970683","1.08733304","1.079145139","1.081430165","1.085539834","1.088475313","1.084079237","1.085667313","1.074385017","1.073273837","1.080287685","1.081366678","1.08943233","1.089400271","1.088703742","1.079143033","1.07803086","1.078523569","1.075584813","1.077316407","1.084255969","1.083113069","1.079652256","1.082397114","1.086408166"
"171","1.079061077","1.082689223","1.089129224","1.091964129","1.100745723","1.103141377","1.102187436","1.095530237","1.089771698","1.087433132","1.100842302","1.096226967","1.09765751","1.099970683","1.08733304","1.079145139","1.081430165","1.085539834","1.088475313","1.084079237","1.085667313","1.074385017","1.073273837","1.080287685","1.081366678","1.08943233","1.089400271","1.088703742","1.079143033","1.07803086","1.078523569","1.075584813","1.077316407","1.084255969","1.083113069","1.079652256","1.082397114","1.086408166"
"172","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"173","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"174","1.079061077","1.082689223","1.089129224","1.091964129","1.100745723","1.103141377","1.102187436","1.095530237","1.089771698","1.087433132","1.100842302","1.096226967","1.09765751","1.099970683","1.08733304","1.079145139","1.081430165","1.085539834","1.088475313","1.084079237","1.085667313","1.074385017","1.073273837","1.080287685","1.081366678","1.08943233","1.089400271","1.088703742","1.079143033","1.07803086","1.078523569","1.075584813","1.077316407","1.084255969","1.083113069","1.079652256","1.082397114","1.086408166"
"175","1.079061077","1.082689223","1.089129224","1.091964129","1.100745723","1.103141377","1.102187436","1.095530237","1.089771698","1.087433132","1.100842302","1.096226967","1.09765751","1.099970683","1.08733304","1.079145139","1.081430165","1.085539834","1.088475313","1.084079237","1.085667313","1.074385017","1.073273837","1.080287685","1.081366678","1.08943233","1.089400271","1.088703742","1.079143033","1.07803086","1.078523569","1.075584813","1.077316407","1.084255969","1.083113069","1.079652256","1.082397114","1.086408166"
"176","1.053369146","1.052355257","1.055130572","1.053865541","1.053955257","1.055713324","1.063053065","1.069821794","1.068724605","1.06697068","1.058727188","1.060544019","1.058958046","1.055408971","1.063261412","1.059182715","1.060881818","1.062643105","1.070862443","1.075275128","1.08155716","1.084952739","1.0861907","1.08322325","1.084301984","1.065889762","1.069978224","1.072805959","1.07267758","1.074504041","1.078523569","1.082637828","1.084956948","1.08719274","1.090161527","1.094337406","1.087090434","1.099313662"
"177","1.044610534","1.048271839","1.054544389","1.057382334","1.052200614","1.036976315","1.043777927","1.04177622","1.04709287","1.039492531","1.031235377","1.036560398","1.040781026","1.03840516","1.042125349","1.046265853","1.049727001","1.055597957","1.057946339","1.059427733","1.064529388","1.063817296","1.062705496","1.058564509","1.065516027","1.075895353","1.075863693","1.072805959","1.075028654","1.078618663","1.074997061","1.072646056","1.077904141","1.086018032","1.09133627","1.087288534","1.084157109","1.079368804"
"178","1.044610534","1.048271839","1.054544389","1.057382334","1.052200614","1.036976315","1.043777927","1.04177622","1.04709287","1.039492531","1.031235377","1.036560398","1.040781026","1.03840516","1.042125349","1.046265853","1.049727001","1.055597957","1.057946339","1.059427733","1.064529388","1.063817296","1.062705496","1.058564509","1.065516027","1.075895353","1.075863693","1.072805959","1.075028654","1.078618663","1.074997061","1.072646056","1.077904141","1.086018032","1.09133627","1.087288534","1.084157109","1.079368804"
"179","1.044610534","1.048271839","1.054544389","1.057382334","1.052200614","1.036976315","1.043777927","1.04177622","1.04709287","1.039492531","1.031235377","1.036560398","1.040781026","1.03840516","1.042125349","1.046265853","1.049727001","1.055597957","1.057946339","1.059427733","1.064529388","1.063817296","1.062705496","1.058564509","1.065516027","1.075895353","1.075863693","1.072805959","1.075028654","1.078618663","1.074997061","1.072646056","1.077904141","1.086018032","1.09133627","1.087288534","1.084157109","1.079368804"
"180","1.044610534","1.048271839","1.054544389","1.057382334","1.052200614","1.036976315","1.043777927","1.04177622","1.04709287","1.039492531","1.031235377","1.036560398","1.040781026","1.03840516","1.042125349","1.046265853","1.049727001","1.055597957","1.057946339","1.059427733","1.064529388","1.063817296","1.062705496","1.058564509","1.065516027","1.075895353","1.075863693","1.072805959","1.075028654","1.078618663","1.074997061","1.072646056","1.077904141","1.086018032","1.09133627","1.087288534","1.084157109","1.079368804"
"181","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"182","1.044610534","1.048271839","1.054544389","1.057382334","1.052200614","1.036976315","1.043777927","1.04177622","1.04709287","1.039492531","1.031235377","1.036560398","1.040781026","1.03840516","1.042125349","1.046265853","1.049727001","1.055597957","1.057946339","1.059427733","1.064529388","1.063817296","1.062705496","1.058564509","1.065516027","1.075895353","1.075863693","1.072805959","1.075028654","1.078618663","1.074997061","1.072646056","1.077904141","1.086018032","1.09133627","1.087288534","1.084157109","1.079368804"
"183","1.044610534","1.048271839","1.054544389","1.057382334","1.052200614","1.036976315","1.043777927","1.04177622","1.04709287","1.039492531","1.031235377","1.036560398","1.040781026","1.03840516","1.042125349","1.046265853","1.049727001","1.055597957","1.057946339","1.059427733","1.064529388","1.063817296","1.062705496","1.058564509","1.065516027","1.075895353","1.075863693","1.072805959","1.075028654","1.078618663","1.074997061","1.072646056","1.077904141","1.086018032","1.09133627","1.087288534","1.084157109","1.079368804"
"184","1.044610534","1.048271839","1.054544389","1.057382334","1.052200614","1.036976315","1.043777927","1.04177622","1.04709287","1.039492531","1.031235377","1.036560398","1.040781026","1.03840516","1.042125349","1.046265853","1.049727001","1.055597957","1.057946339","1.059427733","1.064529388","1.063817296","1.062705496","1.058564509","1.065516027","1.075895353","1.075863693","1.072805959","1.075028654","1.078618663","1.074997061","1.072646056","1.077904141","1.086018032","1.09133627","1.087288534","1.084157109","1.079368804"
"185","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1.078618663","1.074997061","1.072646056","1.077904141","1.086018032","1.09133627","1.087288534","1.084157109","1.079368804"
"186","1.044610534","1.048271839","1.054544389","1.057382334","1.052200614","1.036976315","1.043777927","1.04177622","1.04709287","1.039492531","1.031235377","1.036560398","1.040781026","1.03840516","1.042125349","1.046265853","1.049727001","1.055597957","1.057946339","1.059427733","1.064529388","1.063817296","1.062705496","1.058564509","1.065516027","1.075895353","1.075863693","1.072805959","1.075028654","1.078618663","1.074997061","1.072646056","1.077904141","1.086018032","1.09133627","1.087288534","1.084157109","1.079368804"
"187","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"188","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"189","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"190","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"191","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"192","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"193","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"194","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"195","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"196","1.053369146","1.052355257","1.055130572","1.053865541","1.053955257","1.055713324","1.063053065","1.069821794","1.068724605","1.06697068","1.058727188","1.060544019","1.058958046","1.055408971","1.063261412","1.059182715","1.060881818","1.062643105","1.070862443","1.075275128","1.08155716","1.084952739","1.0861907","1.08322325","1.084301984","1.065889762","1.069978224","1.072805959","1.07267758","1.074504041","1.078523569","1.082637828","1.084956948","1.08719274","1.090161527","1.094337406","1.087090434","1.099313662"
"197","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"198","1.038187551","1.034854893","1.031097043","1.028075728","1.024711215","1.031706532","1.038521071","1.03768624","1.035400041","1.037738607","1.032990173","1.026031003","1.021431294","1.024919378","1.011008366","1.013386566","1.013914167","1.019785123","1.011565784","1.007776963","0.99817979","0.993365819","1.000469704","0.995156319","0.98684983","0.996439187","0.996409864","1.000971531","1.000969818","0.998677443","0.996238392","1.000352651","1.00561286","0.998502247","0.996182085","0.993303571","0.990877358","0.99606969"
"199","1.038187551","1.034854893","1.031097043","1.028075728","1.024711215","1.031706532","1.038521071","1.03768624","1.035400041","1.037738607","1.032990173","1.026031003","1.021431294","1.024919378","1.011008366","1.013386566","1.013914167","1.019785123","1.011565784","1.007776963","0.99817979","0.993365819","1.000469704","0.995156319","0.98684983","0.996439187","0.996409864","1.000971531","1.000969818","0.998677443","0.996238392","1.000352651","1.00561286","0.998502247","0.996182085","0.993303571","0.990877358","0.99606969"
"200","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"201","1","1","1","1","1","1","1","1.03768624","1.035400041","1.037738607","1.032990173","1.026031003","1.021431294","1.024919378","1.011008366","1.013386566","1.013914167","1.019785123","1.011565784","1.007776963","0.99817979","0.993365819","1.000469704","0.995156319","0.98684983","0.996439187","0.996409864","1.000971531","1.000969818","0.998677443","0.996238392","1.000352651","1.00561286","0.998502247","0.996182085","0.993303571","0.990877358","0.99606969"
"202","1.038187551","1.034854893","1.031097043","1.028075728","1.024711215","1.031706532","1.038521071","1.03768624","1.035400041","1.037738607","1.032990173","1.026031003","1.021431294","1.024919378","1.011008366","1.013386566","1.013914167","1.019785123","1.011565784","1.007776963","0.99817979","0.993365819","1.000469704","0.995156319","0.98684983","0.996439187","0.996409864","1.000971531","1.000969818","0.998677443","0.996238392","1.000352651","1.00561286","0.998502247","0.996182085","0.993303571","0.990877358","0.99606969"
