"round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35","round_36","round_37","round_38"
NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33782141265267,3.85618295940613,2.05235781071279,3.49624046183741,2.29034005041758,3.85351270855683,2.09514231127231,1.70772738596655,2.84055854387486,2.78891705948573,2.174705096625,2.1162111385275,3.92755659073857,4.13059298688658,2.52689119003519,4.03292569863726,2.96925902821412,2.74602914491514,4.05800792262013,3.18990043449543,1.98079543612073,1.45858105054615,1.88284967393993,1.00147302805577,1.76665117761053,1.11373382691957,1.44926041079503,4.40344603506227,5.59402752366944
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170562897771252,0.275503964873669,0.167151639815827,0.269938228209555,0.163740381860402,0.162034752882689,0.26437249154544,0.26437249154544
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078051753651439,0.127347598062874,0.078051753651439,0.127347598062874,0.241461170480055
NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83590242475356,4.5170702079598,2.64530890255247,2.535689015941,3.28410356286732,1.89574999263639,2.64282269092772,3.43661549938482,1.996867502417,1.32617446446572,3.17678928009917,1.82644920742658,3.09002694319207,3.19041764395794,1.92277438654761,2.84494734314482,1.39306008505136,1.29067843135889,3.90702345296199,3.06379063052683,2.41309219739879,3.07160140104476,5.24184670618718,3.32514939095917,6.0520774529649,4.0450249440853,7.45901852164894,5.49649566221334,3.39471045571752
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1428633007294,0.693389203635761,1.11977515323992,1.10823107949518,0.672163003524462,0.672163003524462,1.09668700575044,0.672163003524462,0.149886292231716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79767435163052,5.98483219020089,3.23622101563131,5.07771636267503,2.90779280267498,4.40160285682908,2.17761519372956,3.13699857829478,4.78061737190279,5.48845989534652,2.4897398378299,3.90495790185704,3.33068266607015,5.85252395858367,4.42143005908242,7.27572477822779,3.6240061996,3.5162254491728,2.73145503076143,2.6314613381622,5.61734827312989,4.43412606677609,2.97854431129567,2.7809030522686,4.47339950605076,2.73910340435555,5.21511559200653,3.21717695581509,5.42501857284859
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193725490237605,0.452585214784751,0.274589009426265,0.27178708075865,0.438870511306426,0.434298943480317,0.26618322342342,0.434298943480317,0.26618322342342,0.134024433612028,0,0,0,0,0.167035230318162,0.16536487801498,0.26708054195083,0.26435523029827,0.160353821105436,0.158683468802254,0.258904606993151,0.158683468802254,0.258904606993151,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.768248286493791,0.614803719166686,1.14115841614978,1.82502093755273,3.41192205353506,2.04976856681554,2.32077104873127,3.8837172596723,2.95131885376312,3.96692159213351,2.26114827272938,2.97031418085935,3.29544541509592,2.52017751137748,1.96467488174641
NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77235640207302,5.13290532924762,3.51525378741531,5.70402688335153,3.57846224396693,5.98334158925299,4.07572350223462,4.06060535889829,6.57907295728867,6.52017843846132,3.38876616624237,2.96903777571629,5.03558735267689,3.41099722760815,5.30374580936644,3.04675600030682,4.49566955274288,2.46085104568882,2.09767850224069,3.26692868420203,3.41113413147906,1.67606427847507,1.48629843347323,2.39556817919015,1.20490796921679,1.71619591245915,1.49744397349424,2.91444707719666,3.68535890621865
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
