"index","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35","round_36","round_37"
593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,5,5,6,6,6,6,7,10,10,12,12
595,5,5,5,5,5,5,5,5,5,6,6,6,6,8,10,12,13,13,15,15,15,15,16,16,17,17,18,18,20,21,21,22,23
596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,6,8,9,11,11,11,13
598,1,2,2,2,2,2,2,2,2,2,3,3,3,7,11,11,12,13,14,15,15,19,19,19,19,19,19,19,19,21,21,21,23
599,8,9,9,9,9,9,9,9,9,9,11,11,13,17,21,21,21,21,21,21,21,21,21,21,22,22,23,23,23,23,23,24,26
600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,8,8,9,9,9,10,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,3,4,4,4,5,5,5,6,6,7
604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5
605,1,2,2,3,3,4,4,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8
606,2,2,2,2,2,2,3,5,7,7,8,8,9,10,10,10,10,12,12,12,14,14,15,15,15,15,15,15,15,15,15,16,19
607,7,10,10,10,10,13,16,16,19,22,22,25,28,31,33,34,37,39,40,41,41,44,46,46,48,48,48,48,49,49,50,50,51
608,9,11,13,13,13,13,19,20,21,24,26,27,28,29,33,35,35,37,38,39,41,42,46,46,47,47,47,47,47,49,50,51,52
609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,7,7,7,7,7,7,7,7,7,9,10,11,13,13,14,16,16,18,18,20,21,22,25,27,27,27,27,27,28,30,30,30,33
611,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,5,5,5,5,5,9,9,9,9,9,13,13,13,13,16,23
612,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3
614,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,3,5,5,5,5,6,6,7,9,9,9,11,11,12,12,12,12,13
615,2,2,2,3,3,3,3,3,3,3,3,3,4,6,6,9,10,10,10,12,12,12,12,12,12,12,12,12,12,13,13,14,15
616,5,6,7,8,10,14,15,15,16,17,18,19,21,21,21,22,26,26,27,27,29,30,32,33,34,34,34,35,35,35,36,38,44
617,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7
618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
619,2,2,2,2,2,2,2,2,2,5,5,5,5,6,7,8,8,9,13,14,14,14,16,19,22,24,25,25,27,27,27,27,27
620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,3,4,4,4,4,4,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13
622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
624,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4
625,4,4,4,4,4,4,4,4,4,4,4,5,5,5,7,7,7,7,7,7,7,7,8,8,8,8,8,8,9,9,10,10,12
