"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35","round_36","round_37","round_38"
90,"H","A","A","H","A","H","A","H","H","A","H","A","A","H","A","H","H","A","A","H","A","H","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H","A"
91,"H","A","A","H","A","H","A","H","H","A","H","A","A","H","A","H","H","A","A","H","A","H","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H","A"
92,"H","A","A","H","A","H","A","H","H","A","H","A","A","H","A","H","H","A","A","H","A","H","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H","A"
93,"H","A","A","H","A","H","A","H","H","A","H","A","A","H","A","H","H","A","A","H","A","H","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H","A"
94,"H","A","A","H","A","H","A","H","H","A","H","A","A","H","A","H","H","A","A","H","A","H","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H","A"
95,"H","A","A","H","A","H","A","H","H","A","H","A","A","H","A","H","H","A","A","H","A","H","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H","A"
96,"H","A","A","H","A","H","A","H","H","A","H","A","A","H","A","H","H","A","A","H","A","H","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H","A"
97,"H","H","A","H","A","H","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","A","A","H","H","A","A","H","A","H","A","H"
98,"H","H","A","H","A","H","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","A","A","H","H","A","A","H","A","H","A","H"
99,"H","H","A","H","A","H","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","A","A","H","H","A","A","H","A","H","A","H"
100,"H","H","A","H","A","H","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","A","A","H","H","A","A","H","A","H","A","H"
101,"H","H","A","H","A","H","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","A","A","H","H","A","A","H","A","H","A","H"
102,"H","H","A","H","A","H","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","A","A","H","H","A","A","H","A","H","A","H"
103,"H","H","A","H","A","H","H","A","H","A","H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","A","A","H","H","A","A","H","A","H","A","H"
104,"H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H"
105,"H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H"
106,"H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H"
107,"H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H"
108,"H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H"
109,"H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H"
110,"H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H"
111,"H","A","H","A","H","A","A","H","H","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","A","A","H","H","A","A","H","A","H","A","H","H"
