"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35","round_36","round_37","round_38"
173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,2828,2828,2828,2828,11311,6714,7116,3551,6238,2723,6503,2572,2323,14712,2235,1392,1695,1206,1562,3387,3606,2577,603,2697,2408,948,2640,933,819,461,691,1450,599,399,707,849,3012,3012
175,23446,23446,23446,23446,93786,49239,38640,28101,37915,16323,22171,36391,98199,35952,44629,73466,55267,63666,18069,36378,28960,19194,5971,8454,14117,5062,24302,9162,7651,5404,3556,7254,47200,25569,13521,32000,29831,29831
176,2968,2968,2968,2968,11870,25536,7611,10149,7348,35431,66379,50446,25028,16057,10836,5336,12893,199660,66262,44079,17848,9513,5190,17307,11645,21638,32134,40180,18354,17751,16830,106072,26446,20484,44026,46513,28841,28841
177,11425,11425,11425,11425,45699,19000,19925,9483,145732,73261,30886,11425,9210,3320,1598,9038,7585,3219,5236,8916,3729,2352,622,996,2652,1035,4133,1585,1277,682,799,2524,1932,4227,25869,19143,14069,14069
178,3518,3518,3518,3518,14071,4220,11893,7505,16693,8310,35721,30962,41902,39044,33425,18180,28795,3591,6933,28907,20700,9267,3764,10331,10564,4660,10474,7793,7537,3800,2694,4179,4485,1816,5021,10896,12799,12799
179,666,666,666,666,2665,1661,1363,786,669,607,1066,1400,1162,1014,426,1967,925,6723,5782,4460,1315,1659,1115,1266,955,438,395,182,221,134,170,126,288,625,1626,1796,1296,1296
180,244,244,244,244,975,449,318,201,183,126,169,237,488,801,383,1083,1297,2695,20768,13872,5827,4780,46583,40343,26246,8907,2819,1116,11695,6593,5102,3589,3556,1399,625,417,6118,6118
181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,231,231,231,231,924,612,554,327,296,327,556,367,530,667,327,1019,878,1385,3261,6090,1655,3090,642,4496,4353,978,768,807,2228,1167,1281,2251,26355,18185,4074,2680,2609,2609
183,33278,33278,33278,33278,133110,121527,88295,36349,35569,14124,53122,31570,36818,32277,20898,19761,15449,8341,3530,7456,4394,3205,1644,2820,2583,1323,837,598,928,682,433,716,1884,3350,3330,2889,22484,22484
184,617,617,617,617,2468,989,1910,2132,3283,4771,3790,1940,1538,1296,724,545,378,451,263,682,578,325,318,296,967,413,1479,412,2083,1468,1088,998,715,429,187,99,1170,1170
185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,9,20,27,51,140,NA,NA
186,10856,10856,10856,10856,43424,21310,41244,13596,13741,196261,54249,2430,4411,5577,17971,5308,3000,5282,11004,16569,6975,7272,5731,4625,30258,6002,15420,3282,2829,5308,14221,91727,9489,32380,45009,80190,21962,21962
187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,34,34,34,34,137,131,104,131,125,149,184,144,98,66,48,94,98,68,50,71,55,54,20,44,39,30,29,11,18,7,10,22,20,43,35,35,69,69
195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,226,226,226,226,906,506,394,236,179,202,180,55,79,81,47,56,70,59,34,105,53,41,26,31,25,21,15,7,21,7,8,9,11,9,9,4,124,124
197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,179,179,179,179,717,1130,6848,7303,4128,1479,2730,448,562,1216,2531,1064,1213,1757,5062,8175,3895,1742,1234,3330,4883,2139,4745,2236,1955,1736,17313,4586,7027,2136,3806,6089,3139,3139
199,719,719,719,719,2877,3216,15604,14325,6123,5845,3063,477,798,2019,6508,14134,5365,3279,9279,12786,3470,2261,2749,4504,6204,2360,4120,1871,1443,836,1316,2334,3890,2072,2911,3035,4297,4297
200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,NA,NA,NA,NA,NA,NA,NA,170,265,519,389,249,193,230,119,175,205,119,238,516,275,206,123,264,432,284,342,294,246,157,254,344,328,314,154,232,NA,NA
202,44,44,44,44,175,92,74,53,37,30,40,15,23,12,18,10,17,13,8,19,13,10,5,11,17,9,4,5,8,1,6,8,16,13,7,7,32,32
203,173,173,173,173,692,509,433,365,339,458,380,249,303,275,183,216,264,215,299,675,339,422,277,555,1430,1074,1894,1063,1248,504,795,1514,3044,2921,1639,2254,723,723
204,1090,1090,1090,1090,4360,2619,2298,2428,1907,1617,1136,645,584,546,298,393,412,292,312,550,273,208,116,144,121,87,73,58,58,32,49,46,35,49,39,31,722,722
205,259,259,259,259,1037,778,528,478,395,395,328,345,321,342,198,261,235,254,407,1936,1162,1496,1238,2547,4952,1940,3604,1441,1294,611,879,2374,4920,4171,3835,4057,1305,1305
206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,249,249,249,249,997,554,563,432,889,2672,2778,1296,1163,999,632,822,801,602,548,726,359,262,151,165,171,72,204,541,1061,1272,427,458,679,477,372,1231,689,689
208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,24,37,25,32,19,24,13,13,8,24,18,13,13,NA,NA
209,106,106,106,106,425,257,720,683,354,273,214,44,116,441,466,291,865,746,717,1052,696,448,1195,1214,276,283,439,394,448,52,87,84,148,90,42,152,402,402
210,62,62,62,62,249,176,132,163,116,326,313,359,375,1836,527,557,2099,1737,1278,2782,2602,1622,1183,1469,1013,1302,2953,865,919,708,1075,1067,1748,1324,599,2273,968,968
211,96,96,96,96,384,220,196,132,152,169,136,89,168,1349,2162,3218,4798,2924,3756,5178,2842,2380,1677,2184,2114,1535,1691,901,910,623,779,890,898,797,403,1187,1319,1319
212,4589,4589,4589,4589,18356,7295,5035,2308,1627,4284,3543,4074,2177,5936,2873,7305,10477,5851,8585,18173,13834,8033,5354,7331,7275,7012,18158,6484,7672,5738,8278,7947,17168,13418,18543,36062,7832,7832
213,1460,1460,1460,1460,5842,3486,2141,1086,810,2726,2813,3714,13486,11429,6472,1375,2320,2322,1895,3362,2860,1963,1538,1689,1511,1562,2422,988,1039,776,998,1025,1633,1084,644,2411,2617,2617
214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,36,36,36,36,143,146,149,115,138,153,162,211,499,781,639,792,832,538,674,1204,521,460,449,912,1061,866,748,594,524,337,427,518,542,361,235,497,459,459
217,69,69,69,69,276,176,155,113,130,151,161,206,134,294,168,160,140,92,85,191,234,357,1404,1163,693,331,226,128,112,60,74,114,66,39,24,42,231,231
218,102,102,102,102,410,294,250,168,150,180,218,102,108,132,89,50,76,93,101,202,137,147,87,90,104,58,68,36,58,33,33,87,71,142,82,84,125,125
219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,1320,1320,1320,1320,5279,3865,3523,2043,2660,2869,2347,981,1245,3309,2015,2252,2087,741,752,1439,857,674,428,575,909,990,1079,1609,1297,1055,1163,1676,2558,1739,1568,2221,1708,1708
221,5937,5937,5937,5937,23747,19345,22446,21306,6787,16150,13096,15294,18589,18710,15663,19370,18879,11754,20979,33429,16740,12784,7686,9125,10319,8031,11429,6069,5402,4215,4756,6524,8147,3462,3195,9761,12327,12327
222,7,7,7,7,28,29,27,24,21,61,54,65,85,56,14,34,47,54,53,368,230,186,295,437,1701,1979,2569,3301,3740,3889,3472,5167,9160,6509,5422,5889,1409,1409
223,876,876,876,876,3506,2217,2074,1255,729,2865,1682,961,1524,1418,1459,2035,2163,1679,1384,2266,1345,804,604,620,678,641,3193,1159,799,305,587,487,868,747,545,913,1299,1299
224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,80,93,126,414,456,952,12420,4682,1271,1367,2139,3775,6786,2342,1982,NA,NA
225,196,196,196,196,785,442,401,353,401,445,306,259,265,300,81,152,213,254,344,820,510,320,206,296,323,245,131,569,512,177,212,242,224,116,68,115,308,308
226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15,9,20,22,8,8,10,NA,NA
227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,134,134,134,134,536,324,249,227,141,473,1247,1819,2015,1275,1086,1200,1102,703,700,1030,622,455,284,330,285,185,187,101,126,71,84,92,115,70,42,68,509,509
229,6948,6948,6948,6948,27791,33463,13392,118171,63845,64843,46813,21524,14561,7532,1981,2088,13095,11665,5222,5671,3336,7545,1174,2323,2595,9952,3298,967,1375,544,1251,1807,2485,1842,1158,2254,14697,14697
230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,29,29,29,29,116,91,67,63,60,66,64,41,47,48,29,29,31,24,20,69,32,39,30,31,23,19,15,11,15,10,14,24,26,24,17,23,43,43
232,353,353,353,353,1412,722,975,389,860,1106,1155,437,394,234,76,132,134,119,170,216,277,497,301,768,725,1249,1259,762,1297,751,1430,4881,7006,6730,4657,5414,1212,1212
233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,8106,8106,8106,8106,32423,15720,3906,12292,2417,8138,5310,25661,4667,3807,2261,1507,7262,3597,12576,16418,15532,19658,84048,53173,25127,22919,12164,7326,7633,3148,3370,4035,2725,1637,880,1160,12740,12740
235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,59,59,59,59,237,165,133,130,108,119,117,74,91,100,67,82,68,66,445,943,816,580,389,300,109,112,69,58,103,40,87,494,5626,1977,569,2391,420,420
237,1847,1847,1847,1847,7388,10522,5191,6615,5383,17115,10040,16876,8489,8546,4893,5351,15002,65327,23095,17543,74036,32073,10068,9792,4034,3119,1279,858,1547,813,1740,3696,5441,4809,3141,6127,11131,11131
238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,108,108,108,108,430,355,613,193,112,1479,2151,1115,6508,1262,805,834,920,2930,1457,2425,1371,1481,1445,2528,1172,1224,1690,1037,1122,673,11037,7071,2042,1777,2213,7297,1772,1772
240,264,264,264,264,1057,923,2145,1382,1042,929,713,371,368,387,224,249,138,120,129,364,162,121,63,84,105,74,94,43,44,58,370,865,2928,1426,667,1225,534,534
241,1476,1476,1476,1476,5902,1881,2344,2134,2106,10494,70935,7610,33478,12876,3093,5911,9763,18796,29471,43112,15215,51250,7666,7365,5374,8459,11021,4280,4751,1616,2651,3325,4371,6846,8025,9942,11623,11623
242,323,323,323,323,1293,975,505,276,113,89,301,371,664,1681,670,584,817,1661,1083,965,428,155,122,351,209,493,329,127,118,162,233,210,152,231,180,265,479,479
243,38,38,38,38,152,108,101,54,85,68,95,81,39,73,78,60,69,63,51,85,40,92,68,115,78,39,35,27,38,18,23,15,15,12,5,13,64,64
244,734,734,734,734,2934,1187,672,474,345,1199,1422,1721,2841,1968,1249,1215,826,775,1012,2072,1279,1681,696,2151,1372,1881,3152,1082,947,5148,5515,4198,3216,1544,725,1204,1684,1684
245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,252,252,252,252,1007,801,803,679,746,815,730,566,543,969,526,612,709,545,806,1592,739,572,275,295,240,165,166,127,125,85,111,135,279,481,274,615,501,501
247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,362,208,191,109,139,116,104,102,51,68,54,62,68,84,60,60,173,NA,NA
248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,186,186,186,186,743,477,648,321,231,2081,1514,1069,2232,2471,1165,2096,9538,1745,5498,7389,3379,4611,1997,3952,4277,4900,3839,1407,1290,1564,5412,5019,776,926,792,1376,2405,2405
250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,28,14,10,15,13,5,8,1,8,10,4,11,NA,NA
251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,1936,1936,1936,1936,7746,4325,3831,2879,2737,3606,2086,1016,1415,1931,4556,1746,1709,1163,1176,2487,1389,880,717,715,780,1338,734,1211,1092,668,1952,3992,8627,2255,1906,2542,2249,2249
253,4691,4691,4691,4691,18765,10370,15050,40414,10127,9710,5631,3001,4725,4229,2166,18099,17789,4130,7873,41194,20476,16244,13063,7886,1746,2085,1484,2532,2168,611,1224,2545,6267,1937,2088,7817,8856,8856
254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,387,387,387,387,1549,856,834,560,678,950,946,593,569,558,446,439,451,556,421,810,427,200,103,166,166,111,200,157,303,73,73,101,92,110,392,700,437,437
257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,5339,5339,5339,5339,21356,21928,36792,30552,12176,25018,14742,7854,2775,35706,12281,21701,35772,21035,33622,38180,44076,9901,10127,12092,5871,4662,10996,23834,19884,3964,15489,42022,115206,22017,24340,53000,21493,21493
260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,602,602,602,602,2410,1211,1047,744,688,944,768,635,1493,2623,1113,2212,3173,2036,4937,12800,6920,1954,1349,1663,1636,2478,1968,3581,2926,1014,2068,3539,8928,2537,2338,3876,2451,2451
262,212,212,212,212,847,674,635,514,583,704,692,499,552,548,340,417,547,378,621,1147,570,490,322,431,406,286,237,206,213,130,124,188,208,124,90,188,418,418
263,61,61,61,61,244,153,108,81,64,84,78,31,41,40,35,27,41,33,43,73,47,32,8,35,24,15,14,13,13,6,2,10,8,5,7,12,53,53
264,1035,1035,1035,1035,4139,2051,3753,2523,1535,1264,853,491,444,410,225,260,292,203,199,367,175,161,171,315,201,187,118,152,217,174,165,469,1349,182,145,180,759,759
265,8515,8515,8515,8515,34060,27923,18812,24332,32439,20948,15878,8179,4975,12220,8240,9548,9197,8837,9679,12689,3338,3726,2975,3164,2711,2772,1916,2018,1908,894,954,854,1450,1037,1358,3718,8995,8995
266,128,128,128,128,510,312,202,482,254,448,800,680,1897,1345,249,272,1071,957,1558,1941,945,1208,988,1281,984,591,472,1865,963,2322,2985,1487,690,281,237,368,884,884
267,1659,1659,1659,1659,6635,4308,2982,6902,4629,5656,7715,7069,3374,4868,2991,2833,13222,8868,15429,22964,20756,8372,4740,4286,3584,3572,3804,2342,2200,1938,1590,1195,2843,1010,665,1646,5388,5388
268,1477,1477,1477,1477,5909,4253,2146,1007,607,453,389,190,108,66,73,119,124,114,138,179,110,66,43,71,46,13,28,28,13,8,20,78,248,122,187,203,619,619
269,734,734,734,734,2935,1634,1117,573,605,936,1167,818,685,1087,497,443,1066,941,1505,2065,1598,4822,1662,1419,940,485,372,232,276,111,148,197,123,119,70,79,946,946
270,364,364,364,364,1456,965,763,550,491,778,1049,452,441,418,202,248,289,251,207,364,150,144,240,254,201,90,79,59,86,38,41,54,65,54,21,25,339,339
271,2124,2124,2124,2124,8494,3793,1949,1117,2162,22196,8734,6301,2140,2979,1508,1263,3297,2396,12158,18950,17687,12382,7994,9478,10842,9931,10438,5622,33705,12388,10502,8813,3993,1136,472,1238,7470,7470
272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,23,30,23,23,12,25,29,24,30,29,32,13,15,21,22,12,11,13,NA,NA
273,1789,1789,1789,1789,7155,3669,2395,5369,4597,2163,1051,1589,1417,1411,904,434,4186,1309,1388,4224,2475,1421,1621,1882,2237,905,1897,807,1345,368,491,642,528,365,508,659,1897,1897
274,14116,14116,14116,14116,56465,45685,28123,67515,39685,29540,17336,7088,5343,3850,1417,1279,1709,911,529,1451,742,606,250,485,501,265,221,151,220,86,97,145,140,131,75,77,10133,10133
275,1859,1859,1859,1859,7437,9771,5406,3613,2725,4408,4712,3461,5266,6869,3090,2423,3864,2761,7282,24055,8768,3688,2147,2793,4600,2220,3932,2506,2590,1253,1556,2012,2113,1400,1050,1941,4161,4161
276,518,518,518,518,2070,1798,1224,968,541,642,715,426,697,588,418,405,528,373,448,838,315,198,80,170,260,238,192,98,88,48,64,118,151,89,59,122,476,476
277,715,715,715,715,2861,3476,4466,11130,7500,15131,7166,6664,6006,4830,1177,2150,1684,1469,2770,9823,4724,9008,7198,9316,33727,13186,22199,7320,8847,4500,5849,6073,4519,2603,1378,2642,6605,6605
278,NA,NA,NA,NA,NA,NA,NA,NA,0,10,7,4,9,9,5,3,4,7,7,8,7,5,5,6,9,6,2,7,1,2,1,4,5,5,6,4,NA,NA
279,2908,2908,2908,2908,11634,4228,2429,999,918,1012,1003,409,613,1959,13751,7491,2291,785,7999,16304,9671,7525,8611,2903,36995,23658,8374,1100,3915,6151,8803,3686,3450,11672,8950,6395,6523,6523
280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,15982,15982,15982,15982,63928,11512,13970,6141,8652,24016,25591,15456,22474,15272,6466,20209,24078,14915,50863,50558,9868,8199,17079,13462,24605,11629,8480,2017,6117,993,1158,6405,3718,5047,4166,12718,15579,15579
282,970,970,970,970,3879,2478,1485,803,470,427,1033,517,957,1201,1482,962,636,192,334,863,776,916,1993,824,412,146,89,51,96,161,75,99,82,94,143,481,768,768
283,2521,2521,2521,2521,10084,4036,3705,4946,2365,3240,2919,3704,1187,1378,1496,1076,1192,1204,2785,2676,2077,1710,1549,1310,2809,775,616,666,782,478,390,516,1644,795,280,328,2064,2064
284,2612,2612,2612,2612,10446,10409,8956,32824,12227,5862,3432,3184,2268,2919,1813,1921,2342,1703,2062,4521,3346,11109,3066,3191,1207,497,635,405,508,352,373,802,701,705,883,1624,4080,4080
285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,170,170,170,170,682,580,1295,1457,409,775,982,777,659,732,525,504,774,490,696,1272,848,908,714,547,442,427,295,928,818,202,154,302,295,167,240,711,592,592
299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,12,12,12,12,48,30,21,14,8,10,15,12,4,366,1042,1901,989,666,1949,7614,4955,6456,9020,6390,6063,3044,2501,9010,14709,4178,5138,5338,6151,2234,1490,7780,2906,2906
301,129,129,129,129,515,257,217,162,186,340,654,528,541,610,394,495,600,262,466,597,445,304,226,230,179,127,116,108,108,42,151,174,141,104,56,88,286,286
302,268,268,268,268,1071,494,417,495,191,198,180,94,78,99,53,40,67,46,35,125,55,42,31,36,28,18,13,19,8,10,8,15,9,7,5,7,146,146
303,19,19,19,19,75,59,42,37,41,47,53,34,18,40,15,17,23,22,23,53,54,18,18,27,16,9,11,8,8,1,1,10,3,3,3,5,33,33
304,5488,5488,5488,5488,21954,8180,6569,6094,3960,4524,3762,3246,1706,1676,1090,1258,1332,781,752,1534,932,605,447,509,443,547,243,239,216,125,137,197,157,139,63,107,2577,2577
305,419,419,419,419,1677,957,1018,1657,1164,1209,1000,1025,1204,1539,837,825,1157,762,1143,1777,1021,937,583,818,929,664,769,753,744,487,454,674,598,407,261,430,875,875
