FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Max,Gradel,MID,BOU,5000000,0,0,0,0,0,0,4080,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,STK,4200000,0,5,0.178571428571429,4.25170068027211E-08,1.19047619047619E-06,0,27781,0,7,0,8,0,0,0,1.2,359,-3,0,5,3,0,0,0,0,0,0,0,0,0.2,9754,0,0,0,0,270,44,0,0,44,Southampton,Man City,Everton,Arsenal,Tottenham,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,6.3
Andre,Gray,FWD,WAT,6300000,0,66,2.5,3.96825396825397E-07,1.04761904761905E-05,0,297576,1,25,0,0,0,4,0,10.5,3728,-2,0,66,2,0.1,0,0.7,3,0,5,0,3,1.4,252054,0,0,0,0,1253,1169,0,0,193,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,2.7,1.5,1.6,2.6,2.2,2,2.6,1.6,2.4,1.5,90
Demarai,Gray,MID,LEI,5300000,2,59,2.3,4.33962264150943E-07,1.11320754716981E-05,0,139626,2,22,0,0,0,3,0,11.1,1373,-2,0,59,2,0.2,0,1,2,0,3,0,1,0.7,130496,0,0,0,0,1242,559,0,0,225,Bournemouth,West Brom,Brighton,Newcastle,Burnley,2.1,1.5,0,1.2,2.1,1.4,1.8,1.3,2.2,1.2,81.1
Robert,Green,GLK,HUD,4000000,0,0,0,0,0,0,5529,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0.2,12929,0,0,0,0,0,109,0,0,0,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0,0,0,0,0,0,0,0,0,0,0
Pascal,Gro?,MID,BHA,5900000,5,127,4.5,7.6271186440678E-07,2.15254237288136E-05,0,1430253,1,32,0,0,0,5,0,21.5,32090,4,0,127,-4,1.1,0,6.7,20,0,8,0,7,17.6,2269313,0,0,0,2,2149,38578,0,0,484,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,5.9,4.5,0,5.6,6.2,3.8,4.9,4,4.8,3,189.9
Marko,Grujic,MID,LIV,4200000,0,3,1,2.38095238095238E-07,7.14285714285714E-07,0,51222,0,0,0,0,0,0,0,0.7,379,-3,0,3,3,0,0,0,0,0,0,0,0,0.5,52022,0,0,0,0,14,24,0,0,9,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,0,1.9
Johann Berg,Gudmundsson,MID,BUR,5100000,2,84,3.1,6.07843137254902E-07,1.64705882352941E-05,0,58965,2,22,0,0,0,2,0,16.5,6584,1,0,84,-1,0.9,0,4.7,4,0,8,0,5,1.5,137387,0,0,0,0,2124,6546,0,0,336,Everton,West Ham,West Brom,Watford,Leicester,3.8,2.4,0,2.5,2.3,3.1,2.3,3,2,3.1,154.7
Idrissa,Gueye,MID,EVE,4800000,1,54,2.2,4.58333333333333E-07,1.125E-05,0,64568,5,38,0,0,0,1,0,11.3,283,-2,0,54,2,0.4,0,2,2,0,6,0,0,0.7,31055,0,0,0,0,2108,382,0,1,395,Burnley,Brighton,Stoke,Man City,Liverpool,1.2,1.9,1.1,1.2,1.4,1.3,2,1.2,1.8,1.2,70.2
Ilkay,Gundogan,MID,MCI,5300000,3,49,1.75,3.30188679245283E-07,9.24528301886792E-06,0,95310,2,9,0,0,0,2,0,9.2,3562,-2,0,49,2,0.3,0,1.7,5,0,3,0,2,1,122671,0,0,0,2,881,8038,0,0,227,Chelsea,Stoke,Everton,Man Utd,Tottenham,1,0.9,0,1.1,1,0.9,1.3,1,1.5,1.1,77.3
Florent,Hadergjonaj,DEF,HUD,4500000,0,23,0.821428571428571,1.82539682539683E-07,5.11111111111111E-06,0,1729,2,20,0,0,0,0,0,5.1,38,0,0,23,0,0.2,0,1,2,0,1,0,1,0,2210,0,0,0,0,922,47,0,0,149,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.4,0.4,0.8,0.4,0.4,0.5,0.4,0.4,0.4,0.6,36.4
Massadio,Haidara,DEF,NEW,3900000,0,0,0,0,0,0,104271,0,0,0,0,0,0,0,0,1599,-1,0,0,1,0,0,0,0,0,0,0,0,1.9,116243,0,0,0,0,0,2790,0,0,0,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,0,0,9,0,0,0,Swansea,Burnley,Southampton,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,LEI,4300000,0,0,0,0,0,0,2128,0,0,0,0,0,0,0,0,17,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,878,0,0,0,0,0,14,0,0,0,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0
Grant,Hanley,DEF,NEW,4000000,0,0,0,0,0,0,85748,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5808,0,0,0,0,0,10,0,0,0,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0
Rekeem,Harper,MID,WBA,4500000,0,1,0.0357142857142857,7.93650793650794E-09,2.22222222222222E-07,0,2188,0,0,0,0,0,0,0,0.2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1414,0,0,0,0,20,14,0,0,6,Watford,Leicester,Bournemouth,Burnley,Swansea,0,0,0,0,0,0,0,0,0,0,2.7
Joe,Hart,GLK,WHU,4200000,0,45,1.60714285714286,3.8265306122449E-07,1.07142857142857E-05,0,510704,0,30,0,39,0,0,0,10.5,2778,-3,1,45,3,0,0,0,3,0,3,0,1,4.9,150723,0,0,1,1,1260,587,-1,0,261,Swansea,Burnley,Southampton,Chelsea,Stoke,0.8,1.4,0,1.3,0.9,1.5,0.8,1,0.8,1.2,30.2
Jakob,Haugaard,GLK,STK,4000000,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5462,0,0,0,0,0,68,0,0,0,Southampton,Man City,Everton,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4400000,1,37,1.7,3.86363636363636E-07,8.40909090909091E-06,0,27546,7,24,0,0,0,1,0,8.4,152,-1,0,37,1,0.2,0,1,0,0,3,0,0,0.2,25602,0,0,0,0,1310,84,0,0,158,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,0.8,1,0,1.4,0.9,1.3,1.1,1.4,0.9,1,56.3
Eden,Hazard,MID,CHE,10700000,6,144,6,5.60747663551402E-07,1.34579439252336E-05,0,1132402,1,17,0,0,0,11,0,13.5,26920,2,0,144,-2,0.9,0,10,23,0,9,0,5,7.7,1379239,0,0,0,5,1680,13702,0,0,548,Man City,Crystal Palace,Tottenham,West Ham,Southampton,4.8,7.7,0,7,8.4,7,8.7,6.9,6.4,7.1,234.1
Tom,Heaton,GLK,BUR,4700000,0,8,0.285714285714286,6.0790273556231E-08,1.70212765957447E-06,0,363636,0,4,0,8,0,0,0,1.7,521,-3,0,8,3,0,0,0,0,0,0,0,0,1.4,18998,0,0,0,0,305,26,0,0,48,Everton,West Ham,West Brom,Watford,Leicester,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,5.3
Michael,Hefele,DEF,HUD,4200000,0,1,0.0357142857142857,8.50340136054422E-09,2.38095238095238E-07,0,8937,1,1,0,0,0,0,0,0.2,50,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,2647,0,0,0,0,32,14,0,0,1,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0,0,0,0,0,0,0,0,0,0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4700000,1,85,3,6.38297872340426E-07,1.80851063829787E-05,0,1306798,3,41,0,0,0,2,0,18.1,30455,2,0,85,-2,0.6,0,3,7,0,7,0,0,20.7,1901027,0,0,0,1,2486,15383,0,0,477,Watford,Leicester,Bournemouth,Burnley,Swansea,2.8,3.2,2.1,3.5,3.2,2,3.4,2.1,3.3,3.5,97.5
Tomer,Hemed,FWD,BHA,4700000,0,43,2.7,5.74468085106383E-07,9.14893617021277E-06,0,265822,0,8,0,0,0,2,0,9.1,2910,-3,0,43,3,0,0,0,5,0,3,0,2,1.1,293089,0,0,0,0,842,1871,0,0,110,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,2.9,1.9,0,3.1,3.3,2.1,2.5,1.9,2.8,1.6,44.2
Jordan,Henderson,MID,LIV,5300000,0,52,1.85714285714286,3.50404312668464E-07,9.81132075471698E-06,0,164145,1,18,0,0,0,1,0,9.8,585,-2,0,52,2,0.2,0,1,3,0,8,0,1,1.1,124738,0,0,0,0,1418,278,0,0,249,Newcastle,Man Utd,Watford,Crystal Palace,Everton,1.4,0.9,1.2,1,1.2,1.4,1.1,1.4,0.9,1.4,68.1
Jeff,Hendrick,MID,BUR,5400000,5,72,2.9,5.37037037037037E-07,1.33333333333333E-05,0,23290,1,19,0,0,0,2,0,13.3,226,-1,0,72,1,0.5,0,2.7,1,0,8,0,2,0.2,23747,0,0,0,0,1976,648,0,0,255,Everton,West Ham,West Brom,Watford,Leicester,3.5,2.2,0,2.3,2.1,2.8,2.1,2.7,1.8,2.8,82.8
Wayne,Hennessey,GLK,CRY,4300000,3,60,3.5,8.13953488372093E-07,1.3953488372093E-05,0,100251,0,29,0,63,0,0,0,14,1948,-2,0,60,2,0.7,0,3,8,0,3,0,0,1.9,120932,0,0,0,0,1530,5777,0,0,321,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,4.1,3.3,3,4.1,2.9,4.6,3.7,3.8,3.5,4.2,44.7
Dion,Henry,GLK,CRY,4000000,0,0,0,0,0,0,2988,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6833,0,0,0,0,0,137,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,0
Ander,Herrera,MID,MUN,5000000,0,29,1.03571428571429,2.07142857142857E-07,5.8E-06,0,196481,4,11,0,0,0,0,0,5.8,559,-5,0,29,5,0,0,0,0,0,3,0,1,1.1,27279,0,0,0,0,871,21,0,0,142,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0.5,0.5,0,0.6,0.5,0.7,0.5,0.6,0.5,0.5,43.7
Wesley,Hoedt,DEF,SOU,5000000,2,41,2.3,4.6E-07,8.2E-06,0,7530,4,27,0,0,0,0,0,8.2,142,0,0,41,0,0.5,0,2.3,3,0,2,0,2,0.1,10116,0,0,0,0,1620,326,0,0,335,Stoke,Newcastle,West Ham,Arsenal,Chelsea,2.3,1.6,0,2.1,1.8,2.1,1.6,1.7,1.3,1.6,61.9
Jonathan,Hogg,MID,HUD,4400000,2,34,1.7,3.86363636363636E-07,7.72727272727273E-06,0,33734,4,31,0,0,0,0,0,7.7,215,-1,0,34,1,0.4,0,1.7,0,0,4,0,0,0.2,42305,0,0,0,0,1548,248,0,1,275,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.8,1.4,1.3,0.9,0.8,1.2,0.8,1.7,0.8,1.4,39.7
Pierre-Emile,H?jbjerg,MID,SOU,4300000,0,23,0.821428571428571,1.91029900332226E-07,5.34883720930233E-06,0,32262,3,16,0,0,0,0,0,5.3,492,-2,0,23,2,0.2,0,1,0,0,1,0,0,0.4,32873,0,0,0,0,931,223,0,0,164,Stoke,Newcastle,West Ham,Arsenal,Chelsea,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,39.2
Rob,Holding,DEF,ARS,4400000,0,12,0.428571428571429,9.74025974025974E-08,2.72727272727273E-06,0,107756,2,12,0,0,0,0,0,2.7,366,-6,0,12,6,0,0,0,0,0,1,0,1,0.6,25372,0,0,0,0,443,137,0,0,101,Brighton,Watford,Stoke,Southampton,Newcastle,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.4
Jose,Holebas,DEF,WAT,4800000,7,50,2.6,5.41666666666667E-07,1.04166666666667E-05,0,63591,4,31,0,0,0,0,0,10.4,477,-2,0,50,2,0.7,0,3.3,4,0,4,0,3,0.5,56716,0,0,0,0,1571,5248,0,0,292,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,2.7,2.1,2.1,2.2,2.7,1.9,3.7,2,2.2,1.7,88.7
Mason,Holgate,DEF,EVE,4100000,0,35,1.25,3.04878048780488E-07,8.53658536585366E-06,0,179690,3,14,0,0,0,0,0,8.3,6128,-4,1,35,4,0,0,0,0,0,4,0,0,1.6,194730,0,0,0,0,1170,1987,-1,0,208,Burnley,Brighton,Stoke,Man City,Liverpool,0.6,1.1,0.6,0.7,0.9,0.6,0.7,0.6,0.9,0.6,48.5
Mark,Hudson,DEF,HUD,4000000,0,0,0,0,0,0,18451,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1245,0,0,0,0,0,8,0,0,0,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0,0,0,0,0,0,0,0,0,0,0
Callum,Hudson-Odoi,MID,CHE,4500000,0,1,0.0357142857142857,7.93650793650794E-09,2.22222222222222E-07,0,252,0,1,0,0,0,0,0,0.2,32,0,0,1,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,25,16,0,0,8,Man City,Crystal Palace,Tottenham,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,3.5
Will,Hughes,MID,WAT,4600000,0,26,0.928571428571429,2.01863354037267E-07,5.65217391304348E-06,0,73794,0,6,0,0,0,2,0,5.7,168,-4,0,26,4,0,0,0,3,0,2,0,1,0.2,64872,0,0,0,1,323,222,0,0,89,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,30.3
Jordan,Hugill,FWD,WHU,5300000,0,2,0.0714285714285714,1.34770889487871E-08,3.77358490566038E-07,0,871,0,0,0,0,0,0,0,0.4,179,-2,1,2,2,0.1,0,0.7,0,0,0,0,0,0,1617,0,0,0,0,12,41,-1,0,5,Swansea,Burnley,Southampton,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0
Uwe,Hunemeier,DEF,BHA,3900000,0,1,0.0357142857142857,9.15750915750916E-09,2.56410256410256E-07,0,387612,0,1,0,0,0,0,0,0.3,3243,-1,0,1,1,0,0,0,0,0,0,0,0,5.9,327156,0,0,0,0,17,2135,0,0,5,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0.9
Robert,Huth,DEF,LEI,4800000,0,0,0,0,0,0,5192,0,0,0,0,0,0,0,0,63,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1909,0,0,0,0,0,110,0,0,0,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,7,0,0,0,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,4900000,0,67,2.7,5.51020408163265E-07,1.36734693877551E-05,0,87881,1,25,0,0,0,1,0,13.7,16528,-1,0,67,1,0.4,0,2,2,0,4,0,6,1.8,160188,0,0,0,0,1581,954,0,0,233,Leicester,Tottenham,West Brom,Watford,Crystal Palace,1.9,2.1,2.8,1.9,2.4,1.4,2.1,2.1,2.6,1.9,129.6
Vicente,Iborra,MID,LEI,5700000,0,35,1.25,2.19298245614035E-07,6.14035087719298E-06,0,10995,0,15,0,0,0,1,0,6.1,74,-3,0,35,3,0,0,0,2,0,2,0,0,0.1,4543,0,0,0,0,1055,45,0,0,199,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.8,0.6,0,0.6,0.8,0.6,0.6,0.6,0.8,0.6,38.7
Zlatan,Ibrahimovic,FWD,MUN,9500000,0,5,0.178571428571429,1.8796992481203E-08,5.26315789473684E-07,0,39292,0,2,0,0,0,0,0,0.5,101,-5,0,5,5,0,0,0,0,0,0,0,0,0.2,37944,0,0,0,0,102,24,0,0,18,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,12.6
Kelechi,Iheanacho,FWD,LEI,6500000,1,18,0.642857142857143,9.89010989010989E-08,2.76923076923077E-06,0,140674,1,8,0,0,0,0,0,2.8,776,-5,0,18,5,0.4,0,2.3,0,0,0,0,1,0.6,19592,0,0,0,0,392,362,0,0,39,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21
Giannelli,Imbula,MID,STK,4500000,0,0,0,0,0,0,8405,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.1,971,0,0,0,0,0,0,0,0,0,Southampton,Man City,Everton,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0
Tom,Ince,MID,HUD,5500000,1,66,2.4,4.36363636363636E-07,1.2E-05,0,92690,0,35,0,0,0,1,0,12,378,-5,0,66,5,0.2,0,1.3,3,0,6,0,1,0.4,33507,0,0,0,0,2064,136,0,0,215,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,1.2,2.3,2.2,1.5,1.2,2.1,1.2,2.9,1.2,2.4,107.2
Danny,Ings,FWD,LIV,5400000,0,3,0.107142857142857,1.98412698412698E-08,5.55555555555556E-07,0,6799,0,0,0,0,0,0,0,0.6,183,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,4466,0,0,0,0,28,29,0,0,9,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Stephen,Ireland,MID,STK,4500000,0,1,0.0357142857142857,7.93650793650794E-09,2.22222222222222E-07,0,1655,1,3,0,0,0,0,0,0.2,114,0,0,1,0,0,0,0,0,0,0,0,0,0,2185,0,0,0,0,90,12,0,0,1,Southampton,Man City,Everton,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,2.7
Alex,Iwobi,MID,ARS,5100000,0,56,2,3.92156862745098E-07,1.09803921568627E-05,0,201399,1,15,0,0,0,2,0,11,3541,-4,0,56,4,0.4,0,2,1,0,6,0,3,0.7,91452,0,0,0,0,1110,881,0,0,276,Brighton,Watford,Stoke,Southampton,Newcastle,1,1.6,0,1.7,1.6,1.1,1.9,1,1.7,1,112.5
,Izquierdo,MID,BHA,5900000,6,70,2.5,4.23728813559322E-07,1.1864406779661E-05,0,9742,2,19,0,0,0,4,0,11.9,1985,-1,0,70,1,1.2,0,7,4,0,3,0,3,0.4,27630,0,0,0,0,1201,6210,0,0,224,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,2.6,1.8,0,2.4,2.8,1.5,2,1.5,2,1.2,85.3
Jaroslaw,Jach,DEF,CRY,4400000,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,27,-1,0,0,1,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,10,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4700000,0,28,1,2.12765957446809E-07,5.95744680851064E-06,0,352306,1,30,0,0,0,0,0,6,2387,-3,0,28,3,0,0,0,4,0,2,0,0,2.2,107299,0,0,0,1,1264,72,0,0,242,Burnley,Brighton,Stoke,Man City,Liverpool,0.5,0.8,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,39
Eldin,Jakupovic,GLK,LEI,4200000,0,0,0,0,0,0,9532,0,0,0,0,0,0,0,0,56,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1556,0,0,0,0,0,54,0,0,0,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,2,24,0.857142857142857,1.94805194805195E-07,5.45454545454545E-06,0,26699,2,14,0,0,0,0,0,5.5,168,-1,0,24,1,0.4,0,1.7,0,0,4,0,0,0.2,19422,0,0,0,0,901,338,0,0,114,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,24.8
Kyle,Jameson,DEF,WBA,4000000,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,0,0,0,0,0,415,0,0,0,Watford,Leicester,Bournemouth,Burnley,Swansea,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4800000,5,44,1.57142857142857,3.27380952380952E-07,9.16666666666667E-06,0,31560,2,26,0,0,0,3,0,9.2,863,-2,0,44,2,1,0,4.7,3,0,1,0,1,0.6,45511,0,0,0,2,1205,6586,0,0,243,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,1.2,0.9,0.9,1,1.2,0.8,1.9,0.8,1,0.8,65.8
Vincent,Janssen,FWD,TOT,7400000,0,1,1,1.35135135135135E-07,1.35135135135135E-07,0,8987,0,0,0,0,0,0,0,0.1,4,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,974,0,0,0,0,1,1,0,0,2,Huddersfield,Bournemouth,Chelsea,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0,0,0,0,13515,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,737,0,0,0,0,0,2,0,0,0,Brighton,Watford,Stoke,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0
,Jese,MID,STK,5400000,0,27,0.964285714285714,1.78571428571429E-07,5E-06,0,587506,0,14,0,0,0,1,0,5,338,-6,0,27,6,0.1,0,0.3,2,0,1,0,1,1.9,578141,0,0,0,1,510,107,0,0,82,Southampton,Man City,Everton,Arsenal,Tottenham,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,39.4
,Jesus,FWD,MCI,9900000,1,78,4.1,4.14141414141414E-07,7.87878787878788E-06,0,2257358,3,8,0,0,0,8,0,7.9,1314,-6,0,78,6,0,1,0.3,11,0,6,0,4,4.5,1835442,0,0,0,2,1010,2020,0,0,274,Chelsea,Stoke,Everton,Man Utd,Tottenham,3.7,4.8,0,4.2,4.8,3.6,4.7,4.1,5.5,4.9,138.2
,Joao Mario,MID,WHU,6300000,2,12,0.428571428571429,6.80272108843537E-08,1.9047619047619E-06,0,7988,0,8,0,0,0,0,0,1.9,1697,-2,1,12,2,0.5,0,3.3,0,0,1,0,1,0.1,15767,0,0,0,0,338,470,-1,0,50,Swansea,Burnley,Southampton,Chelsea,Stoke,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17.9
,Joel Pereira,GLK,MUN,4000000,0,0,0,0,0,0,166442,0,0,0,0,0,0,0,0,2024,0,0,0,0,0,0,0,0,0,0,0,0,6.2,401386,0,0,0,0,0,258,0,0,0,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0
Ben,Johnson,MID,WHU,4500000,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,995,0,0,0,0,0,39,0,0,0,Swansea,Burnley,Southampton,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0
Glen,Johnson,DEF,STK,4100000,1,2,0.0714285714285714,1.74216027874564E-08,4.8780487804878E-07,0,33754,0,6,0,0,0,0,0,0.5,116,-4,0,2,4,0.1,0,0.3,0,0,0,0,0,0.2,7662,0,0,0,0,155,327,0,0,26,Southampton,Man City,Everton,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,4.7
Phil,Jones,DEF,MUN,5600000,0,101,4.8,8.57142857142857E-07,1.80357142857143E-05,0,1702572,2,11,0,0,0,0,0,18,166072,6,0,101,-6,0.1,0,0.7,16,0,13,0,0,8.6,2031410,1,0,0,2,1793,572,0,0,489,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0,6.6,0,6.3,4.2,6.7,4.2,7.2,5,7,47.5
,Jordan Ayew,FWD,SWA,5400000,2,86,3.1,5.74074074074074E-07,1.59259259259259E-05,0,615562,1,37,0,0,0,5,0,15.9,44797,4,0,86,-4,0.4,0,2,9,0,7,0,2,13.2,1214917,0,0,0,0,2210,25575,0,0,312,West Ham,Huddersfield,Man Utd,West Brom,Everton,3.6,2.7,0,2.1,2.7,3.7,2.5,2.5,3,3.9,133
,Joselu,FWD,NEW,5500000,0,62,2.7,4.90909090909091E-07,1.12727272727273E-05,0,164180,2,24,0,0,0,4,0,11.3,2033,0,0,62,0,0.1,1,0.3,5,0,5,0,1,0.5,169548,0,0,0,0,1559,257,0,0,199,Liverpool,Southampton,Huddersfield,Leicester,Arsenal,1.8,2.7,0,3.1,2.3,2.7,2.1,3,2.3,1.9,100.9
Christian,Kabasele,DEF,WAT,4500000,0,58,2.4,5.33333333333333E-07,1.28888888888889E-05,0,172819,4,40,0,0,0,2,0,12.9,5802,0,0,58,0,0,0,0,1,0,5,0,0,0.8,202157,1,0,0,1,2039,19,0,0,355,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0,0,0,0,0,1.7,3.4,1.7,1.9,1.5,71.3
Younes,Kaboul,DEF,WAT,4200000,0,7,0.25,5.95238095238095E-08,1.66666666666667E-06,0,23176,0,3,0,0,0,0,0,1.7,46,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,3491,0,0,0,0,151,10,0,0,35,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,5
Elias,Kachunga,MID,HUD,5700000,0,44,1.57142857142857,2.75689223057644E-07,7.71929824561404E-06,0,26706,1,23,0,0,0,1,0,7.7,53,-3,0,44,3,0,0,0,0,0,6,0,1,0.1,13872,0,0,0,0,1253,8,0,0,146,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.8,1.2,1.1,0.8,0.8,1,0.8,1.5,0.8,1.3,53.8
Sullay,Kaikai,MID,CRY,4300000,0,1,1,2.32558139534884E-07,2.32558139534884E-07,0,11999,0,0,0,0,0,0,0,0.2,30,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,13257,0,0,0,0,13,0,0,0,5,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,0.6
